code,name,price,涨幅%,换手率%,成交量,MA5,MA20,RSI,评级,策略,环境,风险档,触发价,止损价,每股风险,TY高,TY低,突破状态,放量阈值,动量20日%,C23,C23原因
000028,,20.65,0.9779951100244544,0.0,100330.0,20.484,20.719,0,A,钻潜评级策略,good,1R,21.35,20.48,0.87,21.31,20.52,未突破,54086.0,2.8,达标,
603235,天新药业,23.84,-3.4035656401944836,0.0,14686.0,23.9,24.058500000000002,0,A,钻潜评级策略,good,1R,24.28,23.32,0.96,24.23,23.37,未突破,8417.0,3.7,达标,
603233,大参林,18.86,3.455842018650568,0.0,197933.0,18.154000000000003,18.646,0,B,钻潜评级策略,good,1R,18.97,18.1,0.87,18.93,18.14,未突破,155786.0,-3.6,达标,
