code,name,price,涨幅%,换手率%,成交量,MA5,MA20,RSI,评级,策略,环境,风险档,触发价,止损价,每股风险,TY高,TY低,突破状态,放量阈值,动量20日%,C23,C23原因
600757,长江传媒,7.75,-0.2574002574002532,0.0,94554.0,7.967999999999999,7.8295,0,S,钻潜评级策略,weak,0.5R,8.29,7.92,0.37,8.27,7.94,未突破,159713.0,11.9,不达标,动量11.9%>10%；止损0.37元<0.5
600820,隧道股份,5.41,-0.36832412523019054,0.0,133169.0,5.5280000000000005,5.469035146127895,0,S,钻潜评级策略,weak,0.5R,5.6,5.31,0.29,5.59,5.32,未突破,332355.0,6.1,不达标,止损0.29元<0.5
600827,百联股份,7.67,-0.9043927648578864,0.0,184927.0,7.858,7.761500000000001,0,S,钻潜评级策略,weak,0.5R,7.71,7.4,0.31,7.69,7.41,未突破,225589.0,1.8,不达标,止损0.31元<0.5
600886,国投电力,14.23,-0.9873434600187192,0.0,298605.0,14.420788291551736,14.371083061855007,0,S,钻潜评级策略,good,1R,14.88,14.15,0.73,14.85,14.18,未突破,757974.0,12.2,不达标,动量12.2%>10%
600918,中泰证券,5.56,-0.35842293906810374,0.0,263681.0,5.634,5.6274999999999995,0,S,钻潜评级策略,good,1R,5.74,5.49,0.25,5.73,5.5,未突破,784859.0,9.3,不达标,止损0.25元<0.5
600928,西安银行,3.53,-1.1204481792717047,0.0,236583.0,3.604,3.5814999999999997,0,S,钻潜评级策略,good,1R,3.64,3.49,0.15,3.63,3.5,未突破,388191.0,6.1,不达标,止损0.15元<0.5
601139,深圳燃气,6.34,-1.092043681747279,0.0,199047.0,6.465999999999999,6.3795,0,S,钻潜评级策略,good,1R,6.67,6.34,0.33,6.66,6.35,未突破,417506.0,13.8,不达标,动量13.8%>10%；止损0.33元<0.5
601166,兴业银行,18.34,-0.7575757575757569,0.0,632526.0,18.568,18.273500000000002,0,S,钻潜评级策略,good,1R,19.14,18.18,0.96,19.1,18.22,未突破,1718942.0,10.4,不达标,动量10.4%>10%
601187,厦门银行,7.25,-1.6282225237449155,0.0,176148.0,7.494,7.478,0,S,钻潜评级策略,weak,0.5R,7.74,7.33,0.41,7.72,7.34,未突破,299942.0,9.3,不达标,止损0.41元<0.5
601328,交通银行,6.91,-0.4322766570605263,0.0,1415309.0,7.014,6.977000000000001,0,S,钻潜评级策略,good,1R,7.33,6.97,0.36,7.32,6.98,未突破,3463437.0,10.9,不达标,动量10.9%>10%；止损0.36元<0.5
601398,工商银行,7.53,-0.5284015852047519,0.0,3712310.0,7.647999999999999,7.6930000000000005,0,S,钻潜评级策略,good,1R,7.76,7.35,0.41,7.74,7.36,未突破,7485574.0,5.9,不达标,止损0.41元<0.5
601528,瑞丰银行,4.89,-1.807228915662662,0.0,212381.0,5.034000000000001,4.872,0,S,钻潜评级策略,good,1R,4.92,4.7,0.22,4.91,4.71,未突破,347241.0,7.9,不达标,止损0.22元<0.5
601921,浙版传媒,7.15,-0.694444444444442,0.0,64880.0,7.284000000000001,7.133500000000001,0,S,钻潜评级策略,good,1R,7.5,7.12,0.38,7.49,7.13,未突破,97521.0,8.1,不达标,止损0.38元<0.5
603288,海天味业,36.42,-0.3556771545827564,0.0,170921.0,37.05800000000001,36.618,0,S,钻潜评级策略,good,1R,37.17,35.59,1.58,37.1,35.66,未突破,342938.0,10.2,不达标,动量10.2%>10%
603565,中谷物流,10.39,-0.9532888465204947,0.0,97496.0,10.612,10.4175,0,S,钻潜评级策略,good,1R,10.64,10.16,0.48,10.62,10.18,未突破,202856.0,7.3,不达标,止损0.48元<0.5
603566,普莱柯,10.24,1.0858835143139123,0.0,35869.0,10.313999999999998,10.3415,0,S,钻潜评级策略,weak,0.5R,10.6,10.16,0.44,10.58,10.18,未突破,52133.0,3.7,不达标,止损0.44元<0.5
603609,禾丰股份,6.19,-0.32206119162639935,0.0,16562.0,6.218,6.3195,0,S,钻潜评级策略,good,1R,6.36,6.11,0.25,6.35,6.12,未突破,50150.0,-2.2,不达标,止损0.25元<0.5
603856,东宏股份,11.24,-0.9691629955947079,0.0,37069.0,11.398,11.3125,0,S,钻潜评级策略,bad,0.5R,11.63,11.16,0.47,11.61,11.18,未突破,59358.0,-11.2,不达标,止损0.47元<0.5
603899,晨光股份,22.48,-0.5749668288367982,0.0,32670.0,22.966,22.6005,0,S,钻潜评级策略,good,1R,23.9,22.71,1.19,23.85,22.76,未突破,63160.0,11.4,不达标,动量11.4%>10%
603987,康德莱,7.42,1.3661202185792254,0.0,53257.0,7.372,7.305,0,S,钻潜评级策略,good,1R,7.49,7.22,0.27,7.48,7.23,未突破,65070.0,3.6,不达标,止损0.27元<0.5
688009,中国通号,4.94,0.0,0.0,233231.0,5.014,4.977179436059755,0,S,钻潜评级策略,weak,0.5R,5.22,4.99,0.23,5.21,5.0,未突破,587452.0,8.0,不达标,止损0.23元<0.5
688425,铁建重工,4.16,-0.14402310654890726,0.0,164154.0,4.209890825655881,4.126490590702085,0,S,钻潜评级策略,weak,0.5R,4.3,4.13,0.17,4.29,4.14,未突破,343187.0,6.5,不达标,止损0.17元<0.5
000498,山东路桥,4.95,-1.3944223107569598,0.0,98988.0,5.069999999999999,5.019,0,S,钻潜评级策略,good,1R,5.24,4.97,0.27,5.23,4.98,未突破,169029.0,7.6,不达标,止损0.27元<0.5
000516,国际医学,4.25,2.163461538461542,0.0,243937.0,4.246,4.2219999999999995,0,S,钻潜评级策略,good,1R,4.35,4.13,0.22,4.34,4.14,未突破,469616.0,6.1,不达标,止损0.22元<0.5
000541,佛山照明,4.94,-0.6036217303822755,0.0,69395.0,4.996,4.941,0,S,钻潜评级策略,weak,0.5R,5.09,4.88,0.21,5.08,4.89,未突破,115646.0,2.2,不达标,止损0.21元<0.5
000563,陕国投A,2.99,-0.6644518272425071,0.0,405706.0,3.056,3.027,0,S,钻潜评级策略,good,1R,3.17,3.04,0.13,3.16,3.05,未突破,761416.0,10.5,不达标,动量10.5%>10%；止损0.13元<0.5
000597,东北制药,4.74,3.493449781659397,0.0,212111.0,4.646,4.6579999999999995,0,S,钻潜评级策略,good,1R,4.76,4.51,0.25,4.75,4.52,未突破,208982.0,5.5,不达标,止损0.25元<0.5
000708,中信特钢,13.89,-1.4893617021276562,0.0,154942.0,14.234,14.078999999999999,0,S,钻潜评级策略,weak,0.5R,15.08,14.39,0.69,15.05,14.42,未突破,221751.0,17.8,不达标,动量17.8%>10%
000728,国元证券,7.21,-0.5517241379310311,0.0,196040.0,7.302,7.3025,0,S,钻潜评级策略,good,1R,7.44,7.16,0.28,7.43,7.17,未突破,448024.0,2.6,不达标,止损0.28元<0.5
000898,鞍钢股份,2.02,-1.4634146341463317,0.0,334954.0,2.06,2.0010000000000003,0,S,钻潜评级策略,good,1R,2.13,2.03,0.1,2.13,2.03,未突破,639151.0,11.5,不达标,动量11.5%>10%；止损0.10元<0.5
000931,中关村,4.14,1.2224938875305513,0.0,80847.0,4.08,4.1354999999999995,0,S,钻潜评级策略,weak,0.5R,4.22,4.0,0.22,4.21,4.01,未突破,151724.0,-0.7,不达标,止损0.22元<0.5
002332,仙琚制药,8.54,0.9456264775413503,0.0,123626.0,8.592,8.508500000000002,0,S,钻潜评级策略,weak,0.5R,8.8,8.37,0.43,8.78,8.39,未突破,211843.0,6.7,不达标,止损0.43元<0.5
002352,顺丰控股,33.3,-1.245551601423489,0.0,219859.0,34.106,33.8865,0,S,钻潜评级策略,good,1R,35.54,34.2,1.34,35.47,34.27,未突破,339395.0,11.0,不达标,动量11.0%>10%
002423,中粮资本,9.11,-1.085776330076016,0.0,148918.0,9.225999999999999,9.0885,0,S,钻潜评级策略,good,1R,9.41,8.98,0.43,9.39,9.0,未突破,269025.0,7.3,不达标,止损0.43元<0.5
002641,公元股份,3.86,-1.025641025641022,0.0,75241.0,3.9,3.8649999999999998,0,S,钻潜评级策略,weak,0.5R,3.98,3.8,0.18,3.97,3.81,未突破,151059.0,-2.7,不达标,止损0.18元<0.5
002673,西部证券,6.74,0.29761904761904656,0.0,204313.0,6.7780000000000005,6.67,0,S,钻潜评级策略,good,1R,6.89,6.64,0.25,6.88,6.65,未突破,435430.0,5.8,不达标,止损0.25元<0.5
002807,江阴银行,3.98,-1.2406947890818976,0.0,380147.0,4.072,4.0055,0,S,钻潜评级策略,good,1R,4.08,3.87,0.21,4.07,3.88,未突破,686550.0,5.7,不达标,止损0.21元<0.5
300146,汤臣倍健,10.09,-0.0990099009900991,0.0,147893.0,10.212,10.0515,0,S,钻潜评级策略,weak,0.5R,10.52,9.99,0.53,10.5,10.01,未突破,387528.0,13.0,不达标,动量13.0%>10%
600008,首创环保,2.84,-0.6993006993006978,0.0,554856.0,2.902,2.893,0,A,钻潜评级策略,bad,0.5R,3.02,2.86,0.16,3.01,2.87,未突破,1286344.0,7.5,不达标,止损0.16元<0.5
600015,华夏银行,6.73,-1.1747430249632762,0.0,650563.0,6.845999999999999,6.735133283273457,0,A,钻潜评级策略,good,1R,7.06,6.7,0.36,7.05,6.71,未突破,1251316.0,9.1,不达标,止损0.36元<0.5
600017,日照港,2.68,-1.4705882352941235,0.0,298834.0,2.746,2.726,0,A,钻潜评级策略,good,1R,2.84,2.72,0.12,2.83,2.73,未突破,529395.0,9.2,不达标,止损0.12元<0.5
600016,民生银行,3.53,0.28409090909089496,0.0,2998984.0,3.5559999999999996,3.5209999999999995,0,A,钻潜评级策略,good,1R,3.68,3.49,0.19,3.67,3.5,未突破,4481030.0,10.2,不达标,动量10.2%>10%；止损0.19元<0.5
600018,上港集团,5.16,-0.7692307692307665,0.0,402924.0,5.202,5.138607617160252,0,A,钻潜评级策略,good,1R,5.34,5.11,0.23,5.33,5.12,未突破,936115.0,8.5,不达标,止损0.23元<0.5
600023,浙能电力,4.93,-0.6048387096774244,0.0,306997.0,4.964,5.023090408942356,0,A,钻潜评级策略,bad,0.5R,5.06,4.9,0.16,5.05,4.91,未突破,907882.0,-1.2,不达标,止损0.16元<0.5
600025,华能水电,9.67,-0.8205128205128198,0.0,218742.0,9.846,9.9535,0,A,钻潜评级策略,good,1R,10.27,9.86,0.41,10.25,9.88,未突破,576026.0,6.8,不达标,止损0.41元<0.5
600035,楚天高速,3.44,-0.8645533141210415,0.0,118092.0,3.4979999999999998,3.5155000000000003,0,A,钻潜评级策略,weak,0.5R,3.6,3.41,0.19,3.59,3.42,未突破,226767.0,3.4,不达标,止损0.19元<0.5
600039,四川路桥,8.34,-2.3419203747072515,0.0,195829.0,8.602,8.535564079557648,0,A,钻潜评级策略,good,1R,9.09,8.61,0.48,9.07,8.63,未突破,306624.0,13.2,不达标,动量13.2%>10%；止损0.48元<0.5
600050,中国联通,4.3,-1.82648401826484,0.0,2053132.0,4.41,4.3740000000000006,0,A,钻潜评级策略,good,1R,4.55,4.34,0.21,4.54,4.35,未突破,2815461.0,8.3,不达标,止损0.21元<0.5
600061,国投资本,6.4,-0.31152647975076775,0.0,284510.0,6.492,6.4815,0,A,钻潜评级策略,weak,0.5R,6.61,6.34,0.27,6.6,6.35,未突破,616582.0,1.7,不达标,止损0.27元<0.5
600085,同仁堂,25.04,0.845751107531223,0.0,104851.0,25.366,25.643,0,A,钻潜评级策略,good,1R,26.67,25.4,1.27,26.62,25.45,未突破,232893.0,12.6,不达标,动量12.6%>10%
600109,国金证券,8.73,0.34482758620690834,0.0,174735.0,8.762,8.591053775334727,0,A,钻潜评级策略,good,1R,8.88,8.6,0.28,8.86,8.62,未突破,443506.0,4.9,不达标,止损0.28元<0.5
600116,三峡水利,6.4,-1.538461538461533,0.0,171780.0,6.5840000000000005,6.353321917808219,0,A,钻潜评级策略,good,1R,6.52,6.24,0.28,6.51,6.25,未突破,434522.0,14.9,不达标,动量14.9%>10%；止损0.28元<0.5
600167,联美控股,5.78,-1.5332197614991494,0.0,85654.0,5.9159999999999995,5.779736040609137,0,A,钻潜评级策略,good,1R,6.08,5.77,0.31,6.07,5.78,未突破,150809.0,11.2,不达标,动量11.2%>10%；止损0.31元<0.5
600170,上海建工,2.31,-0.8583690987124526,0.0,1225372.0,2.354,2.325,0,A,钻潜评级策略,weak,0.5R,2.42,2.31,0.11,2.42,2.31,未突破,1963792.0,6.1,不达标,止损0.11元<0.5
600182,S佳通,13.07,-0.0764525993883769,0.0,17644.0,13.053999999999998,12.88306516339448,0,A,钻潜评级策略,weak,0.5R,13.29,12.82,0.47,13.26,12.85,未突破,25329.0,0.9,不达标,止损0.47元<0.5
600177,雅戈尔,7.62,-0.1310615989515096,0.0,232391.0,7.6579999999999995,7.7625,0,A,钻潜评级策略,weak,0.5R,7.94,7.55,0.39,7.92,7.57,未突破,510093.0,4.3,不达标,止损0.39元<0.5
600217,中再资环,3.13,-1.2618296529968487,0.0,93335.0,3.19,3.077,0,A,钻潜评级策略,good,1R,3.15,2.99,0.16,3.14,3.0,未突破,223542.0,8.2,不达标,止损0.16元<0.5
600223,福瑞达,5.54,0.9107468123861429,0.0,71405.0,5.561999999999999,5.483362522922661,0,A,钻潜评级策略,good,1R,5.7,5.41,0.29,5.69,5.42,未突破,137158.0,7.1,不达标,止损0.29元<0.5
600283,钱江水利,7.88,-0.7556675062972307,0.0,27482.0,7.962000000000001,7.763499999999999,0,A,钻潜评级策略,weak,0.5R,8.07,7.8,0.27,8.05,7.82,未突破,54976.0,-4.5,不达标,止损0.27元<0.5
600300,维维股份,3.13,-0.6349206349206327,0.0,191543.0,3.178,3.1215,0,A,钻潜评级策略,good,1R,3.27,3.11,0.16,3.26,3.12,未突破,361362.0,10.1,不达标,动量10.1%>10%；止损0.16元<0.5
600323,瀚蓝环境,29.42,-2.615028136378683,0.0,94074.0,30.377999999999997,30.092764510779432,0,A,钻潜评级策略,good,1R,30.58,29.39,1.19,30.52,29.45,未突破,104373.0,12.6,不达标,动量12.6%>10%
600369,西南证券,4.11,-0.4842615012106477,0.0,243481.0,4.1739999999999995,4.121945107587481,0,A,钻潜评级策略,good,1R,4.26,4.09,0.17,4.25,4.1,未突破,647692.0,6.1,不达标,止损0.17元<0.5
600380,健康元,10.26,2.4975024975024906,0.0,209798.0,10.166,10.2635,0,A,钻潜评级策略,good,1R,10.39,9.93,0.46,10.37,9.95,未突破,269869.0,3.6,不达标,止损0.46元<0.5
600390,五矿资本,4.89,-0.6097560975609762,0.0,268595.0,4.968000000000001,4.9155,0,A,钻潜评级策略,good,1R,5.08,4.82,0.26,5.07,4.83,未突破,620369.0,6.9,不达标,止损0.26元<0.5
600398,海澜之家,6.05,-0.16501650165016146,0.0,252192.0,6.130000000000001,6.020999999999999,0,A,钻潜评级策略,weak,0.5R,6.2,5.88,0.32,6.19,5.89,未突破,542784.0,10.7,不达标,动量10.7%>10%；止损0.32元<0.5
600425,青松建化,3.5,-0.8498583569405027,0.0,145899.0,3.5119999999999996,3.4155,0,A,钻潜评级策略,weak,0.5R,3.59,3.44,0.15,3.58,3.45,未突破,214609.0,7.8,不达标,止损0.15元<0.5
600461,洪城环境,8.9,-0.33594624860021627,0.0,88550.0,9.016,9.1935,0,A,钻潜评级策略,weak,0.5R,9.41,9.03,0.38,9.39,9.05,未突破,193012.0,4.7,不达标,止损0.38元<0.5
600479,千金药业,9.85,1.441812564366618,0.0,56984.0,9.790000000000001,9.7485,0,A,钻潜评级策略,good,1R,9.96,9.63,0.33,9.94,9.65,未突破,95942.0,4.3,不达标,止损0.33元<0.5
600512,腾达建设,1.99,-1.4851485148514865,0.0,257524.0,2.026,1.9805,0,A,钻潜评级策略,weak,0.5R,2.07,1.98,0.09,2.07,1.98,未突破,341937.0,5.6,不达标,止损0.09元<0.5
600529,山东药玻,19.32,0.05178663904712444,0.0,113131.0,19.55,19.201500000000003,0,A,钻潜评级策略,good,1R,20.3,19.27,1.03,20.26,19.31,未突破,195098.0,11.8,不达标,动量11.8%>10%
600535,天士力,15.72,1.484828921885084,0.0,200455.0,15.736,15.678999999999998,0,A,钻潜评级策略,good,1R,16.25,15.45,0.8,16.22,15.48,未突破,364452.0,15.4,不达标,动量15.4%>10%
600567,山鹰国际,1.32,-1.4925373134328401,0.0,606828.0,1.344,1.333,0,A,钻潜评级策略,weak,0.5R,1.37,1.32,0.05,1.37,1.32,未突破,1003161.0,0.7,不达标,止损0.05元<0.5
600572,康恩贝,4.34,2.3584905660377187,0.0,633177.0,4.322,4.308000000000001,0,A,钻潜评级策略,good,1R,4.44,4.23,0.21,4.43,4.24,未突破,849339.0,7.8,不达标,止损0.21元<0.5
600582,天地科技,4.8,-0.6211180124223614,0.0,151958.0,4.87,4.851,0,A,钻潜评级策略,good,1R,5.03,4.77,0.26,5.02,4.78,未突破,344053.0,8.4,不达标,止损0.26元<0.5
600639,浦东金桥,9.45,-1.2539184952978122,0.0,41393.0,9.634,9.420853535353535,0,A,钻潜评级策略,good,1R,9.92,9.48,0.44,9.9,9.5,未突破,80515.0,9.7,不达标,止损0.44元<0.5
600648,外高桥,9.04,-0.22075055187639192,0.0,25236.0,8.946,8.631499999999999,0,A,钻潜评级策略,good,1R,9.09,8.68,0.41,9.07,8.7,未突破,45178.0,11.0,不达标,动量11.0%>10%；止损0.41元<0.5
600674,川投能源,14.97,-0.26648900732844094,0.0,313336.0,15.206,15.401704112952732,0,A,钻潜评级策略,good,1R,15.95,15.31,0.64,15.92,15.34,未突破,675027.0,12.2,不达标,动量12.2%>10%
600704,物产中大,4.97,-0.9960159362549792,0.0,387295.0,5.005999999999999,4.9485,0,A,钻潜评级策略,good,1R,5.08,4.93,0.15,5.07,4.94,未突破,645744.0,6.1,不达标,止损0.15元<0.5
600739,辽宁成大,10.89,1.585820895522394,0.0,158859.0,10.866,10.7525,0,A,钻潜评级策略,good,1R,11.04,10.62,0.42,11.02,10.64,未突破,263351.0,9.3,不达标,止损0.42元<0.5
600741,华域汽车,16.0,0.0,0.0,129261.0,16.188,16.111244009351257,0,A,钻潜评级策略,weak,0.5R,16.99,16.13,0.86,16.96,16.16,未突破,291606.0,13.1,不达标,动量13.1%>10%
600750,华润江中,24.77,-0.9199999999999986,0.0,46770.0,25.486,25.4665,0,A,钻潜评级策略,good,1R,26.71,25.51,1.2,26.66,25.56,未突破,79996.0,13.5,不达标,动量13.5%>10%
600789,鲁抗医药,7.51,2.0380434782608647,0.0,381750.0,7.428,7.311069444444444,0,A,钻潜评级策略,weak,0.5R,7.61,7.27,0.34,7.59,7.28,未突破,389149.0,10.6,不达标,动量10.6%>10%；止损0.34元<0.5
600787,中储股份,4.59,-1.0775862068965525,0.0,164932.0,4.682,4.6055,0,A,钻潜评级策略,good,1R,4.82,4.63,0.19,4.81,4.64,未突破,316261.0,9.5,不达标,止损0.19元<0.5
600794,保税科技,3.1,-1.273885350318471,0.0,119735.0,3.142,3.0665000000000004,0,A,钻潜评级策略,good,1R,3.21,3.05,0.16,3.2,3.06,未突破,162200.0,6.6,不达标,止损0.16元<0.5
600817,宇通重工,9.33,0.7559395248380119,0.0,23009.0,9.348,9.1695,0,A,钻潜评级策略,weak,0.5R,9.54,9.15,0.39,9.52,9.17,未突破,32476.0,4.8,不达标,止损0.39元<0.5
600874,创业环保,5.52,-0.1808318264014619,0.0,81508.0,5.566000000000001,5.514,0,A,钻潜评级策略,good,1R,5.69,5.45,0.24,5.68,5.46,未突破,123277.0,6.5,不达标,止损0.24元<0.5
600901,江苏金租,6.36,-0.6249999999999978,0.0,238885.0,6.372,6.4245,0,A,钻潜评级策略,good,1R,6.6,6.3,0.3,6.59,6.31,未突破,580364.0,10.7,不达标,动量10.7%>10%；止损0.30元<0.5
600905,三峡能源,3.77,-0.7894736842105177,0.0,823880.0,3.842,3.836132658348808,0,A,钻潜评级策略,weak,0.5R,3.97,3.76,0.21,3.96,3.77,未突破,1830244.0,7.3,不达标,止损0.21元<0.5
600908,无锡银行,5.39,-1.2820512820512886,0.0,217532.0,5.544,5.4745,0,A,钻潜评级策略,good,1R,5.78,5.49,0.29,5.77,5.5,未突破,326065.0,11.6,不达标,动量11.6%>10%；止损0.29元<0.5
600925,苏能股份,4.28,-0.46511627906975495,0.0,146459.0,4.3180000000000005,4.3405000000000005,0,A,钻潜评级策略,good,1R,4.44,4.21,0.23,4.43,4.22,未突破,145179.0,3.5,不达标,止损0.23元<0.5
600919,江苏银行,11.62,-1.106382978723408,0.0,884013.0,11.623999999999999,11.517,0,A,钻潜评级策略,good,1R,11.88,11.4,0.48,11.86,11.42,未突破,1627806.0,7.2,不达标,止损0.48元<0.5
600958,东方证券,9.08,-0.219780219780219,0.0,587163.0,9.172,9.07786856516977,0,A,钻潜评级策略,weak,0.5R,9.3,8.98,0.32,9.28,9.0,未突破,906696.0,4.3,不达标,止损0.32元<0.5
600998,九州通,4.99,0.8080808080808133,0.0,328705.0,5.012,5.086,0,A,钻潜评级策略,good,1R,5.21,5.0,0.21,5.2,5.01,未突破,625490.0,4.0,不达标,止损0.21元<0.5
601000,唐山港,4.67,-1.4767932489451518,0.0,343510.0,4.78,4.6259999999999994,0,A,钻潜评级策略,good,1R,4.75,4.51,0.24,4.74,4.52,未突破,722399.0,14.2,不达标,动量14.2%>10%；止损0.24元<0.5
601006,大秦铁路,4.8,-0.8264462809917328,0.0,992171.0,4.868,4.8355,0,A,钻潜评级策略,good,1R,5.07,4.87,0.2,5.06,4.88,未突破,1973967.0,8.3,不达标,止损0.20元<0.5
601009,南京银行,11.21,-0.620567375886516,0.0,402420.0,11.346,11.288499999999999,0,A,钻潜评级策略,weak,0.5R,11.83,11.31,0.52,11.81,11.33,未突破,797955.0,11.2,不达标,动量11.2%>10%
601018,宁波港,3.35,-0.8875739644970349,0.0,519236.0,3.412,3.4085,0,A,钻潜评级策略,good,1R,3.54,3.36,0.18,3.53,3.37,未突破,919348.0,7.9,不达标,止损0.18元<0.5
601059,信达证券,16.62,-0.12019230769230171,0.0,43581.0,16.695999999999998,16.590760776839225,0,A,钻潜评级策略,good,1R,16.91,16.45,0.46,16.88,16.48,未突破,129922.0,2.2,不达标,止损0.46元<0.5
601065,江盐集团,6.84,-0.5813953488372103,0.0,28950.0,6.9,6.805,0,A,钻潜评级策略,weak,0.5R,7.04,6.79,0.25,7.03,6.8,未突破,71764.0,3.5,不达标,止损0.25元<0.5
601077,渝农商行,6.45,-0.462962962962965,0.0,682536.0,6.522,6.6305000000000005,0,A,钻潜评级策略,weak,0.5R,6.76,6.49,0.27,6.75,6.5,未突破,1053741.0,7.3,不达标,止损0.27元<0.5
601033,永兴股份,14.17,-2.0055325034578186,0.0,50930.0,14.541999999999998,14.2785,0,A,钻潜评级策略,weak,0.5R,14.86,14.11,0.75,14.83,14.14,未突破,73104.0,11.5,不达标,动量11.5%>10%
601107,四川成渝,5.53,-1.9503546099290725,0.0,111874.0,5.7219999999999995,5.6115,0,A,钻潜评级策略,weak,0.5R,5.63,5.41,0.22,5.62,5.42,未突破,203793.0,8.5,不达标,止损0.22元<0.5
601128,常熟银行,6.12,-1.449275362318836,0.0,567932.0,6.26,6.2615,0,A,钻潜评级策略,weak,0.5R,6.5,6.19,0.31,6.49,6.2,未突破,744656.0,7.4,不达标,止损0.31元<0.5
601156,东航物流,17.35,-0.11514104778352907,0.0,81515.0,17.19,16.573617323124502,0,A,钻潜评级策略,good,1R,17.58,16.82,0.76,17.54,16.85,未突破,187478.0,11.4,不达标,动量11.4%>10%
601158,重庆水务,4.12,-0.2421307506053183,0.0,72334.0,4.174,4.1835,0,A,钻潜评级策略,good,1R,4.29,4.08,0.21,4.28,4.09,未突破,136826.0,5.7,不达标,止损0.21元<0.5
601169,北京银行,5.01,-0.3976143141153132,0.0,1292791.0,5.08,5.0795,0,A,钻潜评级策略,good,1R,5.27,5.02,0.25,5.26,5.03,未突破,2265986.0,7.6,不达标,止损0.25元<0.5
601186,中国铁建,6.16,-0.6451612903225823,0.0,361833.0,6.246,6.194895223420647,0,A,钻潜评级策略,good,1R,6.46,6.15,0.31,6.45,6.16,未突破,912642.0,9.8,不达标,止损0.31元<0.5
601188,龙江交通,2.83,-0.7017543859649145,0.0,129147.0,2.874,2.8562581084837784,0,A,钻潜评级策略,weak,0.5R,2.95,2.79,0.16,2.94,2.8,未突破,200645.0,6.1,不达标,止损0.16元<0.5
601200,上海环境,6.98,-0.8522727272727182,0.0,89811.0,7.101999999999999,6.951088606068856,0,A,钻潜评级策略,good,1R,7.28,6.93,0.35,7.27,6.94,未突破,142108.0,8.7,不达标,止损0.35元<0.5
