日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅,振幅,涨跌额
2023-05-15,5.36470064,5.45107328,5.06719488,5.16316448,84677004,464891795.5,8.4264,2.8680688336520044,7.575757575757584,0.14395440000000015
2023-05-16,5.1343736,5.14397056,4.85606176,4.88485264,58605735,303540493.14,5.832,-5.390334572490707,5.9288537549406986,-0.27831183999999975
2023-05-17,4.87525568,5.00001616,4.76968912,4.9424344,29037617,148711016.18,2.8896,1.178781925343797,4.828973843058363,0.057581759999999704
2023-05-18,4.95203136,5.07679184,4.8944496,5.04800096,39922658,207931229.84,3.9728,2.1359223300970953,3.7254901960784426,0.10556656000000064
2023-05-19,5.01921008,5.038404,4.86565872,4.87525568,36424380,185828968.36,3.6247,-3.4220532319391594,3.5502958579881656,-0.17274528
2023-05-22,4.87525568,5.04800096,4.83686784,5.02880704,39987753,207511083.67,3.9793,3.149606299212593,4.3650793650793736,0.1535513599999998
2023-05-23,5.02880704,5.04800096,4.87525568,4.87525568,33061244,169588281.08,3.29,-3.0534351145038108,3.543307086614173,-0.1535513599999998
2023-05-24,4.87525568,4.87525568,4.53936208,4.59694384,52430041,253757416.43,5.2174,-5.708661417322847,7.399577167019035,-0.27831184000000064
2023-05-25,4.62573472,4.62573472,4.45298944,4.54895904,33951856,160312548.32,3.3786,-1.043841336116913,3.8793103448275863,-0.04798480000000005
2023-05-26,4.558556,4.64492864,4.558556,4.59694384,22673801,108523362.88,2.2563,1.0548523206751037,1.8947368421052533,0.04798480000000005
2023-05-29,4.63533168,4.63533168,4.4625864,4.48178032,30075074,141500087.76,2.9928,-2.5052192066805756,3.870967741935484,-0.11516351999999941
2023-05-30,4.44339248,4.56815296,4.38581072,4.53936208,26034404,121858568.22,2.5907,1.2847965738757905,4.15754923413566,0.057581759999999704
2023-05-31,4.52016816,4.61613776,4.4625864,4.57774992,22784928,108353166.56,2.2674,0.8456659619450191,3.4408602150537586,0.03838783999999951
2023-06-01,4.56815296,4.63533168,4.47218336,4.58734688,23470239,111773199.53,2.3356,0.20964360587003572,3.648068669527905,0.009596960000000543
2023-06-02,4.61613776,4.73130128,4.59694384,4.69291344,32501236,158303071.64,3.2343,2.3012552301255207,2.9227557411273595,0.10556655999999975
2023-06-05,4.68331648,4.7025104,4.59694384,4.63533168,24744096,119729273.56,2.4623,-1.2269938650306678,2.2964509394572166,-0.057581759999999704
2023-06-06,4.63533168,4.69291344,4.56815296,4.58734688,23518128,113535020.72,2.3403,-1.0351966873705987,2.731092436974789,-0.04798480000000005
2023-06-07,4.52976512,4.64492864,4.5105712,4.62573472,23167781,111019223.67,2.3055,0.8368200836819994,2.97872340425531,0.03838783999999951
2023-06-08,4.6065408,4.7504952,4.58734688,4.73130128,35691592,174675667.45,3.5518,2.282157676348562,3.5564853556485234,0.10556656000000064
2023-06-09,4.77928608,4.79848,4.58734688,4.62573472,34028081,164964641.48,3.3862,-2.2312373225152227,4.602510460251035,-0.10556656000000064
2023-06-12,4.6065408,4.61613776,4.4625864,4.52016816,28948159,136117869.88,2.8807,-2.2821576763485396,3.4408602150537586,-0.10556655999999975
2023-06-13,4.5105712,4.558556,4.2226624,4.28984112,69535400,313538638.5,6.9196,-5.095541401273884,7.954545454545463,-0.2303270399999997
2023-06-14,4.28024416,4.29943808,4.18427456,4.2226624,36833575,162283207.2,3.6654,-1.5659955257270708,2.752293577981637,-0.06717872000000025
2023-06-15,4.2226624,4.23225936,4.16508064,4.20346848,21924136,95888671.64,2.1817,-0.454545454545463,1.6129032258064364,-0.019193920000000197
2023-06-16,4.18427456,4.32822896,4.18427456,4.28024416,30734226,137487186.36,3.0584,1.82648401826484,3.4403669724770465,0.0767756799999999
2023-06-19,4.28984112,4.29943808,4.18427456,4.19387152,25200916,110508701.24,2.5078,-2.0179372197309364,2.752293577981637,-0.08637263999999956
2023-06-20,4.21306544,4.21306544,4.09790192,4.10749888,24530756,105405243.14,2.4411,-2.0594965675057364,2.810304449648719,-0.08637264000000044
2023-06-21,4.11709584,4.13628976,4.02112624,4.02112624,19765490,83808155.2,1.9669,-2.102803738317749,2.8639618138424896,-0.08637263999999956
2023-06-26,3.96354448,4.02112624,3.90596272,3.91555968,19442044,79895244.12,1.9347,-2.6252983293556187,2.9484029484029444,-0.1055665600000002
2023-06-27,3.90596272,4.08830496,3.90596272,4.05951408,25388480,106675895.84,2.5265,3.676470588235281,4.668304668304671,0.1439543999999997
2023-06-28,4.06911104,4.078708,3.95394752,3.99233536,17081966,71061299.98,1.6999,-1.6548463356973797,3.1553398058252413,-0.06717871999999936
2023-06-29,4.00193232,4.078708,3.9827384,4.04032016,14840422,62394394.34,1.4768,1.2019230769230838,2.4096385542168584,0.04798480000000005
2023-06-30,4.04032016,4.078708,4.00193232,4.05951408,12810194,53999421.2,1.2748,0.47505938242278223,1.9184652278177432,0.01919391999999931
2023-07-03,4.078708,4.2226624,4.05951408,4.1746776,33284726,144656064.84,3.3122,2.8368794326241176,4.018912529550836,0.1151635200000003
2023-07-04,4.16508064,4.1746776,4.05951408,4.08830496,20851526,89146184.56,2.075,-2.0689655172413723,2.836879432624121,-0.08637263999999956
2023-07-05,4.08830496,4.13628976,4.04032016,4.05951408,12532100,53365245.6,1.2471,-0.7042253521126973,2.375296912114017,-0.02879088000000074
2023-07-06,4.05951408,4.078708,4.02112624,4.0307232,10954320,46107390.36,1.0901,-0.7092198581560294,1.4319809069212337,-0.028790879999999852
2023-07-07,4.02112624,4.078708,4.01152928,4.02112624,11222952,47248607.92,1.1168,-0.23809523809522615,1.6746411483253425,-0.009596959999999655
2023-07-10,4.04032016,4.06911104,4.00193232,4.04032016,9533560,40059504.24,0.9487,0.4773269689737569,1.6786570743405338,0.019193920000000197
2023-07-11,4.04032016,4.04991712,3.9827384,4.01152928,12099801,50493888.95,1.2041,-0.7125890736341955,1.6867469879518024,-0.028790879999999852
2023-07-12,4.01152928,4.02112624,3.92515664,3.9347536,16221516,66944930.28,1.6142,-1.9138755980861344,2.444987775061127,-0.07677568000000035
2023-07-13,3.9444216,4.0120955,3.9444216,4.0024278,12481216,51476503.49,1.242,1.7199094753989286,1.7156862745098027,0.06767420000000035
2023-07-14,3.9927601,4.2151172,3.9927601,4.0701017,26738283,113414176.69,2.6608,1.6908212560386549,5.569007263922518,0.06767389999999995
2023-07-17,4.0797694,4.157111,3.9927601,4.0991048,19123040,80785650.08,1.903,0.7125890736342066,4.1162227602905475,0.029003099999999726
2023-07-18,4.1087725,4.1474433,4.060434,4.1281079,14220404,60430601.04,1.4151,0.7075471698113178,2.1428571428571446,0.029003099999999726
2023-07-19,4.1184402,4.1474433,4.1087725,4.1474433,12058788,51566660.44,1.2,0.4683840749414525,0.9411764705882409,0.019335400000000114
2023-07-20,4.1474433,4.2054495,4.1281079,4.1377756,21276604,91631341.16,2.1173,-0.2331002331002252,1.8735362997658191,-0.009667699999999613
2023-07-21,4.157111,4.2054495,4.1087725,4.1861141,23729184,102047685.8,2.3613,1.1682242990654235,2.352941176470602,0.04833849999999984
2023-07-24,4.2247849,4.2247849,4.0991048,4.1087725,20724872,88685970.8,2.0624,-1.8475750577367278,3.0660377358490636,-0.07734160000000045
2023-07-25,4.1281079,4.253788,4.1184402,4.2344526,34281404,149340913.64,3.4114,3.0588235294117805,3.2863849765258193,0.1256801000000003
2023-07-26,4.2441203,4.2731234,4.2054495,4.2344526,23027396,101032029.04,2.2915,0.0,1.6091954022988495,0.0
2023-07-27,4.1861141,4.2731234,4.1764464,4.1861141,22205792,96949254.28,2.2097,-1.1415525114155223,2.3148148148148286,-0.04833849999999984
2023-07-28,4.1861141,4.2151172,4.1184402,4.1957818,18705440,80767483.4,1.8614,0.2309468822170757,2.347417840375579,0.009667699999999613
2023-07-31,4.2151172,4.6114929,4.2151172,4.447142,87236709,401609801.9,8.6811,5.990783410138256,9.403669724770646,0.2513602000000006
2023-08-01,4.3698004,4.543819,4.3311296,4.4761451,68662437,316654219.78,6.8328,0.6521739130434634,4.9107142857142945,0.029003099999999726
2023-08-02,4.4761451,4.5244836,4.4084712,4.447142,33423177,154012747.43,3.326,-0.647948164146861,2.6315789473684164,-0.029003099999999726
2023-08-03,4.447142,4.447142,4.3407973,4.3988035,26658016,120899627.52,2.6528,-1.0869565217391464,2.4498886414253938,-0.04833850000000073
2023-08-04,4.4278066,4.4664774,4.3794681,4.3891358,24187412,110290566.96,2.4069,-0.2197802197802079,1.9867549668873983,-0.009667699999999613
2023-08-07,4.3698004,4.7758438,4.350465,4.4761451,69613296,325708850.48,6.9274,1.982378854625555,9.777777777777775,0.08700930000000007
2023-08-08,4.447142,4.4761451,4.3021265,4.3117942,46433240,210106015.8,4.6207,-3.6717062634989306,4.044943820224722,-0.16435090000000052
2023-08-09,4.4374743,4.447142,4.2054495,4.2344526,34257800,153201596.0,3.4091,-1.7937219730941645,5.7471264367816115,-0.07734159999999957
2023-08-10,4.2247849,4.253788,4.1667787,4.2151172,21933008,95360755.44,2.1826,-0.45662100456621557,2.0881670533642707,-0.019335400000000114
2023-08-11,4.2247849,4.2634557,4.060434,4.0701017,27118249,116038809.21,2.6986,-3.440366972477049,4.9999999999999964,-0.14501549999999952
2023-08-14,4.0120955,4.2054495,3.963757,4.1474433,21083489,89146508.56,2.0981,1.9002375296911955,6.097560975609758,0.07734159999999957
2023-08-15,4.1377756,4.1377756,4.0410986,4.0894371,13977192,59104901.16,1.3909,-1.3986013986014068,2.3923444976076698,-0.05800620000000034
2023-08-16,4.0701017,4.1377756,4.0217632,4.0507663,12105801,50918183.24,1.2047,-0.9456264775413503,2.884615384615402,-0.03867079999999934
2023-08-17,4.0410986,4.1667787,4.0120955,4.157111,19187968,81339247.6,1.9094,2.6252983293555854,3.8554216867469884,0.10634469999999929
2023-08-18,4.1184402,4.2151172,4.0797694,4.0797694,15077492,64793707.56,1.5004,-1.8604651162790642,3.317535545023694,-0.07734159999999957
2023-08-21,4.0797694,4.1764464,4.0797694,4.0991048,13038940,55676313.4,1.2975,0.4739336492890933,2.3696682464454897,0.019335400000000114
2023-08-22,4.0991048,4.1281079,4.0120955,4.0701017,17524924,73777692.56,1.7439,-0.7075471698113178,2.891566265060236,-0.029003099999999726
2023-08-23,4.0701017,4.0701017,3.9444216,3.9444216,17344380,71496534.76,1.726,-3.087885985748229,3.186274509803929,-0.1256801000000003
2023-08-24,3.9444216,3.9927601,3.86708,3.86708,18053908,73016695.8,1.7966,-1.9607843137254943,3.249999999999996,-0.07734160000000001
2023-08-25,3.8477446,3.963757,3.7994061,3.8864154,16626668,67000897.32,1.6546,0.5000000000000115,4.325699745547076,0.019335400000000114
2023-08-28,4.060434,4.1377756,3.963757,4.0120955,27556117,115458008.39,2.7422,3.233830845771135,4.390243902439027,0.12568009999999985
2023-08-29,4.0120955,4.157111,3.9927601,4.157111,23235984,98581488.88,2.3123,3.6144578313252795,4.1162227602905475,0.14501549999999952
2023-08-30,4.2054495,4.2054495,4.0701017,4.0991048,17844700,75958357.4,1.7758,-1.395348837209287,3.3254156769596173,-0.05800619999999945
2023-08-31,4.0991048,4.1957818,4.0797694,4.1764464,26950723,115656648.43,2.6819,1.8867924528301883,2.8436018957345923,0.07734159999999957
2023-09-01,4.1957818,4.3891358,4.1861141,4.2247849,45714680,201828612.12,4.5492,1.157407407407418,4.8498845265588875,0.04833850000000073
2023-09-04,4.2924588,4.5824898,4.2441203,4.543819,86440106,399745680.52,8.6018,7.55148741418763,7.972665148063797,0.31903409999999965
2023-09-05,4.5244836,4.5341513,4.3794681,4.4181389,51073757,234772605.08,5.0825,-2.76595744680852,3.532008830022075,-0.1256801000000003
2023-09-06,4.4084712,4.447142,4.2731234,4.3311296,39784576,178317541.92,3.9591,-1.969365426695846,4.072398190045252,-0.08700930000000007
2023-09-07,4.3311296,4.4858128,4.3021265,4.4181389,46037677,209864263.93,4.5813,2.008928571428581,4.269662921348308,0.08700930000000007
2023-09-08,4.3794681,4.3891358,4.1667787,4.3601327,43904669,194361883.13,4.3691,-1.3129102844638862,5.336426914153131,-0.05800619999999945
2023-09-11,4.3698004,4.3698004,4.0314309,4.2054495,53838629,230834093.55,5.3576,-3.5476718403547713,8.393285371702632,-0.15468320000000002
2023-09-12,4.2054495,4.5244836,4.157111,4.4084712,65145032,294822859.83,6.4827,4.827586206896539,8.837209302325592,0.20302169999999986
2023-09-13,4.3311296,4.4278066,4.3021265,4.3311296,42112264,189845951.44,4.1907,-1.7543859649122862,2.9213483146067483,-0.07734160000000045
2023-09-14,4.2827911,4.3891358,4.2151172,4.3311296,40449636,179217839.75,4.0252,0.0,4.12844036697248,0.0
2023-09-15,4.3311296,4.4954805,4.2924588,4.350465,52959468,241282198.2,5.2701,0.44642857142858094,4.729729729729726,0.019335400000000114
2023-09-18,4.350465,4.6308283,4.3407973,4.5534867,73410030,342690918.94,7.3052,4.666666666666663,6.681514476614697,0.20302169999999986
2023-09-19,4.5051482,5.0078686,4.5051482,4.8145146,123500249,610612309.86,12.2898,5.73248407643312,11.15879828326181,0.2610279000000002
2023-09-20,4.6694991,4.7081699,4.3311296,4.3311296,100814642,461448136.24,10.0323,-10.040160642570283,8.705357142857144,-0.4833850000000002
2023-09-21,4.2634557,4.4954805,4.2151172,4.2634557,53548864,240192978.43,5.3288,-1.5625,6.651376146788998,-0.06767389999999995
2023-09-22,4.2247849,4.2731234,4.1087725,4.2054495,45599181,196539566.87,4.5377,-1.3605442176870652,4.000000000000013,-0.05800619999999945
2023-09-25,4.1764464,4.2054495,4.1281079,4.1474433,26125936,112322215.8,2.5999,-1.379310344827589,1.8735362997658191,-0.05800620000000034
2023-09-26,4.1184402,4.543819,4.1184402,4.4181389,86513997,393073378.34,8.6092,6.526806526806528,10.328638497652577,0.2706955999999998
2023-09-27,4.447142,4.5631544,4.4084712,4.5244836,62375730,290374543.62,6.2071,2.4070021881838155,3.508771929824562,0.10634470000000018
2023-09-28,4.5244836,4.5728221,4.4374743,4.5631544,41861375,195940183.81,4.1657,0.8547008547008517,3.0501089324618715,0.03867080000000023
2023-10-09,4.5341513,4.6694991,4.447142,4.6308283,43819560,208077370.76,4.3606,1.4830508474576343,4.999999999999999,0.06767389999999995
2023-10-10,4.6308283,4.6694991,4.4084712,4.5148159,53170745,247794831.5,5.2911,-2.5052192066805756,5.921052631578952,-0.1160123999999998
2023-10-11,4.5244836,4.5341513,4.3214619,4.3601327,41448745,188009870.33,4.1247,-3.426124197002145,4.921700223713655,-0.15468320000000002
2023-10-12,4.3988035,4.4761451,4.3214619,4.4181389,27968012,127563003.59,2.7832,1.3303769401330268,3.5794183445190164,0.05800619999999945
2023-10-13,4.3794681,4.4084712,4.2827911,4.3021265,27723904,124124170.4,2.7589,-2.6258205689277836,2.9345372460496684,-0.1160123999999998
2023-10-16,4.2827911,4.4858128,4.2827911,4.3698004,45337388,205593562.23,4.5116,1.573033707865168,4.740406320541758,0.06767389999999995
2023-10-17,4.3988035,4.4278066,4.1087725,4.1764464,55146087,239281516.4,5.4877,-4.424778761061954,7.764705882352955,-0.19335400000000025
2023-10-18,4.1667787,4.2151172,4.1184402,4.2151172,33933928,146034647.44,3.3768,0.92592592592593,2.347417840375579,0.03867080000000023
2023-10-19,4.1281079,4.1281079,3.8767477,3.8960831,57911956,237000684.82,5.7629,-7.568807339449545,6.4837905236907645,-0.3190341000000001
2023-10-20,3.8380769,3.9444216,3.8187415,3.8574123,25969156,104473699.59,2.5842,-0.992555831265507,3.291139240506337,-0.03867079999999978
2023-10-23,3.8380769,3.86708,3.673726,3.7027291,32001793,123951795.18,3.1846,-4.010025062656641,5.26315789473685,-0.15468320000000002
2023-10-24,3.7413999,3.8574123,3.7317322,3.8574123,30222774,119222122.17,3.0075,4.177545691906004,3.3678756476683898,0.15468320000000002
2023-10-25,4.2344526,4.2441203,4.1184402,4.2441203,52730432,230236725.28,5.2473,10.025062656641603,3.0516431924882483,0.3867079999999996
2023-10-26,4.4374743,4.6694991,4.350465,4.6694991,111741030,525861059.86,11.1196,10.022779043280195,7.3333333333333455,0.4253788000000007
2023-10-27,5.1335487,5.1335487,4.5244836,4.6211606,225845021,1151606017.25,22.4743,-1.0351966873706209,13.461538461538472,-0.04833850000000073
2023-10-30,4.4084712,4.8145146,4.4084712,4.4664774,142567196,667839362.44,14.1872,-3.347280334728031,9.210526315789467,-0.15468320000000002
2023-10-31,4.3988035,4.5244836,4.3311296,4.3601327,91881669,419230185.33,9.1434,-2.3809523809523614,4.464285714285721,-0.10634469999999929
2023-11-01,4.3601327,4.3891358,4.1377756,4.1667787,76449970,332390654.29,7.6077,-4.434589800443467,6.074766355140179,-0.19335400000000025
2023-11-02,4.1957818,4.253788,4.1281079,4.1861141,60643861,262131013.73,6.0348,0.46403712296982924,3.0444964871194453,0.019335400000000114
2023-11-03,4.157111,4.1764464,4.1184402,4.1474433,40566341,174021320.97,4.0368,-0.9237875288683695,1.4084507042253387,-0.03867080000000023
2023-11-06,4.1281079,4.3311296,4.1281079,4.2731234,61635973,270659711.25,6.1335,3.0303030303030276,4.918032786885243,0.1256801000000003
2023-11-07,4.2731234,4.447142,4.1861141,4.4181389,86192509,386429325.96,8.5772,3.3936651583710287,6.235565819861436,0.14501549999999952
2023-11-08,4.4181389,4.447142,4.350465,4.3794681,62848695,285812148.7,6.2542,-0.8752735229759168,2.2222222222222356,-0.03867079999999934
2023-11-09,4.3891358,4.4374743,4.2441203,4.2634557,44868908,200602019.78,4.465,-2.64900662251657,4.555808656036453,-0.11601240000000068
2023-11-10,4.2247849,4.2827911,4.157111,4.1764464,31187026,135264280.22,3.1035,-2.0408163265306145,3.0232558139534955,-0.08700930000000007
2023-11-13,4.1861141,4.2441203,4.1764464,4.2344526,21642259,94303886.48,2.1537,1.3888888888889062,1.6203703703703694,0.05800620000000034
2023-11-14,4.2247849,4.2441203,4.1667787,4.1861141,24411356,105774546.08,2.4292,-1.1415525114155223,1.8561484918793398,-0.04833849999999984
2023-11-15,4.2247849,4.2344526,4.1474433,4.157111,26398229,113965971.49,2.6269,-0.6928406466512826,2.0979020979020997,-0.029003100000000615
2023-11-16,4.1474433,4.157111,4.1184402,4.1281079,22946530,98091113.42,2.2835,-0.6976744186046435,0.9389671361502187,-0.029003099999999726
2023-11-17,4.1377756,4.1377756,4.0701017,4.0991048,22713332,96128145.8,2.2603,-0.7025761124121677,1.6627078384798086,-0.029003099999999726
2023-11-20,4.1184402,4.1281079,4.0797694,4.0991048,15395371,65250435.1,1.532,0.0,1.1848341232227448,0.0
2023-11-21,4.0894371,4.1667787,4.0797694,4.1377756,28370398,121470083.66,2.8232,0.9433962264151052,2.1327014218009492,0.03867080000000023
2023-11-22,4.1184402,4.1667787,4.0894371,4.0991048,19536143,83304476.16,1.9441,-0.9345794392523366,1.8912529550827537,-0.03867080000000023
2023-11-23,4.0991048,4.1377756,4.0120955,4.1281079,19592997,82842374.66,1.9497,0.7075471698113178,3.1325301204819347,0.029003099999999726
2023-11-24,4.1087725,4.1281079,4.0314309,4.0507663,18523333,77964696.07,1.8433,-1.873536299765799,2.3980815347721745,-0.07734159999999957
2023-11-27,4.060434,4.0701017,4.0024278,4.0314309,14503534,60380171.06,1.4433,-0.4773269689737458,1.6908212560386457,-0.019335400000000114
2023-11-28,4.0507663,4.0507663,4.0120955,4.0507663,10295260,42986776.76,1.0245,0.47961630695443347,0.9638554216867526,0.019335400000000114
2023-11-29,4.060434,4.060434,3.9734247,3.9830924,12947324,53580349.88,1.2884,-1.670644391408127,2.189781021897812,-0.0676739000000004
2023-11-30,3.9734247,4.0120955,3.963757,3.9830924,11361108,46849095.52,1.1306,0.0,1.2195121951219472,0.0
2023-12-01,3.9830924,4.0314309,3.9540893,4.0217632,12356908,51184549.88,1.2297,0.9708737864077666,1.9559902200489,0.03867079999999978
2023-12-04,4.0410986,4.4278066,4.0314309,4.4278066,72353990,320562732.15,7.2001,10.096153846153854,9.83213429256595,0.4060434000000006
2023-12-05,4.4858128,4.543819,4.3117942,4.3214619,110939272,505562540.68,11.0398,-2.4017467248908297,5.381165919282522,-0.10634470000000018
2023-12-06,4.3117942,4.3698004,4.2054495,4.3117942,50915520,226606472.6,5.0667,-0.22371364653245296,3.908045977011485,-0.009667700000000501
2023-12-07,4.3117942,4.3794681,4.2441203,4.2634557,32573284,144080846.84,3.2414,-1.1210762331838486,3.1890660592255315,-0.04833849999999984
2023-12-08,4.2634557,4.2731234,4.1184402,4.1281079,38406680,165765678.56,3.8219,-3.1746031746031744,3.755868544600939,-0.1353477999999999
2023-12-11,4.1184402,4.1861141,4.0797694,4.157111,27879044,119018996.88,2.7743,0.7025761124121788,2.606635071090052,0.029003099999999726
2023-12-12,4.1281079,4.2247849,4.1184402,4.2247849,27746614,120425300.92,2.7611,1.6279069767441978,2.58215962441315,0.06767390000000084
2023-12-13,4.2151172,4.253788,4.1861141,4.2344526,24472349,106663498.62,2.4353,0.22883295194506825,1.6166281755196292,0.009667699999999613
2023-12-14,4.2151172,4.3601327,4.1861141,4.2924588,51758813,229754008.75,5.1506,1.3698630136986356,4.157043879907625,0.05800620000000034
2023-12-15,4.2924588,4.4084712,4.2344526,4.3407973,65142664,291707925.16,6.4825,1.1261261261261257,4.1095890410958935,0.04833849999999984
2023-12-18,4.3407973,4.737173,4.2827911,4.4858128,120781374,562080456.51,12.0192,3.3407572383073347,10.609480812641095,0.14501549999999952
2023-12-19,4.4374743,4.5244836,4.2827911,4.3601327,77356268,350607970.18,7.6979,-2.8017241379310165,5.643340857787813,-0.1256800999999994
2023-12-20,4.3311296,4.3794681,4.2054495,4.2634557,49889160,220689685.08,4.9646,-2.2172949002217446,4.137931034482762,-0.09667700000000057
2023-12-21,4.2247849,4.253788,4.1184402,4.2151172,37453843,162122836.0,3.7271,-1.13378684807256,3.2863849765258193,-0.04833849999999984
2023-12-22,4.1957818,4.2634557,4.0507663,4.0797694,44889328,192281947.08,4.467,-3.2110091743119296,5.2505966587112045,-0.1353477999999999
2023-12-25,4.060434,4.1281079,4.0217632,4.1281079,29839192,125609693.6,2.9577,1.1848341232227444,2.644230769230774,0.04833849999999984
2023-12-26,4.0991048,4.350465,4.060434,4.2731234,60077264,262638364.72,5.955,3.512880562060894,7.1428571428571415,0.1450155000000004
2023-12-27,4.2151172,4.2344526,4.060434,4.0991048,46467856,197783563.2,4.606,-4.072398190045257,4.285714285714289,-0.17401860000000013
2023-12-28,4.0701017,4.157111,3.9927601,4.1184402,35519320,150450967.12,3.5208,0.4716981132075526,4.1162227602905475,0.019335400000000114
2023-12-29,4.0894371,4.1474433,4.0797694,4.1281079,24065542,102644712.8,2.3854,0.23474178403755097,1.658767772511847,0.009667699999999613
2024-01-02,4.1281079,4.1861141,4.1087725,4.1377756,21651460,92946089.76,2.1461,0.23419203747074846,1.8823529411764819,0.009667700000000501
2024-01-03,4.1281079,4.1281079,4.0217632,4.0701017,26971622,113509709.2,2.6735,-1.6355140186915862,2.644230769230774,-0.06767389999999995
2024-01-04,4.060434,4.3021265,4.0410986,4.2344526,54243956,234953635.12,5.3768,4.0380047505938155,6.459330143540676,0.16435089999999963
2024-01-05,4.253788,4.3698004,4.1957818,4.2344526,62431976,275447724.52,6.1884,0.0,4.147465437788022,0.0
2024-01-08,4.2247849,4.5148159,4.1957818,4.4181389,98474688,446487562.42,9.7611,4.337899543378998,7.6036866359447135,0.18368629999999975
2024-01-09,4.543819,4.6985022,4.3214619,4.4858128,120402594,563503378.62,11.9346,1.5317286652078765,8.724832214765101,0.06767389999999995
2024-01-10,4.5341513,4.6791668,4.350465,4.3601327,97323445,453657547.56,9.647,-2.8017241379310165,7.55555555555556,-0.1256800999999994
2024-01-11,4.2344526,4.447142,4.2247849,4.3214619,68859586,307499704.51,6.8255,-0.8869179600886956,5.263157894736841,-0.03867080000000023
2024-01-12,4.3117942,4.4278066,4.2731234,4.2731234,55520044,248736985.34,5.5033,-1.118568232662187,3.619909502262444,-0.04833849999999984
2024-01-15,4.2731234,4.3698004,4.1667787,4.2924588,44697919,198891539.3,4.4306,0.4524886877828038,4.872389791183291,0.019335400000000114
2024-01-16,4.253788,4.2924588,4.0701017,4.1184402,53615728,230785463.48,5.3145,-4.054054054054057,5.463182897862231,-0.17401860000000013
2024-01-17,4.0991048,4.4568097,4.0894371,4.2731234,84670592,379823153.12,8.3928,3.7558685446009488,8.983451536643036,0.15468320000000002
2024-01-18,4.157111,4.2054495,4.0410986,4.1474433,64427744,273391512.16,6.3862,-2.941176470588247,4.066985645933027,-0.1256801000000003
2024-01-19,4.0991048,4.1087725,4.0410986,4.0701017,32103204,135106492.76,3.1822,-1.8648018648018572,1.6746411483253578,-0.07734159999999957
2024-01-22,4.0797694,4.1087725,3.7897384,3.86708,34195962,141436472.0,3.3896,-4.988123515439435,8.418367346938767,-0.2030217000000003
2024-01-23,3.8477446,3.8864154,3.5963844,3.8284092,26781555,105010000.26,2.6547,-1.0000000000000009,8.064516129032269,-0.03867080000000023
2024-01-24,3.8380769,3.8960831,3.7317322,3.8864154,26037965,102996189.7,2.581,1.5151515151515138,4.404145077720197,0.05800620000000034
2024-01-25,3.86708,4.0024278,3.8477446,4.0024278,29276210,119622497.34,2.9019,2.9850746268656803,4.020100502512575,0.11601240000000024
2024-01-26,4.0120955,4.1957818,3.9734247,4.0410986,33029036,138852904.32,3.2739,0.9661835748792091,5.59610705596107,0.03867079999999934
2024-01-29,4.0120955,4.0507663,3.9347539,3.9444216,24299041,100008563.41,2.4086,-2.392344497607646,2.9484029484029546,-0.09667699999999968
2024-01-30,3.8960831,3.9444216,3.8090738,3.8187415,17434917,69934838.64,1.7282,-3.1862745098039325,3.553299492385784,-0.1256801000000003
2024-01-31,3.7994061,3.8380769,3.6350552,3.6543906,22687593,87736828.68,2.2489,-4.30379746835442,5.5851063829787195,-0.16435089999999963
2024-02-01,3.6350552,3.6447229,3.4997074,3.5577136,21549896,79731572.44,2.1361,-2.645502645502651,4.143646408839778,-0.09667700000000012
2024-02-02,3.5480459,3.6350552,3.2580149,3.3933627,26510648,94297265.03,2.6278,-4.619565217391308,11.572700296735905,-0.16435090000000008
2024-02-05,3.3643596,3.3643596,3.0646609,3.0646609,25203456,82547464.6,2.4982,-9.686609686609692,9.779179810725552,-0.32870180000000015
2024-02-06,2.996987,3.287018,2.8133007,3.1806733,26215408,83321773.28,2.5985,3.785488958990535,16.838487972508595,0.11601240000000024
2024-02-07,3.1516702,3.2580149,3.1033317,3.1516702,19019360,62653164.64,1.8852,-0.911854103343468,4.984423676012462,-0.02900310000000017
2024-02-08,3.2193441,3.383695,3.2000087,3.3740273,20262565,69014398.86,2.0085,7.055214723926384,5.740181268882167,0.22235709999999997
2024-02-19,3.4126981,3.5093751,3.3933627,3.4513689,19139856,68324169.82,1.8972,2.2922636103151817,3.418803418803426,0.07734160000000001
2024-02-20,3.4417012,3.5190428,3.3450242,3.4900397,18886860,67555467.92,1.8721,1.1204481792717047,5.202312138728314,0.03867080000000023
2024-02-21,3.4320335,3.8284092,3.4126981,3.5577136,35319310,131721018.4,3.5009,1.939058171745156,12.181303116147301,0.06767389999999995
2024-02-22,3.5383782,3.6060521,3.4997074,3.5963844,22151918,81739428.1,2.1958,1.0869565217391353,3.0386740331491637,0.03867079999999978
2024-02-23,3.5963844,3.6447229,3.5673813,3.6447229,20729120,77394333.8,2.0547,1.3440860215053752,2.1680216802168024,0.048338500000000284
2024-02-26,3.6350552,3.673726,3.5867167,3.6157198,22567963,84537208.47,2.237,-0.7957559681697646,2.42587601078166,-0.02900310000000017
2024-02-27,3.5867167,3.673726,3.577049,3.673726,19781072,74381788.48,1.9608,1.6042780748663166,2.7027027027026933,0.0580061999999999
