日期,开盘,收盘,最高,最低,成交量,成交额,涨跌幅,涨跌额,振幅,换手率
2023-04-14,27.06,27.29,27.6,26.89,599764.0,1633455872.0,,,2.640386760877653,0.0
2023-04-17,26.12,26.82,27.02,25.9,509951.0,1353138432.0,-1.7222425796995178,-0.46999999999999886,4.324324324324329,0.0
2023-04-18,26.66,26.9,27.36,26.5,340594.0,917435392.0,0.298284862043241,0.0799999999999983,3.245283018867923,0.0
2023-04-19,26.9,26.48,27.45,26.4,419450.0,1122552064.0,-1.5613382899628214,-0.41999999999999815,3.97727272727273,0.0
2023-04-20,26.42,26.0,26.53,25.45,673442.0,1744656896.0,-1.812688821752273,-0.4800000000000004,4.243614931237729,0.0
2023-04-21,26.0,25.65,26.18,25.54,339648.0,877789760.0,-1.3461538461538525,-0.3500000000000014,2.505873140172281,0.0
2023-04-24,25.5,24.99,25.78,24.78,360913.0,907377280.0,-2.5730994152046827,-0.6600000000000001,4.035512510088781,0.0
2023-04-25,25.45,25.45,26.11,25.22,391742.0,1004033024.0,1.8407362945178196,0.46000000000000085,3.5289452815226037,0.0
2023-04-26,25.5,25.25,25.7,24.92,257148.0,649031872.0,-0.7858546168958758,-0.1999999999999993,3.130016051364356,0.0
2023-04-27,24.9,25.96,26.41,24.87,456537.0,1179670912.0,2.8118811881188144,0.7100000000000009,6.192199437072775,0.0
2023-04-28,25.51,25.7,25.8,25.07,302802.0,773969024.0,-1.001540832049308,-0.26000000000000156,2.91184682887914,0.0
2023-05-04,27.2,26.65,27.39,26.53,453445.0,1220279552.0,3.696498054474695,0.9499999999999993,3.24161326799849,0.0
2023-05-05,26.85,26.38,27.15,26.05,321853.0,856510912.0,-1.013133208255157,-0.2699999999999996,4.222648752399224,0.0
2023-05-08,25.9,26.5,26.55,25.7,261258.0,685747584.0,0.4548900682335155,0.120000000000001,3.307392996108955,0.0
2023-05-09,26.47,25.67,26.47,25.57,235540.0,610024320.0,-3.1320754716981036,-0.8299999999999983,3.5197497066875187,0.0
2023-05-10,25.86,25.37,26.25,24.96,297782.0,756758912.0,-1.16867939228672,-0.3000000000000007,5.168269230769227,0.0
2023-05-11,25.37,24.89,25.78,24.68,342091.0,857310720.0,-1.891998423334651,-0.4800000000000004,4.457050243111837,0.0
2023-05-12,24.57,23.99,24.57,23.91,427055.0,1030921088.0,-3.615910004017686,-0.9000000000000021,2.7603513174404024,0.0
2023-05-15,24.07,24.13,24.32,23.67,247679.0,593889536.0,0.5835764902042628,0.14000000000000057,2.746092099704261,0.0
2023-05-16,24.1,24.09,24.53,23.91,206587.0,501029888.0,-0.16576875259013413,-0.03999999999999915,2.593057298201593,0.0
2023-05-17,23.65,23.97,24.1,23.53,150398.0,359353536.0,-0.49813200498132204,-0.120000000000001,2.422439439014026,0.0
2023-05-18,23.96,24.84,25.38,23.96,329292.0,812264512.0,3.629536921151444,0.870000000000001,5.92654424040066,0.0
2023-05-19,25.0,24.58,25.11,23.55,465484.0,1133377536.0,-1.046698872785834,-0.26000000000000156,6.624203821656045,0.0
2023-05-22,24.59,24.76,24.95,24.48,230436.0,569651328.0,0.7323026851098646,0.18000000000000327,1.919934640522871,0.0
2023-05-23,24.5,24.11,24.63,24.08,176895.0,428528544.0,-2.625201938610666,-0.6500000000000021,2.2840531561461828,0.0
2023-05-24,24.11,24.51,24.85,24.11,208763.0,512243040.0,1.659062629614283,0.40000000000000213,3.069265864786404,0.0
2023-05-25,24.16,24.09,24.36,23.85,156192.0,375396832.0,-1.7135862913096767,-0.4200000000000017,2.1383647798742054,0.0
2023-05-26,23.78,24.86,25.34,23.71,281571.0,694461568.0,3.1963470319634757,0.7699999999999996,6.874736398144239,0.0
2023-05-29,24.72,24.94,25.03,24.54,162055.0,401536032.0,0.32180209171359664,0.08000000000000185,1.9967400162999267,0.0
2023-05-30,24.95,24.75,25.3,24.56,188217.0,467492128.0,-0.7618283881315246,-0.19000000000000128,3.0130293159609205,0.0
2023-05-31,25.03,25.25,25.6,24.88,270213.0,681908992.0,2.020202020202011,0.5,2.8938906752411677,0.0
2023-06-01,25.4,25.53,26.47,25.38,337546.0,869722112.0,1.10891089108911,0.28000000000000114,4.29472025216706,0.0
2023-06-02,25.79,26.14,26.78,25.79,366950.0,967683520.0,2.389345867606729,0.6099999999999994,3.838697169445529,0.0
2023-06-05,25.52,25.06,25.62,25.01,287605.0,725433792.0,-4.131599081866877,-1.0800000000000018,2.4390243902439,0.0
2023-06-06,25.43,25.0,26.08,24.87,279698.0,708358912.0,-0.23942537909017458,-0.05999999999999872,4.8652995577000295,0.0
2023-06-07,25.06,24.83,25.32,24.73,155348.0,387360896.0,-0.6800000000000028,-0.1700000000000017,2.385766275778406,0.0
2023-06-08,24.51,24.69,24.8,24.25,188722.0,462051072.0,-0.5638340716874635,-0.13999999999999702,2.268041237113405,0.0
2023-06-09,25.09,25.4,25.54,24.74,236809.0,598501696.0,2.8756581611988574,0.7099999999999973,3.2336297493936974,0.0
2023-06-12,25.26,24.94,25.26,24.64,180375.0,448928544.0,-1.8110236220472364,-0.4599999999999973,2.5162337662337704,0.0
2023-06-13,24.83,25.01,25.06,24.61,138987.0,345231968.0,0.2806736166800272,0.07000000000000028,1.8285249898415248,0.0
2023-06-14,24.65,25.0,25.1,24.41,296371.0,730800192.0,-0.03998400639744215,-0.010000000000001563,2.8267103646046756,0.0
2023-06-15,24.49,23.55,24.49,23.01,757752.0,1787314560.0,-5.799999999999994,-1.4499999999999993,6.431986093003028,0.0
2023-06-16,23.6,23.92,24.1,23.48,397897.0,949609536.0,1.571125265392781,0.370000000000001,2.6405451448040926,0.0
2023-06-19,23.86,23.89,23.96,23.3,231690.0,547640768.0,-0.12541806020067714,-0.030000000000001137,2.8326180257510734,0.0
2023-06-20,23.61,23.77,24.04,23.34,183243.0,435207456.0,-0.5023022185014714,-0.120000000000001,2.9991431019708625,0.0
2023-06-21,23.5,23.35,23.88,23.31,158650.0,373867040.0,-1.7669331089608664,-0.41999999999999815,2.4453024453024463,0.0
2023-06-26,23.35,23.44,23.99,23.21,226911.0,536467872.0,0.3854389721627438,0.08999999999999986,3.360620422231786,0.0
2023-06-27,23.18,23.77,23.83,23.18,158807.0,374924224.0,1.4078498293515374,0.3299999999999983,2.804141501294213,0.0
2023-06-28,23.62,23.62,23.8,23.42,138924.0,327990048.0,-0.6310475389145975,-0.14999999999999858,1.6225448334756574,0.0
2023-06-29,23.56,23.88,24.05,23.17,175262.0,417486752.0,1.100762066045724,0.259999999999998,3.7980146741475997,0.0
2023-06-30,23.88,23.48,23.89,23.34,168019.0,395838720.0,-1.67504187604689,-0.3999999999999986,2.3564695801199687,0.0
2023-07-03,23.58,24.02,24.22,23.53,222177.0,531609120.0,2.2998296422487297,0.5399999999999991,2.932426689332757,0.0
2023-07-04,24.08,23.79,24.17,23.55,135116.0,321189184.0,-0.9575353871773551,-0.23000000000000043,2.6326963906581784,0.0
2023-07-05,23.8,23.94,24.06,23.67,141380.0,338606176.0,0.6305170239596647,0.15000000000000213,1.6476552598225473,0.0
2023-07-06,23.9,23.65,23.9,23.58,133134.0,315075296.0,-1.211361737677541,-0.2900000000000027,1.357082273112809,0.0
2023-07-07,23.57,23.47,23.67,23.08,162832.0,380781664.0,-0.7610993657505283,-0.17999999999999972,2.556325823223585,0.0
2023-07-10,23.76,23.98,24.1,23.7,207623.0,497242272.0,2.172986791648923,0.5100000000000016,1.6877637130801777,0.0
2023-07-11,24.12,24.94,25.04,23.91,312229.0,770214528.0,4.003336113427869,0.9600000000000009,4.72605604349644,0.0
2023-07-12,24.94,25.2,25.68,24.94,300352.0,762110464.0,1.0425020048115297,0.259999999999998,2.967121090617476,0.0
2023-07-13,25.96,25.6,26.19,25.5,358678.0,924166976.0,1.5873015873016039,0.40000000000000213,2.7058823529411815,0.0
2023-07-14,25.61,25.3,25.99,25.17,327264.0,833442048.0,-1.171875,-0.3000000000000007,3.257846642828751,0.0
2023-07-17,25.09,25.51,25.62,24.83,177672.0,450787520.0,0.8300395256916948,0.21000000000000085,3.1816351188079044,0.0
2023-07-18,25.45,25.57,25.99,25.3,163880.0,420380448.0,0.23520188161505473,0.05999999999999872,2.727272727272718,0.0
2023-07-19,25.97,25.9,26.15,25.58,284577.0,735904704.0,1.2905748924520788,0.3299999999999983,2.228303362001565,0.0
2023-07-20,25.88,25.61,26.09,25.55,226363.0,585115776.0,-1.119691119691113,-0.28999999999999915,2.1135029354207404,0.0
2023-07-21,25.44,25.35,25.6,25.2,104259.0,264619984.0,-1.015228426395931,-0.259999999999998,1.5873015873015959,0.0
2023-07-24,25.05,25.57,25.7,25.05,130033.0,331958304.0,0.8678500986193161,0.21999999999999886,2.5948103792415114,0.0
2023-07-25,25.57,25.21,25.64,25.06,195313.0,492808224.0,-1.4078998826750122,-0.35999999999999943,2.314445331205115,0.0
2023-07-26,25.27,25.88,25.99,25.2,202264.0,518636832.0,2.657675525585068,0.6699999999999982,3.1349206349206313,0.0
2023-07-27,25.75,25.71,25.91,25.49,154305.0,396829888.0,-0.6568778979907153,-0.16999999999999815,1.6477049823460248,0.0
2023-07-28,25.3,24.88,25.45,24.85,358711.0,897124096.0,-3.228315830416184,-0.8300000000000018,2.4144869215291664,0.0
2023-07-31,24.95,24.39,25.05,24.3,429656.0,1055211456.0,-1.9694533762057764,-0.48999999999999844,3.0864197530864197,0.0
2023-08-01,24.51,24.72,24.85,24.45,205938.0,508251712.0,1.3530135301353052,0.3299999999999983,1.6359918200409087,0.0
2023-08-02,24.39,24.39,24.47,24.2,188317.0,457927264.0,-1.3349514563106735,-0.3299999999999983,1.1157024793388413,0.0
2023-08-03,24.15,24.3,24.38,24.15,112396.0,272785504.0,-0.36900369003689537,-0.08999999999999986,0.9523809523809542,0.0
2023-08-04,24.25,24.41,24.6,24.11,186938.0,455848480.0,0.45267489711933173,0.10999999999999943,2.032351721277487,0.0
2023-08-07,24.38,24.58,24.71,24.27,165342.0,406156064.0,0.696435886931579,0.16999999999999815,1.8129377832715339,0.0
2023-08-08,24.45,25.31,25.55,24.33,325264.0,818774400.0,2.9698942229454905,0.7300000000000004,5.014385532264704,0.0
2023-08-09,25.15,24.98,25.68,24.88,187071.0,470593216.0,-1.3038324772816967,-0.3299999999999983,3.2154340836012896,0.0
2023-08-10,24.9,25.09,25.17,24.61,103954.0,258946512.0,0.4403522818254624,0.10999999999999943,2.2754977651361328,0.0
2023-08-11,25.25,24.4,25.3,24.36,178375.0,438958752.0,-2.750099641291359,-0.6900000000000013,3.8587848932676567,0.0
