日期,开盘,收盘,最高,最低,成交量,成交额,涨跌幅,涨跌额,振幅,换手率
2026-07-10,203.4,216.7,264.42,203.4,250811.0,5943899136.0,,,30.000000000000004,0.0
2026-07-13,220.0,221.8,235.99,206.98,168754.0,3782615808.0,2.3534840793724143,5.100000000000023,14.015846941733512,0.0
2026-07-14,210.0,179.03,213.0,163.13,180087.0,3288638464.0,-19.28313796212805,-42.77000000000001,30.570710476307244,0.0
2026-07-15,176.99,139.66,176.99,138.02,164749.0,2520034048.0,-21.990727810981404,-39.370000000000005,28.23503840023185,0.0
2026-07-16,125.99,140.0,143.79,125.6,130740.0,1766266624.0,0.24344837462408897,0.3400000000000034,14.482484076433119,0.0
2026-07-17,135.0,136.0,153.6,128.55,150139.0,2118024064.0,-2.857142857142858,-4.0,19.48658109684946,0.0
2026-07-20,144.02,110.22,146.88,108.89,143029.0,1797158400.0,-18.955882352941178,-25.78,34.8884195059234,0.0
2026-07-21,108.97,132.26,132.26,102.56,122221.0,1415628800.0,19.99637089457449,22.039999999999992,28.95865834633384,0.0
2026-07-22,153.17,158.71,158.71,146.06,166477.0,2606820352.0,19.998487827007416,26.450000000000017,8.66082431877311,0.0
2026-07-23,153.0,145.0,164.97,143.88,171786.0,2644986624.0,-8.638397076428717,-13.710000000000008,14.658048373644709,0.0
2026-07-24,143.46,174.0,174.0,143.46,135130.0,2195569664.0,19.999999999999996,29.0,21.28816394813885,0.0
2026-07-27,156.19,175.0,177.68,156.0,142865.0,2392430336.0,0.5747126436781658,1.0,13.897435897435903,0.0
2026-07-28,166.7,175.1,189.5,157.5,166883.0,2853632512.0,0.057142857142844505,0.09999999999999432,20.317460317460316,0.0
2026-07-29,169.8,193.82,208.08,169.8,178053.0,3354100224.0,10.691033695031415,18.72,22.544169611307417,0.0
2026-07-30,190.0,158.07,194.0,155.06,171029.0,3040384256.0,-18.444948921679906,-35.75,25.11285953824326,0.0
2026-07-31,174.0,149.6,178.07,146.6,173466.0,2827000064.0,-5.358385525400133,-8.469999999999999,21.46657571623465,0.0
2026-08-03,148.97,154.8,157.6,144.7,129213.0,1960409088.0,3.4759358288770192,5.200000000000017,8.914996544574988,0.0
