日期,开盘,收盘,最高,最低,成交量,成交额,涨跌幅,涨跌额,振幅,换手率
2023-04-14,6.61,6.53,6.68,6.44,73814.0,48284560.0,,,3.7267080745341503,0.0
2023-04-17,6.56,6.33,6.59,6.33,57260.0,36595916.0,-3.0627871362940318,-0.20000000000000018,4.107424960505526,0.0
2023-04-18,6.3,6.1,6.32,6.08,73068.0,45031504.0,-3.6334913112164413,-0.23000000000000043,3.947368421052635,0.0
2023-04-19,6.05,5.95,6.08,5.92,70346.0,42025248.0,-2.4590163934426146,-0.14999999999999947,2.7027027027027053,0.0
2023-04-20,5.98,5.79,5.99,5.7,80045.0,46210464.0,-2.6890756302521024,-0.16000000000000014,5.087719298245615,0.0
2023-04-21,5.74,5.51,5.79,5.48,65933.0,36941676.0,-4.835924006908465,-0.28000000000000025,5.656934306569336,0.0
2023-04-24,5.71,5.74,5.77,5.6,94892.0,54180932.0,4.174228675136127,0.23000000000000043,3.0357142857142847,0.0
2023-04-25,5.7,5.79,5.89,5.56,81562.0,46641088.0,0.8710801393728262,0.04999999999999982,5.935251798561153,0.0
2023-04-26,5.75,5.89,5.97,5.69,81076.0,47331472.0,1.7271157167530138,0.09999999999999964,4.920913884007018,0.0
2023-04-27,5.85,5.68,5.85,5.66,63453.0,36377144.0,-3.5653650254668934,-0.20999999999999996,3.356890459363949,0.0
2023-04-28,5.66,5.92,5.93,5.63,65188.0,38150784.0,4.225352112676051,0.2400000000000002,5.328596802841915,0.0
2023-05-04,5.86,6.14,6.17,5.86,79021.0,47936792.0,3.716216216216206,0.21999999999999975,5.290102389078491,0.0
2023-05-05,6.18,6.15,6.2,6.06,48379.0,29656218.0,0.16286644951140072,0.010000000000000675,2.31023102310232,0.0
2023-05-08,6.15,6.08,6.2,6.01,49054.0,29836356.0,-1.1382113821138296,-0.07000000000000028,3.161397670549092,0.0
2023-05-09,6.08,6.23,6.33,5.99,115480.0,71699536.0,2.4671052631578982,0.15000000000000036,5.676126878130215,0.0
2023-05-10,6.17,6.09,6.24,6.04,59941.0,36628556.0,-2.2471910112359605,-0.14000000000000057,3.3112582781456985,0.0
2023-05-11,6.06,6.28,6.31,6.06,57135.0,35595616.0,3.1198686371100237,0.1900000000000004,4.125412541254125,0.0
2023-05-12,6.28,6.2,6.58,6.19,90896.0,57793032.0,-1.273885350318471,-0.08000000000000007,6.300484652665585,0.0
2023-05-15,6.1,6.16,6.23,6.08,60603.0,37250084.0,-0.6451612903225823,-0.040000000000000036,2.4671052631579005,0.0
2023-05-16,6.18,5.98,6.18,5.95,60455.0,36297864.0,-2.9220779220779147,-0.17999999999999972,3.8655462184873866,0.0
2023-05-17,5.96,6.34,6.45,5.93,132734.0,83527152.0,6.020066889632103,0.35999999999999943,8.768971332209114,0.0
2023-05-18,6.34,6.43,6.45,6.25,101877.0,64711968.0,1.4195583596214423,0.08999999999999986,3.200000000000003,0.0
2023-05-19,6.41,6.31,6.45,6.23,58768.0,37069352.0,-1.8662519440124425,-0.1200000000000001,3.5313001605136396,0.0
2023-05-22,6.31,6.18,6.32,6.14,47127.0,29145508.0,-2.0602218700475405,-0.1299999999999999,2.931596091205222,0.0
2023-05-23,6.18,6.81,7.18,6.1,361490.0,241783552.0,10.194174757281548,0.6299999999999999,17.704918032786885,0.0
2023-05-24,6.64,6.98,7.03,6.57,402265.0,273573664.0,2.496328928047009,0.17000000000000082,7.00152207001522,0.0
2023-05-25,6.8,6.7,6.83,6.59,225471.0,150808176.0,-4.011461318051579,-0.28000000000000025,3.641881638846741,0.0
2023-05-26,6.71,6.67,6.73,6.48,140541.0,92921032.0,-0.4477611940298498,-0.03000000000000025,3.8580246913580245,0.0
2023-05-29,6.61,6.49,6.66,6.44,124112.0,80858224.0,-2.6986506746626615,-0.17999999999999972,3.4161490683229774,0.0
2023-05-30,6.53,6.54,6.55,6.4,104371.0,67831560.0,0.7704160246533087,0.04999999999999982,2.3437499999999916,0.0
2023-05-31,6.46,6.53,6.69,6.43,115229.0,75855264.0,-0.1529051987767538,-0.009999999999999787,4.043545878693634,0.0
2023-06-01,6.48,6.47,6.59,6.42,101927.0,66211452.0,-0.9188361408882129,-0.0600000000000005,2.6479750778816187,0.0
2023-06-02,6.43,6.66,6.74,6.42,166751.0,110970824.0,2.9366306027820865,0.1900000000000004,4.984423676012466,0.0
2023-06-05,6.64,6.69,6.71,6.53,119865.0,79365984.0,0.45045045045044585,0.03000000000000025,2.7565084226646204,0.0
2023-06-06,6.69,6.49,6.69,6.46,101094.0,66109512.0,-2.9895366218236186,-0.20000000000000018,3.5603715170278702,0.0
