mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,300685,2023-08-24,S,S,A,C,S,S,A,21.0223,24.1900,23.1300,1.0600,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300869,2023-08-24,S,S,A,C,S,S,A,20.3414,22.6500,21.5700,1.0800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600196,2023-08-24,S,S,A,C,S,S,A,26.7249,28.6300,27.5500,1.0800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600316,2023-08-24,S,S,A,C,S,S,A,20.6998,22.4500,21.4300,1.0200,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600406,2023-08-24,S,S,A,C,S,S,A,21.0795,21.7600,20.8600,0.9000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,603087,2023-08-24,S,S,A,C,S,S,A,39.6742,40.9300,38.9100,2.0200,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002402,2023-08-28,S,S,A,C,S,S,A,13.6664,16.1000,15.4100,0.6900,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,301126,2023-08-28,S,S,A,C,S,S,A,12.2955,13.6400,12.9500,0.6900,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600031,2023-08-28,S,S,A,C,S,S,A,14.7045,15.2700,14.5300,0.7400,2023-08-31（报告期 2023-06-30 00:00:00）,1,15.2700,16.1211,2023-09-04,0,1.1337,1,15.2700,16.0455,2023-09-05,0,1.0317,1,15.2700,16.0455,2023-09-05,0,1.0317
prebreak,600089,2023-08-28,S,S,A,C,S,S,A,14.0577,14.3500,13.6500,0.7000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,000408,2023-08-29,S,S,A,C,S,S,A,21.0210,21.3000,20.3100,0.9900,,1,21.3000,22.5629,2023-09-05,0,1.2585,1,21.3000,21.9963,2023-09-12,0,0.6865,1,21.3000,20.9281,2023-09-26,0,-0.3918
prebreak,300015,2023-08-29,S,S,A,C,S,S,A,17.6384,17.8000,16.8900,0.9100,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
