code,date,grade,entry,risk,sig_day_pct,trig_pct,conf_ratio,variant,r_full,r_money,weight,kind
002311,2017-08-21,S,16.94,0.82,0.0217,0.0103,0.0,1R,0.462,0.462,1.0,direct_1r
002673,2017-08-23,S,13.55,0.53,0.0607,-0.0289,0.0,1R,1.402,1.402,1.0,direct_1r
300054,2017-08-25,S,10.42,0.5,0.001,-0.001,0.0,1R,-0.146,-0.146,1.0,direct_1r
601688,2017-08-28,S,16.3,0.64,0.0973,-0.0018,0.0,1R,2.828,2.828,1.0,direct_1r
603288,2017-08-28,S,18.08,0.9,-0.0046,0.0481,0.0,1R,1.319,1.319,1.0,direct_1r
000701,2017-08-29,S,13.92,0.68,0.031,-0.0413,0.0,1R,-1.015,-1.015,1.0,direct_1r
600668,2017-08-29,S,13.53,0.55,-0.0152,0.0138,0.0,1R,-1.018,-1.018,1.0,direct_1r
002491,2017-08-31,S,12.94,0.69,0.0,0.0132,0.0,1R,1.568,1.568,1.0,direct_1r
002410,2017-09-01,S,12.13,0.62,0.0401,0.0344,0.0,1R,2.298,2.298,1.0,direct_1r
300307,2017-09-01,S,10.13,0.52,0.0046,0.0379,0.0,1R,-1.014,-1.014,1.0,direct_1r
600584,2017-09-01,S,15.22,0.8,0.0206,-0.0024,0.0,1R,4.492,4.492,1.0,direct_1r
002311,2017-09-04,S,17.17,0.62,-0.0128,0.0313,0.0,1R,-1.02,-1.02,1.0,direct_1r
002126,2017-09-07,S,10.04,0.52,-0.0143,0.0339,0.0,1R,-1.014,-1.014,1.0,direct_1r
300001,2017-09-07,S,16.0,0.65,-0.0177,0.0695,0.0,1R,0.161,0.161,1.0,direct_1r
600062,2017-09-08,S,14.99,0.53,0.0028,0.0162,0.0,1R,0.092,0.092,1.0,direct_1r
000963,2017-09-11,S,23.76,1.17,0.0104,0.0293,0.0,1R,1.456,1.456,1.0,direct_1r
300050,2017-09-11,S,11.06,0.56,0.0066,0.0581,0.0,1R,-1.014,-1.014,1.0,direct_1r
000869,2017-09-12,S,31.6,1.48,0.0,0.0591,0.0,1R,0.878,0.878,1.0,direct_1r
002117,2017-09-13,S,11.26,0.53,-0.0168,0.0239,0.0,1R,-1.016,-1.016,1.0,direct_1r
600062,2017-09-15,S,14.72,0.56,-0.0065,0.0156,0.0,1R,0.996,0.996,1.0,direct_1r
002311,2017-09-18,S,17.65,0.83,0.0175,0.0316,0.0,1R,0.328,0.328,1.0,direct_1r
300347,2017-09-18,S,17.34,0.87,0.0256,0.0155,0.0,1R,3.411,3.411,1.0,direct_1r
300335,2017-09-22,S,16.54,0.81,0.0026,0.0061,0.0,1R,0.945,0.945,1.0,direct_1r
000988,2017-09-26,S,16.91,0.82,-0.0267,0.0391,0.0,1R,0.72,0.72,1.0,direct_1r
000938,2017-09-29,S,21.01,0.96,0.0347,0.0307,0.0,1R,1.629,1.629,1.0,direct_1r
600486,2017-09-29,S,27.48,1.17,-0.0033,0.0521,0.0,1R,3.541,3.541,1.0,direct_1r
002179,2017-10-11,S,13.84,0.67,0.0099,0.0354,0.0,1R,0.992,0.992,1.0,direct_1r
600161,2017-10-11,S,11.99,0.54,-0.0144,0.0299,0.0,1R,-1.016,-1.016,1.0,direct_1r
000988,2017-10-17,S,17.64,0.83,-0.0029,0.0033,0.0,1R,1.682,1.682,1.0,direct_1r
300207,2017-10-17,S,11.85,0.52,-0.0034,0.0476,0.0,1R,-1.017,-1.017,1.0,direct_1r
600754,2017-10-20,S,28.36,1.35,0.0231,0.0453,0.0,1R,0.388,0.388,1.0,direct_1r
601877,2017-10-20,S,16.9,0.86,0.0128,0.0739,0.0,1R,5.866,5.866,1.0,direct_1r
600132,2017-10-23,S,17.13,0.88,-0.0122,0.0223,0.0,1R,-1.014,-1.014,1.0,direct_1r
002589,2017-10-25,S,14.32,0.65,0.0137,0.0702,0.0,1R,-1.016,-1.016,1.0,direct_1r
600699,2017-10-26,S,25.88,1.24,0.0091,0.0208,0.0,1R,-0.74,-0.74,1.0,direct_1r
000988,2017-10-31,S,17.05,0.88,0.0638,0.0033,0.0,1R,-0.163,-0.163,1.0,direct_1r
000988,2017-11-07,S,18.1,0.93,-0.0086,0.0336,0.0,1R,-1.014,-1.014,1.0,direct_1r
002035,2017-11-07,S,15.73,0.75,0.0146,0.0271,0.0,1R,-1.015,-1.015,1.0,direct_1r
300146,2017-11-07,S,10.62,0.55,0.0081,0.019,0.0,1R,-0.036,-0.036,1.0,direct_1r
002597,2017-11-09,S,18.77,0.9,0.011,0.0301,0.0,1R,0.779,0.779,1.0,direct_1r
002626,2017-11-10,S,12.47,0.61,-0.0073,0.0664,0.0,1R,5.646,5.646,1.0,direct_1r
300463,2017-11-10,S,24.28,1.24,-0.0027,0.0205,0.0,1R,-1.014,-1.014,1.0,direct_1r
600585,2017-11-10,S,17.36,0.86,-0.0276,0.0592,0.0,1R,2.713,2.713,1.0,direct_1r
600597,2017-11-10,S,13.08,0.6,0.0748,0.014,0.0,1R,-1.016,-1.016,1.0,direct_1r
600754,2017-11-10,S,26.62,1.26,0.0118,-0.0108,0.0,1R,-1.015,-1.015,1.0,direct_1r
603313,2017-11-16,S,16.84,0.86,0.0212,-0.0013,0.0,1R,-1.014,-1.014,1.0,direct_1r
002311,2017-11-20,S,17.96,0.91,0.0496,-0.0068,0.0,1R,1.304,1.304,1.0,direct_1r
002321,2017-11-20,S,13.18,0.67,0.0008,0.0921,0.0,1R,-1.014,-1.014,1.0,direct_1r
300183,2017-11-21,S,18.57,0.8,-0.0156,-0.0075,0.0,1R,-1.017,-1.017,1.0,direct_1r
600323,2017-11-24,S,13.35,0.62,0.008,0.023,0.0,1R,-0.176,-0.176,1.0,direct_1r
603900,2017-11-30,S,22.44,1.17,0.0053,0.0189,0.0,1R,1.365,1.365,1.0,direct_1r
603883,2017-12-06,S,21.64,1.07,0.0003,-0.0112,0.0,1R,-1.015,-1.015,1.0,direct_1r
300270,2017-12-08,S,12.16,0.59,0.0449,0.0008,0.0,1R,1.14,1.14,1.0,direct_1r
300024,2017-12-11,S,19.22,0.91,0.0106,0.0258,0.0,1R,0.024,0.024,1.0,direct_1r
300055,2017-12-11,S,20.13,0.87,-0.0028,0.0318,0.0,1R,0.607,0.607,1.0,direct_1r
600435,2017-12-11,S,12.43,0.5,0.0,-0.0345,0.0,1R,-1.018,-1.018,1.0,direct_1r
600521,2017-12-14,S,17.31,0.8,-0.0263,-0.0223,0.0,1R,3.961,3.961,1.0,direct_1r
600062,2017-12-15,S,16.41,0.63,-0.0297,0.0637,0.0,1R,-0.072,-0.072,1.0,direct_1r
002311,2017-12-18,S,19.87,0.76,-0.0139,0.0626,0.0,1R,0.269,0.269,1.0,direct_1r
002410,2017-12-22,S,13.4,0.71,-0.0113,0.0129,0.0,1R,-1.014,-1.014,1.0,direct_1r
300463,2017-12-22,S,22.25,0.92,-0.0076,0.0193,0.0,1R,-1.018,-1.018,1.0,direct_1r
300349,2017-12-26,S,15.16,0.5,0.0241,0.0083,0.0,1R,5.484,5.484,1.0,direct_1r
600875,2017-12-27,S,9.51,0.5,-0.0205,0.0228,0.0,1R,0.352,0.352,1.0,direct_1r
002614,2017-12-28,S,15.39,0.76,-0.0367,0.0545,0.0,1R,1.381,1.381,1.0,direct_1r
600436,2017-12-29,S,60.77,2.87,0.0054,0.0369,0.0,1R,2.74,2.74,1.0,direct_1r
002617,2018-01-02,S,11.0,0.51,-0.0061,0.034,0.0,1R,0.118,0.118,1.0,direct_1r
002508,2018-01-03,S,38.43,1.91,-0.003,0.0185,0.0,1R,1.35,1.35,1.0,direct_1r
002672,2018-01-03,S,15.88,0.83,0.0133,0.0,0.0,1R,-1.014,-1.014,1.0,direct_1r
300357,2018-01-04,S,14.69,0.72,-0.0094,0.038,0.0,1R,-1.015,-1.015,1.0,direct_1r
002262,2018-01-05,S,13.29,0.59,0.002,-0.002,0.0,1R,-1.016,-1.016,1.0,direct_1r
600062,2018-01-08,S,16.7,0.72,0.0087,0.0409,0.0,1R,-1.017,-1.017,1.0,direct_1r
600436,2018-01-08,S,60.77,2.87,0.0199,0.0434,0.0,1R,2.417,2.417,1.0,direct_1r
000042,2018-01-09,S,16.05,0.79,-0.0231,-0.0771,0.0,1R,-1.015,-1.015,1.0,direct_1r
002617,2018-01-09,S,10.99,0.53,0.0076,0.023,0.0,1R,-1.015,-1.015,1.0,direct_1r
300357,2018-01-11,S,14.69,0.63,0.0278,0.038,0.0,1R,-1.017,-1.017,1.0,direct_1r
002262,2018-01-12,S,14.17,0.72,-0.0007,0.0422,0.0,1R,-1.014,-1.014,1.0,direct_1r
601198,2018-01-19,S,13.25,0.55,0.1004,0.0313,0.0,1R,-1.018,-1.018,1.0,direct_1r
000711,2018-01-22,S,10.63,0.56,0.0327,-0.0037,0.0,1R,-1.014,-1.014,1.0,direct_1r
002032,2018-01-22,S,28.97,1.52,0.0699,0.0356,0.0,1R,1.895,1.895,1.0,direct_1r
002727,2018-01-22,S,17.89,0.71,0.0793,-0.0149,0.0,1R,3.244,3.244,1.0,direct_1r
600009,2018-01-22,S,41.78,1.69,0.0067,0.047,0.0,1R,-1.018,-1.018,1.0,direct_1r
603108,2018-01-23,S,12.49,0.58,0.03,0.0522,0.0,1R,-1.016,-1.016,1.0,direct_1r
603393,2018-01-25,S,13.43,0.62,-0.0112,0.0895,0.0,1R,0.64,0.64,1.0,direct_1r
002695,2018-01-30,S,16.07,0.72,-0.006,0.024,0.0,1R,-0.756,-0.756,1.0,direct_1r
603108,2018-01-30,S,12.49,0.58,0.0094,0.0078,0.0,1R,-1.016,-1.016,1.0,direct_1r
002136,2018-02-08,S,13.5,0.65,-0.0065,-0.0111,0.0,1R,2.071,2.071,1.0,direct_1r
002727,2018-02-12,S,19.03,0.8,0.0473,0.0424,0.0,1R,4.306,4.306,1.0,direct_1r
002491,2018-02-23,S,12.13,0.63,-0.0162,0.0419,0.0,1R,1.434,1.434,1.0,direct_1r
002737,2018-02-27,S,11.0,0.54,0.0261,0.0128,0.0,1R,5.642,5.642,1.0,direct_1r
600597,2018-03-05,S,12.1,0.54,-0.0039,0.0186,0.0,1R,-1.016,-1.016,1.0,direct_1r
600118,2018-03-06,S,21.48,1.14,0.0018,0.032,0.0,1R,-1.014,-1.014,1.0,direct_1r
000553,2018-03-19,S,14.49,0.58,0.0042,0.0383,0.0,1R,-0.166,-0.166,1.0,direct_1r
300463,2018-03-19,S,21.37,1.07,0.0324,0.0142,0.0,1R,0.698,0.698,1.0,direct_1r
600729,2018-03-19,S,16.27,0.76,0.0409,0.0088,0.0,1R,6.501,6.501,1.0,direct_1r
002223,2018-03-26,S,20.17,0.97,0.0541,0.0103,0.0,1R,-1.015,-1.015,1.0,direct_1r
002602,2018-03-26,S,10.9,0.52,0.0294,0.0245,0.0,1R,0.504,0.504,1.0,direct_1r
600062,2018-03-26,S,16.52,0.85,0.0071,-0.0029,0.0,1R,-1.014,-1.014,1.0,direct_1r
002242,2018-03-27,S,13.16,0.63,0.0419,0.03,0.0,1R,-1.015,-1.015,1.0,direct_1r
300024,2018-03-27,S,19.57,1.04,0.0482,0.0432,0.0,1R,-0.153,-0.153,1.0,direct_1r
000999,2018-04-04,S,13.51,0.56,-0.0007,0.0223,0.0,1R,0.094,0.094,1.0,direct_1r
600482,2018-04-04,S,23.67,0.99,0.0067,0.0219,0.0,1R,-1.018,-1.018,1.0,direct_1r
300439,2018-04-09,S,17.93,0.86,-0.0024,0.0675,0.0,1R,7.119,7.119,1.0,direct_1r
300583,2018-04-10,S,23.83,1.13,-0.0398,0.0011,0.0,1R,3.307,3.307,1.0,direct_1r
000999,2018-04-13,S,13.39,0.66,-0.0169,0.0223,0.0,1R,0.674,0.674,1.0,direct_1r
000999,2018-04-27,S,12.68,0.52,0.0202,0.0341,0.0,1R,1.651,1.651,1.0,direct_1r
000423,2018-05-03,S,47.46,1.71,-0.0164,0.0363,0.0,1R,-0.062,-0.062,1.0,direct_1r
002242,2018-05-07,S,12.78,0.6,0.0,0.0092,0.0,1R,-1.016,-1.016,1.0,direct_1r
002690,2018-05-07,S,11.63,0.55,0.0854,-0.019,0.0,1R,1.782,1.782,1.0,direct_1r
002672,2018-05-08,S,13.88,0.73,-0.0019,0.0136,0.0,1R,2.499,2.499,1.0,direct_1r
000423,2018-05-10,S,47.46,1.71,-0.0044,0.0363,0.0,1R,-0.417,-0.417,1.0,direct_1r
000999,2018-05-15,S,13.96,0.62,-0.0042,0.0186,0.0,1R,-1.016,-1.016,1.0,direct_1r
002672,2018-05-15,S,13.88,0.73,-0.005,0.01,0.0,1R,2.563,2.563,1.0,direct_1r
600138,2018-05-16,S,21.48,1.06,0.0124,0.042,0.0,1R,-1.015,-1.015,1.0,direct_1r
600066,2018-05-24,S,13.46,0.63,-0.0069,0.0109,0.0,1R,-1.016,-1.016,1.0,direct_1r
600066,2018-05-31,S,13.33,0.55,0.029,0.005,0.0,1R,-1.018,-1.018,1.0,direct_1r
002186,2018-06-04,S,15.29,0.62,-0.017,0.0284,0.0,1R,-1.018,-1.018,1.0,direct_1r
002424,2018-07-09,S,11.17,0.57,0.0404,0.0314,0.0,1R,-1.014,-1.014,1.0,direct_1r
601688,2018-10-10,S,12.79,0.64,0.0121,0.0999,0.0,1R,1.915,1.915,1.0,direct_1r
601688,2018-10-24,S,11.78,0.51,0.0255,0.0224,0.0,1R,4.904,4.904,1.0,direct_1r
601628,2018-10-25,S,18.83,0.66,0.021,-0.0351,0.0,1R,0.471,0.471,1.0,direct_1r
000028,2018-10-26,S,27.8,1.25,0.0062,0.0204,0.0,1R,-0.743,-0.743,1.0,direct_1r
002373,2019-01-18,S,11.87,0.62,0.0025,0.0401,0.0,1R,3.687,3.687,1.0,direct_1r
000999,2019-01-21,S,11.52,0.5,-0.0138,0.0017,0.0,1R,1.857,1.857,1.0,direct_1r
000776,2019-02-15,S,11.42,0.55,-0.0143,0.0581,0.0,1R,3.754,3.754,1.0,direct_1r
600999,2019-02-18,S,10.24,0.51,0.0495,0.0,0.0,1R,4.001,4.001,1.0,direct_1r
600150,2019-02-19,S,13.08,0.68,0.0211,0.0103,0.0,1R,7.977,7.977,1.0,direct_1r
002151,2019-02-20,S,21.84,1.07,-0.0152,-0.0192,0.0,1R,3.882,3.882,1.0,direct_1r
300498,2019-02-20,S,20.01,0.69,0.0365,0.0127,0.0,1R,10.341,10.341,1.0,direct_1r
300176,2019-03-05,S,39.51,1.85,0.0757,0.0046,0.0,1R,-1.016,-1.016,1.0,direct_1r
600897,2019-03-29,S,14.5,0.6,0.0353,0.0104,0.0,1R,0.366,0.366,1.0,direct_1r
601800,2019-04-04,S,10.21,0.53,0.0247,0.0322,0.0,1R,-1.014,-1.014,1.0,direct_1r
000895,2019-05-31,S,18.1,0.82,-0.0036,0.0422,0.0,1R,0.12,0.12,1.0,direct_1r
600388,2019-06-20,S,10.48,0.53,0.0506,0.0155,0.0,1R,-1.014,-1.014,1.0,direct_1r
600388,2019-06-27,S,10.48,0.53,0.041,-0.0244,0.0,1R,-1.014,-1.014,1.0,direct_1r
600885,2019-07-26,S,11.98,0.56,-0.009,0.0091,0.0,1R,-0.669,-0.669,1.0,direct_1r
600315,2019-08-15,S,29.87,1.43,0.0096,-0.0446,0.0,1R,1.144,1.144,1.0,direct_1r
600104,2019-08-20,S,20.4,0.92,-0.0098,0.0387,0.0,1R,-0.268,-0.268,1.0,direct_1r
600885,2019-08-23,S,12.02,0.55,-0.0041,0.035,0.0,1R,0.165,0.165,1.0,direct_1r
600104,2019-08-27,S,20.16,0.71,0.0387,0.0048,0.0,1R,-1.021,-1.021,1.0,direct_1r
600048,2019-09-20,S,11.58,0.56,-0.0155,0.0566,0.0,1R,0.64,0.64,1.0,direct_1r
600048,2019-09-27,S,11.42,0.57,-0.0152,0.0566,0.0,1R,-0.048,-0.048,1.0,direct_1r
000997,2019-10-22,S,14.95,0.71,0.0128,0.0998,0.0,1R,-1.015,-1.015,1.0,direct_1r
002223,2019-10-25,S,19.7,0.75,0.0103,0.0429,0.0,1R,-1.019,-1.019,1.0,direct_1r
603678,2019-11-14,S,20.75,1.08,0.0035,0.0484,0.0,1R,0.059,0.059,1.0,direct_1r
603180,2019-11-25,S,28.38,1.11,-0.0131,0.0094,0.0,1R,-0.67,-0.67,1.0,direct_1r
600754,2019-11-29,S,22.23,1.15,0.0118,0.017,0.0,1R,3.815,3.815,1.0,direct_1r
300001,2019-12-05,S,15.86,0.83,0.0267,0.0489,0.0,1R,2.101,2.101,1.0,direct_1r
300316,2019-12-10,S,13.42,0.72,0.0014,-0.0084,0.0,1R,3.309,3.309,1.0,direct_1r
300001,2019-12-12,S,15.86,0.83,0.0111,0.0055,0.0,1R,3.891,3.891,1.0,direct_1r
600612,2019-12-12,S,39.55,2.02,0.0038,0.023,0.0,1R,-0.221,-0.221,1.0,direct_1r
300607,2019-12-13,S,13.76,0.54,-0.0014,0.1,0.0,1R,5.827,5.827,1.0,direct_1r
600372,2019-12-13,S,13.34,0.61,0.0097,0.005,0.0,1R,2.036,2.036,1.0,direct_1r
603833,2019-12-17,S,58.92,2.78,0.0619,0.0582,0.0,1R,2.441,2.441,1.0,direct_1r
601163,2019-12-24,S,12.33,0.51,0.0131,0.0193,0.0,1R,1.099,1.099,1.0,direct_1r
002142,2019-12-30,S,23.2,1.03,-0.0061,0.0337,0.0,1R,-1.016,-1.016,1.0,direct_1r
300024,2019-12-30,S,14.35,0.58,0.0036,0.0221,0.0,1R,-1.018,-1.018,1.0,direct_1r
300596,2020-01-03,S,33.27,1.56,-0.0226,0.073,0.0,1R,-1.016,-1.016,1.0,direct_1r
002558,2020-01-07,S,16.78,0.77,0.0168,-0.0185,0.0,1R,-1.016,-1.016,1.0,direct_1r
300625,2020-01-10,S,12.99,0.7,0.0999,0.0183,0.0,1R,-1.013,-1.013,1.0,direct_1r
002223,2020-01-13,S,18.55,0.73,0.001,0.0318,0.0,1R,9.611,9.611,1.0,direct_1r
300718,2020-01-13,S,12.83,0.59,-0.0004,0.1,0.0,1R,1.917,1.917,1.0,direct_1r
002558,2020-01-14,S,16.78,0.77,-0.0086,0.0313,0.0,1R,-1.016,-1.016,1.0,direct_1r
300024,2020-01-14,S,14.94,0.69,-0.0048,0.0215,0.0,1R,-1.016,-1.016,1.0,direct_1r
300423,2020-01-15,S,13.67,0.59,-0.0058,0.0036,0.0,1R,-1.017,-1.017,1.0,direct_1r
603578,2020-01-15,S,10.73,0.51,0.0052,0.0248,0.0,1R,-1.015,-1.015,1.0,direct_1r
600498,2020-01-17,S,26.91,0.93,0.004,0.1,0.0,1R,0.751,0.751,1.0,direct_1r
300233,2020-02-04,S,18.51,0.74,0.0601,0.0204,0.0,1R,-1.018,-1.018,1.0,direct_1r
000776,2020-02-05,S,13.04,0.56,0.0111,0.0491,0.0,1R,-1.017,-1.017,1.0,direct_1r
002302,2020-02-05,S,10.98,0.54,0.0064,-0.0067,0.0,1R,-0.045,-0.045,1.0,direct_1r
603368,2020-02-05,S,19.72,0.77,0.0853,0.0465,0.0,1R,-1.019,-1.019,1.0,direct_1r
002038,2020-02-06,S,12.84,0.65,0.0105,-0.0372,0.0,1R,-1.014,-1.014,1.0,direct_1r
603708,2020-02-06,S,22.3,1.03,0.039,0.0783,0.0,1R,-1.016,-1.016,1.0,direct_1r
300520,2020-02-07,S,18.85,0.9,0.0999,-0.0123,0.0,1R,5.557,5.557,1.0,direct_1r
002468,2020-02-10,S,19.71,1.05,0.0042,0.0884,0.0,1R,-1.014,-1.014,1.0,direct_1r
002926,2020-02-10,S,10.35,0.55,0.065,0.1001,0.0,1R,0.987,0.987,1.0,direct_1r
601211,2020-02-10,S,15.44,0.59,0.0066,0.0231,0.0,1R,-1.019,-1.019,1.0,direct_1r
603508,2020-02-10,S,23.48,0.96,0.0111,0.0307,0.0,1R,-1.018,-1.018,1.0,direct_1r
002253,2020-02-11,S,15.35,0.54,-0.0161,0.0216,0.0,1R,-1.021,-1.021,1.0,direct_1r
603858,2020-02-11,S,18.31,0.89,0.0024,0.0762,0.0,1R,-0.26,-0.26,1.0,direct_1r
002558,2020-02-12,S,18.37,0.96,0.017,0.0609,0.0,1R,-1.014,-1.014,1.0,direct_1r
002262,2020-02-17,S,11.22,0.53,0.0221,0.0696,0.0,1R,-1.015,-1.015,1.0,direct_1r
002926,2020-02-17,S,10.35,0.55,0.0387,0.1001,0.0,1R,-0.565,-0.565,1.0,direct_1r
603508,2020-02-17,S,21.5,0.98,0.0358,0.0432,0.0,1R,0.717,0.717,1.0,direct_1r
002232,2020-02-18,S,10.21,0.51,0.0269,0.1005,0.0,1R,-1.015,-1.015,1.0,direct_1r
603260,2020-02-18,S,29.15,1.41,0.0122,0.0449,0.0,1R,-1.015,-1.015,1.0,direct_1r
000776,2020-02-19,S,13.04,0.56,0.0,0.0491,0.0,1R,-1.017,-1.017,1.0,direct_1r
002302,2020-02-19,S,10.98,0.54,0.0048,-0.0067,0.0,1R,-1.015,-1.015,1.0,direct_1r
002558,2020-02-19,S,16.79,0.67,-0.0249,0.0789,0.0,1R,-1.018,-1.018,1.0,direct_1r
603288,2020-02-19,S,46.8,2.14,0.0044,0.0222,0.0,1R,-1.016,-1.016,1.0,direct_1r
002025,2020-02-20,S,26.38,1.33,0.0139,0.0367,0.0,1R,-1.014,-1.014,1.0,direct_1r
300423,2020-02-20,S,13.68,0.72,0.0118,0.0124,0.0,1R,-1.014,-1.014,1.0,direct_1r
600999,2020-02-20,S,12.72,0.64,0.0494,-0.0135,0.0,1R,-1.014,-1.014,1.0,direct_1r
601869,2020-02-21,S,33.45,1.7,0.018,0.094,0.0,1R,-1.014,-1.014,1.0,direct_1r
600271,2020-02-24,S,22.52,1.09,0.0165,-0.0264,0.0,1R,-1.015,-1.015,1.0,direct_1r
600298,2020-02-24,S,25.69,1.29,0.0308,0.0441,0.0,1R,1.589,1.589,1.0,direct_1r
600498,2020-02-24,S,23.96,1.12,0.1,0.0743,0.0,1R,10.806,10.806,1.0,direct_1r
603508,2020-02-24,S,21.5,0.98,0.0307,-0.0242,0.0,1R,-1.016,-1.016,1.0,direct_1r
002727,2020-02-25,S,20.79,1.02,-0.0132,0.0389,0.0,1R,0.131,0.131,1.0,direct_1r
600048,2020-02-25,S,12.41,0.64,0.0113,0.0478,0.0,1R,-1.014,-1.014,1.0,direct_1r
300142,2020-02-26,S,30.02,1.44,-0.0336,0.0087,0.0,1R,-1.015,-1.015,1.0,direct_1r
002462,2020-02-27,S,13.98,0.53,0.007,0.0274,0.0,1R,-1.019,-1.019,1.0,direct_1r
300423,2020-02-27,S,13.78,0.72,0.0,0.0363,0.0,1R,-1.014,-1.014,1.0,direct_1r
603332,2020-03-02,S,12.27,0.6,0.0271,-0.0071,0.0,1R,-1.015,-1.015,1.0,direct_1r
002727,2020-03-03,S,20.79,1.02,0.0147,0.0389,0.0,1R,2.162,2.162,1.0,direct_1r
000623,2020-03-04,S,14.53,0.73,0.0154,0.0233,0.0,1R,-1.014,-1.014,1.0,direct_1r
000777,2020-03-04,S,10.89,0.53,0.0161,0.0166,0.0,1R,-1.015,-1.015,1.0,direct_1r
603790,2020-03-04,S,13.84,0.61,0.0618,0.0455,0.0,1R,0.666,0.666,1.0,direct_1r
002727,2020-03-10,S,20.18,0.91,0.006,0.0822,0.0,1R,4.101,4.101,1.0,direct_1r
300491,2020-03-10,S,12.12,0.6,0.0492,0.0028,0.0,1R,2.079,2.079,1.0,direct_1r
002727,2020-03-17,S,20.18,0.91,-0.017,0.0822,0.0,1R,3.7,3.7,1.0,direct_1r
603858,2020-03-17,S,17.72,0.73,-0.006,0.0283,0.0,1R,0.016,0.016,1.0,direct_1r
603856,2020-04-08,S,10.18,0.51,-0.0159,0.0515,0.0,1R,1.459,1.459,1.0,direct_1r
603868,2020-04-30,S,32.13,1.57,0.0122,0.062,0.0,1R,3.33,3.33,1.0,direct_1r
600835,2020-05-11,S,12.77,0.6,0.0274,0.0246,0.0,1R,-0.173,-0.173,1.0,direct_1r
600835,2020-05-18,S,12.77,0.6,-0.0028,0.0246,0.0,1R,0.038,0.038,1.0,direct_1r
002025,2020-05-27,S,27.14,1.21,0.0011,0.0075,0.0,1R,4.91,4.91,1.0,direct_1r
603515,2020-05-27,S,19.7,0.75,0.0272,0.0086,0.0,1R,2.379,2.379,1.0,direct_1r
600535,2020-06-02,S,12.52,0.5,-0.0094,0.0183,0.0,1R,-1.018,-1.018,1.0,direct_1r
603351,2020-06-04,S,21.56,1.09,-0.0157,-0.0995,0.0,1R,1.397,1.397,1.0,direct_1r
300531,2020-06-05,S,17.08,0.79,0.0548,-0.0294,0.0,1R,5.429,5.429,1.0,direct_1r
600535,2020-06-09,S,12.52,0.5,0.0068,-0.0028,0.0,1R,5.851,5.851,1.0,direct_1r
600482,2020-06-11,S,15.86,0.65,-0.0044,0.0462,0.0,1R,2.914,2.914,1.0,direct_1r
300531,2020-06-12,S,17.08,0.79,-0.0253,0.0214,0.0,1R,6.79,6.79,1.0,direct_1r
601088,2020-06-16,S,10.38,0.5,0.0027,0.051,0.0,1R,-0.027,-0.027,1.0,direct_1r
601601,2020-07-01,S,22.5,1.14,0.0382,0.0417,0.0,1R,1.13,1.13,1.0,direct_1r
002032,2020-07-02,S,51.32,2.27,0.0516,-0.005,0.0,1R,5.523,5.523,1.0,direct_1r
601336,2020-07-06,S,35.76,1.69,0.1001,0.0196,0.0,1R,3.949,3.949,1.0,direct_1r
603351,2020-07-06,S,21.88,0.8,0.0198,-0.0059,0.0,1R,15.35,15.35,1.0,direct_1r
601601,2020-07-08,S,22.5,1.14,0.0327,0.0009,0.0,1R,1.304,1.304,1.0,direct_1r
600036,2020-07-09,S,25.69,1.35,-0.0146,-0.0377,0.0,1R,1.782,1.782,1.0,direct_1r
600036,2020-07-30,S,26.9,1.12,-0.0145,0.048,0.0,1R,0.986,0.986,1.0,direct_1r
002462,2020-07-31,S,13.22,0.63,0.0557,0.0867,0.0,1R,1.537,1.537,1.0,direct_1r
603657,2020-09-29,S,17.33,0.83,-0.0374,0.0814,0.0,1R,3.766,3.766,1.0,direct_1r
300349,2020-10-19,S,13.71,0.72,0.0598,0.0384,0.0,1R,-1.014,-1.014,1.0,direct_1r
002422,2020-10-28,S,20.64,1.06,0.018,0.0219,0.0,1R,-1.014,-1.014,1.0,direct_1r
300583,2020-10-28,S,18.7,0.83,0.0166,0.0464,0.0,1R,-1.016,-1.016,1.0,direct_1r
600487,2020-10-29,S,14.77,0.65,-0.0007,0.0294,0.0,1R,-0.802,-0.802,1.0,direct_1r
300422,2020-11-03,S,12.11,0.5,0.0117,0.0,0.0,1R,0.674,0.674,1.0,direct_1r
300771,2020-11-05,S,21.01,1.1,0.0234,0.0425,0.0,1R,-1.014,-1.014,1.0,direct_1r
300166,2020-11-13,S,12.83,0.66,0.0,0.024,0.0,1R,-1.014,-1.014,1.0,direct_1r
300616,2020-11-27,S,52.73,2.63,0.0514,0.03,0.0,1R,5.363,5.363,1.0,direct_1r
600585,2020-12-10,S,42.39,1.95,-0.0004,0.0786,0.0,1R,-1.016,-1.016,1.0,direct_1r
002886,2021-01-14,S,14.59,0.67,-0.0105,0.009,0.0,1R,-1.016,-1.016,1.0,direct_1r
002268,2021-01-21,S,17.23,0.64,-0.0111,0.1001,0.0,1R,-1.02,-1.02,1.0,direct_1r
601088,2021-02-01,S,12.07,0.63,-0.0241,0.0431,0.0,1R,-0.295,-0.295,1.0,direct_1r
002734,2021-02-18,S,10.96,0.55,-0.0061,0.0363,0.0,1R,0.702,0.702,1.0,direct_1r
000935,2021-02-19,S,12.57,0.62,0.0568,-0.0108,0.0,1R,0.69,0.69,1.0,direct_1r
