code,date,grade,entry,risk,sig_day_pct,trig_pct,conf_ratio,variant,r_full,r_money,weight,kind
002007,2023-03-31,S,20.32,1.01,0.0336,0.0497,1.0308,V3,0.48,0.48,1.0,confirmed
002163,2023-03-31,S,12.12,0.52,0.0454,0.0049,1.0462,V3,-1.017,-1.017,1.0,confirmed
300294,2023-03-31,S,34.55,1.69,0.0359,0.0483,1.0254,V3,1.714,1.714,1.0,confirmed
300947,2023-04-06,S,13.71,0.66,-0.0178,0.0627,1.1072,V3,-0.001,-0.001,1.0,confirmed
601066,2023-04-19,S,26.24,1.16,-0.0191,0.0406,0.997,V3,-0.085,-0.043,0.5,reject_half
601995,2023-05-08,S,40.98,1.84,-0.0087,0.1001,1.0768,V3,1.692,0.846,0.5,reject_half
301083,2023-05-22,S,11.99,0.55,0.0804,0.2,1.7225,V3,18.735,9.367,0.5,skip_add
000550,2023-05-24,S,12.04,0.55,-0.0106,0.0209,1.0044,V3,0.128,0.128,1.0,confirmed
688303,2023-05-24,S,40.28,1.96,0.0115,0.0638,1.045,V3,-0.327,-0.327,1.0,confirmed
600699,2023-05-25,S,14.81,0.69,0.0091,0.0271,1.0401,V3,2.615,2.615,1.0,confirmed
600893,2023-06-05,S,42.47,1.96,-0.0225,0.0277,1.0014,V3,-0.163,-0.163,1.0,confirmed
603160,2023-06-05,S,51.06,2.36,-0.0156,0.0721,0.9731,V3,-0.598,-0.299,0.5,reject_half
688586,2023-06-05,S,13.34,0.61,-0.0061,0.0986,1.0413,V3,-0.09,-0.09,1.0,confirmed
600089,2023-06-08,S,15.9,0.76,0.0014,0.0445,0.9887,V3,-0.253,-0.126,0.5,reject_half
600699,2023-06-08,S,14.81,0.69,-0.0183,0.0424,1.1363,V3,4.595,2.298,0.5,skip_add
600893,2023-06-12,S,39.89,1.43,-0.0194,0.026,1.0232,V3,0.861,0.861,1.0,confirmed
301022,2023-06-15,S,23.72,1.19,-0.0423,-0.0146,1.0798,V3,2.798,2.798,1.0,confirmed
600089,2023-06-15,S,15.9,0.76,0.0085,0.026,1.0035,V3,-0.161,-0.161,1.0,confirmed
002465,2023-06-16,S,9.91,0.51,0.0235,0.016,1.0062,V3,-0.029,-0.029,1.0,confirmed
002831,2023-06-16,S,15.6,0.64,-0.0165,-0.0112,1.0089,V3,1.253,1.253,1.0,confirmed
300627,2023-06-19,S,19.96,0.94,0.0587,0.0095,1.074,V3,1.554,0.777,0.5,reject_half
600893,2023-06-19,S,39.89,1.43,-0.0169,0.0269,1.0038,V3,0.085,0.042,0.5,reject_half
002053,2023-06-20,S,10.78,0.56,-0.0055,0.0196,0.9942,V3,-0.126,-0.063,0.5,reject_half
300627,2023-06-28,S,19.96,0.94,-0.0156,0.0287,1.1188,V3,1.934,1.934,1.0,confirmed
301160,2023-06-28,S,15.8,0.83,0.0177,0.0174,1.0079,V3,0.239,0.239,1.0,confirmed
600893,2023-06-28,S,41.43,1.91,0.0125,0.0277,1.0249,V3,-0.717,-0.717,1.0,confirmed
600585,2023-07-04,S,21.75,0.78,-0.0029,0.0343,1.0174,V3,2.443,2.443,1.0,confirmed
003037,2023-07-07,S,12.57,0.6,0.0056,0.0256,0.9888,V3,-0.251,-0.125,0.5,reject_half
301107,2023-07-07,S,14.69,0.55,0.0509,0.0546,1.1738,V3,-0.319,-0.319,1.0,confirmed
600827,2023-07-07,S,13.01,0.63,0.0254,0.0161,1.0053,V3,0.661,0.661,1.0,confirmed
000408,2023-07-11,S,21.05,0.95,-0.0026,0.018,0.9676,V3,-0.733,-0.367,0.5,reject_half
300629,2023-07-13,S,21.22,1.04,0.0025,0.0209,0.9662,V3,-0.704,-0.352,0.5,reject_half
600199,2023-07-19,S,25.89,1.13,-0.0036,0.0634,1.0351,V3,0.018,0.018,1.0,confirmed
601966,2023-07-24,S,21.66,1.09,0.0414,0.0207,1.0106,V3,0.195,0.098,0.5,reject_half
300384,2023-07-25,S,16.04,0.78,0.0321,0.0577,0.9914,V3,-0.192,-0.096,0.5,reject_half
301029,2023-07-31,S,37.81,1.82,0.0084,0.0095,0.9802,V3,-0.427,-0.214,0.5,reject_half
300384,2023-08-01,S,16.04,0.78,-0.0242,0.0041,1.0294,V3,-1.015,-1.015,1.0,confirmed
600862,2023-08-02,S,24.15,1.09,0.0108,0.0172,1.0138,V3,-1.016,-1.016,1.0,confirmed
300872,2023-08-03,S,15.15,0.8,0.0007,0.0481,1.0465,V3,-1.014,-1.014,1.0,confirmed
002465,2023-08-08,S,10.34,0.51,0.0019,0.0473,0.9823,V3,-0.374,-0.187,0.5,reject_half
300619,2023-08-10,S,29.96,1.45,0.0162,-0.0563,0.0,V3,-1.015,-0.508,0.5,stop_half
300872,2023-08-17,S,15.15,0.8,-0.0067,0.0034,0.0,V3,-1.014,-0.507,0.5,stop_half
600316,2023-08-17,S,22.45,1.02,0.0412,-0.0094,0.0,V3,-1.016,-0.508,0.5,stop_half
000408,2023-08-22,S,21.67,1.02,0.0013,0.0698,1.0412,V3,0.213,0.213,1.0,confirmed
300012,2023-08-22,S,19.99,0.72,-0.0273,-0.0155,0.0,V3,-1.02,-0.51,0.5,stop_half
600055,2023-08-22,S,18.76,0.87,-0.0034,0.0885,0.9836,V3,-0.369,-0.184,0.5,reject_half
603393,2023-08-22,S,26.96,1.34,-0.0134,0.0617,1.0498,V3,1.627,1.627,1.0,confirmed
300408,2023-08-24,S,31.69,1.57,-0.019,0.0161,0.9807,V3,-0.405,-0.202,0.5,reject_half
600031,2023-08-28,S,15.27,0.74,0.0264,0.0702,1.0378,V3,0.764,0.382,0.5,reject_half
000408,2023-08-29,S,21.3,0.99,0.0112,0.0698,1.0593,V3,-0.392,-0.392,1.0,confirmed
603393,2023-08-29,S,26.96,1.34,0.0271,0.0617,1.0498,V3,0.92,0.92,1.0,confirmed
600862,2023-08-30,S,23.91,1.2,-0.0089,0.0472,1.0474,V3,-0.045,-0.045,1.0,confirmed
603195,2023-08-30,S,46.03,2.01,0.0252,0.0065,1.0303,V3,0.148,0.148,1.0,confirmed
300809,2023-08-31,S,21.11,0.93,-0.0086,0.013,0.0,V3,-1.017,-0.508,0.5,stop_half
002635,2023-09-01,S,12.25,0.52,0.0061,0.0418,1.0742,V3,1.932,1.932,1.0,confirmed
300997,2023-09-01,S,12.67,0.61,0.0329,-0.0194,1.0304,V3,0.615,0.307,0.5,reject_half
603080,2023-09-01,S,13.45,0.65,0.1002,0.0109,1.076,V3,1.556,0.778,0.5,reject_half
300400,2023-09-04,S,14.27,0.73,0.0225,0.0952,1.2252,V3,2.311,1.155,0.5,skip_add
300531,2023-09-04,S,14.15,0.74,0.0021,0.0149,1.0203,V3,-1.014,-1.014,1.0,confirmed
300747,2023-09-04,S,26.68,1.39,0.0135,0.014,0.955,V3,-0.879,-0.439,0.5,reject_half
002294,2023-09-05,S,26.72,1.08,-0.0077,0.0493,1.0263,V3,1.567,1.567,1.0,confirmed
600161,2023-09-05,S,20.58,0.68,-0.0056,0.027,0.9902,V3,-0.32,-0.16,0.5,reject_half
002032,2023-09-06,S,41.92,1.41,-0.0017,-0.008,0.0,V3,-1.022,-0.511,0.5,stop_half
688166,2023-09-11,S,20.03,0.99,0.0383,0.0466,1.0659,V3,23.05,23.05,1.0,confirmed
002294,2023-09-12,S,26.72,1.08,0.0162,0.0493,1.0263,V3,1.125,1.125,1.0,confirmed
600161,2023-09-12,S,20.58,0.95,-0.0016,0.027,0.9902,V3,-0.229,-0.114,0.5,reject_half
600438,2023-09-12,S,31.04,1.46,0.0035,0.0403,0.9844,V3,-0.348,-0.174,0.5,reject_half
603393,2023-09-12,S,26.87,1.01,0.0021,0.011,1.0653,V3,1.088,1.088,1.0,confirmed
002028,2023-09-15,S,50.89,2.13,-0.0176,0.0135,0.0,V3,-1.018,-0.509,0.5,stop_half
000400,2023-09-22,S,18.36,0.78,0.0206,0.0369,1.0127,V3,-1.017,-1.017,1.0,confirmed
002028,2023-09-22,S,49.57,1.76,0.0061,0.0453,1.0253,V3,-1.021,-1.021,1.0,confirmed
600161,2023-09-26,S,20.82,0.82,-0.0051,0.027,1.0101,V3,3.158,3.158,1.0,confirmed
600862,2023-09-27,S,24.41,1.26,0.0236,0.0411,0.9741,V3,-0.517,-0.258,0.5,reject_half
002635,2023-10-09,S,12.82,0.6,0.0176,0.0123,1.0593,V3,2.333,2.333,1.0,confirmed
002557,2023-10-10,S,30.14,1.31,-0.0184,0.1001,1.0828,V3,1.494,1.494,1.0,confirmed
600161,2023-10-11,S,21.38,0.76,0.0054,0.0536,1.0485,V3,3.185,3.185,1.0,confirmed
002635,2023-10-16,S,14.03,0.72,-0.0131,0.0348,1.017,V3,-0.002,-0.002,1.0,confirmed
603353,2023-10-16,S,19.32,0.73,0.1002,0.1001,1.3523,V3,11.324,5.662,0.5,skip_add
605319,2023-10-16,S,11.31,0.57,0.0319,-0.0274,1.0078,V3,6.347,6.347,1.0,confirmed
301166,2023-10-17,S,39.44,1.48,-0.0485,-0.0495,0.0,V3,-1.02,-0.51,0.5,stop_half
300529,2023-10-24,S,21.13,1.04,-0.0121,0.1273,1.0145,V3,0.279,0.14,0.5,reject_half
603668,2023-10-26,S,14.76,0.59,-0.0088,0.0985,1.0382,V3,3.085,3.085,1.0,confirmed
000887,2023-10-27,S,12.3,0.61,0.0164,0.032,0.9956,V3,-0.105,-0.052,0.5,reject_half
002142,2023-10-27,S,22.45,0.99,-0.0077,0.0318,1.002,V3,0.028,0.014,0.5,reject_half
002847,2023-10-27,S,48.08,2.35,0.051,-0.0115,1.085,V3,2.243,2.243,1.0,confirmed
002019,2023-10-30,S,13.57,0.7,0.0631,0.0,0.9872,V3,-0.263,-0.131,0.5,reject_half
300652,2023-10-30,S,17.44,0.8,-0.0004,0.0351,1.0938,V3,2.841,2.841,1.0,confirmed
603319,2023-10-30,S,12.11,0.51,-0.0088,0.0053,0.9816,V3,-0.455,-0.228,0.5,reject_half
002074,2023-10-31,S,23.45,1.22,-0.0168,0.0383,0.993,V3,-0.149,-0.074,0.5,reject_half
603926,2023-10-31,S,10.43,0.52,-0.0092,0.042,1.0281,V3,2.72,2.72,1.0,confirmed
002847,2023-11-03,S,53.05,2.72,0.0024,0.0366,1.0275,V3,-0.116,-0.116,1.0,confirmed
603238,2023-11-03,S,12.14,0.63,-0.0021,0.0029,1.1309,V3,1.497,1.497,1.0,confirmed
002389,2023-11-06,S,20.02,0.66,0.0116,0.0269,1.0173,V3,-1.022,-1.022,1.0,confirmed
002046,2023-11-07,S,10.99,0.53,0.0019,0.0724,0.9999,V3,-0.017,-0.008,0.5,reject_half
603706,2023-11-07,S,13.98,0.61,0.003,0.0621,1.1645,V3,1.432,1.432,1.0,confirmed
600549,2023-11-10,S,16.77,0.6,-0.0114,0.0219,0.9922,V3,-0.238,-0.119,0.5,reject_half
600104,2023-11-13,S,14.4,0.67,-0.011,0.0624,0.9863,V3,-0.311,-0.155,0.5,reject_half
601233,2023-11-21,S,13.93,0.52,0.0051,0.0567,1.0368,V3,0.304,0.304,1.0,confirmed
601038,2023-11-23,S,11.3,0.53,0.0217,-0.0071,1.11,V3,3.83,1.915,0.5,skip_add
603979,2023-11-23,S,35.39,1.6,0.0128,0.0305,0.9937,V3,-0.155,-0.078,0.5,reject_half
605179,2023-11-23,S,12.22,0.56,0.0094,0.0014,1.0814,V3,2.129,2.129,1.0,confirmed
600523,2023-11-27,S,13.93,0.63,0.02,0.1002,1.2009,V3,-1.016,-0.508,0.5,skip_add
002402,2023-11-28,S,13.91,0.64,0.0145,0.0283,0.9839,V3,-0.366,-0.183,0.5,reject_half
300699,2023-11-28,S,24.98,1.21,-0.0012,0.0536,0.9823,V3,-0.382,-0.191,0.5,reject_half
601038,2023-11-30,S,11.3,0.53,0.0312,-0.0079,1.12,V3,2.54,1.27,0.5,reject_half
605179,2023-11-30,S,12.22,0.56,0.0276,-0.0409,1.1792,V3,4.755,2.378,0.5,skip_add
600380,2023-12-01,S,12.08,0.55,-0.0016,0.0167,0.9729,V3,-0.611,-0.306,0.5,reject_half
002635,2023-12-04,S,14.41,0.67,-0.0124,0.0745,0.9756,V3,-0.541,-0.271,0.5,reject_half
603690,2023-12-11,S,26.14,0.91,0.0088,0.0039,0.0,V3,-1.021,-0.511,0.5,stop_half
002935,2023-12-12,S,15.83,0.82,0.014,0.0559,1.003,V3,0.163,0.163,1.0,confirmed
300589,2023-12-12,S,14.05,0.59,0.0253,0.0428,1.0116,V3,-1.017,-1.017,1.0,confirmed
002805,2023-12-14,S,16.32,0.83,-0.0304,0.0552,0.9602,V3,-0.798,-0.399,0.5,reject_half
300073,2023-12-15,S,37.23,1.81,0.0014,0.0522,0.9843,V3,-0.339,-0.17,0.5,reject_half
601021,2023-12-19,S,50.03,2.39,-0.0099,0.0403,0.9853,V3,-0.324,-0.162,0.5,reject_half
688589,2023-12-19,S,27.28,1.27,0.0028,0.006,0.9656,V3,-0.755,-0.378,0.5,reject_half
000155,2023-12-21,S,12.51,0.62,0.0156,0.0253,0.9969,V3,-0.078,-0.039,0.5,reject_half
300393,2023-12-21,S,10.34,0.5,0.0383,0.0195,1.022,V3,-0.009,-0.009,1.0,confirmed
300402,2023-12-21,S,17.4,0.8,-0.0135,0.0368,1.1078,V3,-0.266,-0.266,1.0,confirmed
002733,2023-12-25,S,14.33,0.72,0.0159,0.0389,1.0253,V3,-1.014,-1.014,1.0,confirmed
002780,2023-12-27,S,13.83,0.61,-0.0145,0.0998,1.111,V3,-1.017,-0.508,0.5,skip_add
003042,2023-12-27,S,19.61,0.97,0.004,0.0223,0.0,V3,-1.015,-0.507,0.5,stop_half
300433,2023-12-27,S,12.28,0.52,0.0328,0.0321,0.998,V3,-0.066,-0.033,0.5,reject_half
601137,2023-12-27,S,13.88,0.74,0.009,0.0527,1.0558,V3,-1.014,-1.014,1.0,confirmed
000532,2023-12-28,S,11.47,0.57,0.0348,-0.0172,1.0663,V3,5.931,5.931,1.0,confirmed
002438,2023-12-28,S,10.27,0.53,-0.0009,0.0302,1.1149,V3,-1.014,-1.014,1.0,confirmed
300393,2023-12-28,S,10.34,0.5,0.0922,0.0195,1.022,V3,-1.015,-1.015,1.0,confirmed
603529,2023-12-28,S,23.03,1.2,0.0242,0.004,1.0068,V3,-0.028,-0.028,1.0,confirmed
300073,2023-12-29,S,37.23,1.81,-0.008,0.0468,1.015,V3,-1.015,-1.015,1.0,confirmed
300257,2023-12-29,S,15.61,0.75,0.0019,0.0374,0.9898,V3,-0.228,-0.114,0.5,reject_half
003002,2024-01-02,S,13.61,0.69,-0.0132,0.0327,1.0419,V3,0.811,0.405,0.5,reject_half
300856,2024-01-03,S,21.03,0.97,0.0601,0.028,1.0536,V3,-1.016,-1.016,1.0,confirmed
300911,2024-01-03,S,21.62,0.96,-0.0193,0.0138,0.0,V3,-1.016,-0.508,0.5,stop_half
600096,2024-01-03,S,13.59,0.69,0.0298,0.0043,1.017,V3,0.319,0.16,0.5,reject_half
605378,2024-01-03,S,11.93,0.6,0.0545,0.1,1.202,V3,-1.014,-1.014,1.0,confirmed
300783,2024-01-04,S,17.32,0.61,-0.0191,0.1697,1.0643,V3,1.804,0.902,0.5,reject_half
301238,2024-01-04,S,16.81,0.88,-0.0075,0.1176,1.1542,V3,-1.014,-1.014,1.0,confirmed
600887,2024-01-04,S,23.57,1.08,-0.0035,-0.0071,0.9932,V3,-0.165,-0.083,0.5,reject_half
603209,2024-01-04,S,16.03,0.75,-0.0027,-0.0518,1.0196,V3,-1.016,-1.016,1.0,confirmed
600138,2024-01-09,S,10.93,0.56,0.0349,0.0018,0.0,V3,-1.014,-0.507,0.5,stop_half
300783,2024-01-11,S,17.32,0.61,-0.0214,-0.0166,1.0925,V3,-1.021,-1.021,1.0,confirmed
301238,2024-01-11,S,16.81,0.88,0.0143,-0.0245,1.0815,V3,-1.014,-1.014,1.0,confirmed
600258,2024-01-11,S,14.57,0.74,0.0079,0.0278,0.0,V3,-1.014,-0.507,0.5,stop_half
603209,2024-01-11,S,16.03,0.75,0.0153,-0.0081,0.0,V3,-1.016,-0.508,0.5,stop_half
002507,2024-01-23,S,13.18,0.65,0.0142,-0.0091,0.0,V3,-1.015,-0.507,0.5,stop_half
600138,2024-01-23,S,10.93,0.56,0.001,0.1003,1.0077,V3,0.135,0.067,0.5,reject_half
002126,2024-01-24,S,17.92,0.88,-0.0051,0.0622,0.0,V3,-1.015,-0.507,0.5,stop_half
600977,2024-01-24,S,12.28,0.59,0.0215,0.0912,0.0,V3,-1.015,-0.508,0.5,stop_half
002832,2024-01-25,S,27.64,1.1,0.0244,0.059,1.053,V3,-1.018,-1.018,1.0,confirmed
000338,2024-02-06,S,13.77,0.67,0.0199,0.0045,1.0282,V3,0.873,0.873,1.0,confirmed
000423,2024-02-07,S,44.84,2.01,0.0259,-0.0386,1.1484,V3,3.801,3.801,1.0,confirmed
002643,2024-02-07,S,13.97,0.71,0.0926,0.0184,0.9688,V3,-0.629,-0.315,0.5,reject_half
600031,2024-02-07,S,12.54,0.6,0.0044,0.0298,1.0559,V3,1.151,0.576,0.5,reject_half
600096,2024-02-07,S,14.12,0.74,0.0479,-0.0197,1.0489,V3,3.205,3.205,1.0,confirmed
600612,2024-02-07,S,61.86,2.98,0.0312,-0.003,1.0018,V3,1.939,1.939,1.0,confirmed
601882,2024-02-07,S,24.28,1.06,0.0004,0.0141,0.0,V3,-1.017,-0.508,0.5,stop_half
002507,2024-02-21,S,12.92,0.59,0.0131,-0.0158,0.9916,V3,-0.201,-0.1,0.5,reject_half
600884,2024-02-23,S,11.41,0.52,0.0,-0.0227,0.0,V3,-1.016,-0.508,0.5,stop_half
000776,2024-02-26,S,13.19,0.51,-0.0092,-0.0162,0.9928,V3,-0.207,-0.103,0.5,reject_half
601808,2024-02-26,S,14.36,0.71,-0.0161,0.0386,1.0369,V3,1.225,1.225,1.0,confirmed
603856,2024-03-01,S,10.45,0.55,-0.0221,0.0203,0.9628,V3,-0.721,-0.361,0.5,reject_half
000768,2024-03-04,S,20.77,0.91,-0.0037,0.0155,1.0299,V3,0.772,0.772,1.0,confirmed
000878,2024-03-04,S,10.74,0.55,-0.0098,0.0356,1.0461,V3,3.237,3.237,1.0,confirmed
600893,2024-03-04,S,34.94,1.8,-0.0051,0.0304,0.9903,V3,-0.203,-0.102,0.5,reject_half
600993,2024-03-04,S,22.41,1.19,0.0093,0.0055,0.968,V3,-0.617,-0.309,0.5,reject_half
601808,2024-03-04,S,14.04,0.58,0.0096,0.0178,0.9787,V3,-0.533,-0.266,0.5,reject_half
605098,2024-03-04,S,37.64,1.87,-0.0127,0.0359,1.0206,V3,0.793,0.793,1.0,confirmed
301216,2024-03-06,S,11.87,0.55,0.0442,0.0346,1.0979,V3,0.881,0.881,1.0,confirmed
600547,2024-03-06,S,21.76,0.87,0.0173,0.0304,1.1407,V3,8.318,8.318,1.0,confirmed
600988,2024-03-06,S,13.14,0.7,0.0215,0.0218,1.0752,V3,6.686,6.686,1.0,confirmed
601808,2024-03-11,S,14.27,0.72,-0.0262,0.0386,1.0434,V3,4.652,4.652,1.0,confirmed
600750,2024-03-13,S,20.93,0.9,-0.0213,0.0316,1.0261,V3,0.724,0.724,1.0,confirmed
600529,2024-03-18,S,26.1,1.36,0.0088,-0.0295,1.0448,V3,2.829,2.829,1.0,confirmed
600993,2024-03-18,S,22.41,1.19,-0.003,0.0619,1.0323,V3,1.365,1.365,1.0,confirmed
600258,2024-04-09,S,14.22,0.54,0.0275,0.031,1.0181,V3,-1.019,-1.019,1.0,confirmed
600803,2024-04-09,S,16.54,0.81,-0.0247,0.0347,0.983,V3,-0.362,-0.181,0.5,reject_half
001289,2024-05-14,S,18.12,0.71,-0.0081,0.027,0.9929,V3,-0.2,-0.1,0.5,reject_half
600118,2024-05-20,S,25.19,0.95,0.0085,0.0307,0.9735,V3,-0.723,-0.362,0.5,reject_half
600118,2024-05-27,S,25.02,1.29,0.0067,0.0307,0.9801,V3,-0.401,-0.2,0.5,reject_half
600893,2024-05-27,S,36.06,1.77,0.004,0.041,1.0255,V3,-0.28,-0.28,1.0,confirmed
600685,2024-05-30,S,27.28,1.38,0.015,0.0353,1.0213,V3,-1.014,-1.014,1.0,confirmed
600161,2024-05-31,S,23.57,0.9,-0.0014,0.061,1.0461,V3,1.032,1.032,1.0,confirmed
601607,2024-07-05,S,18.31,0.93,0.0289,0.0223,1.0102,V3,0.229,0.229,1.0,confirmed
000513,2024-07-11,S,34.59,1.64,0.0008,0.0548,0.9758,V3,-0.527,-0.263,0.5,reject_half
600089,2024-07-12,S,12.99,0.62,-0.0098,0.0312,1.0062,V3,-0.29,-0.29,1.0,confirmed
601607,2024-07-12,S,18.15,0.82,0.0084,0.0223,1.0191,V3,-0.046,-0.046,1.0,confirmed
601021,2024-07-26,S,53.31,2.52,0.0056,0.0272,0.9989,V3,-0.039,-0.019,0.5,reject_half
002001,2024-08-01,S,19.4,0.96,0.0278,0.0065,0.9859,V3,-0.3,-0.15,0.5,reject_half
002001,2024-08-08,S,19.4,0.96,0.0711,-0.0752,0.9743,V3,-0.534,-0.267,0.5,reject_half
000951,2024-08-28,S,14.14,0.72,-0.0079,-0.0033,1.0249,V3,1.251,0.626,0.5,skip_add
600104,2024-08-29,S,12.73,0.62,0.0,0.0525,1.0344,V3,2.349,2.349,1.0,confirmed
600104,2024-09-05,S,12.73,0.62,0.005,0.0525,1.0344,V3,0.785,0.785,1.0,confirmed
001872,2024-09-10,S,20.13,0.88,0.002,0.0903,1.0112,V3,0.239,0.12,0.5,reject_half
600803,2024-09-18,S,16.22,0.78,0.0141,0.071,1.0108,V3,1.183,1.183,1.0,confirmed
688981,2024-09-18,S,48.58,2.13,0.0182,0.0783,1.2349,V3,20.5,10.25,0.5,skip_add
001872,2024-09-19,S,20.13,0.88,-0.0317,0.0903,1.0112,V3,0.239,0.12,0.5,reject_half
600363,2024-09-20,S,25.88,1.2,-0.0681,0.0462,1.1446,V3,3.1,1.55,0.5,reject_half
300498,2024-09-24,S,16.07,0.76,0.058,0.0483,1.0805,V3,2.109,1.054,0.5,skip_add
300699,2024-09-24,S,26.24,1.33,0.0279,-0.0079,1.0128,V3,5.63,5.63,1.0,confirmed
600111,2024-09-24,S,16.73,0.86,0.029,0.0059,1.0535,V3,4.764,4.764,1.0,confirmed
600699,2024-09-24,S,13.89,0.61,0.0133,-0.0069,1.049,V3,3.984,3.984,1.0,confirmed
001965,2024-09-25,S,12.15,0.63,-0.03,-0.0302,0.0,V3,-1.014,-0.507,0.5,stop_half
600803,2024-09-25,S,16.12,0.65,-0.0451,0.0054,1.0412,V3,0.363,0.363,1.0,confirmed
688981,2024-09-25,S,44.23,1.91,0.0029,0.0325,1.1302,V3,21.744,10.872,0.5,skip_add
001872,2024-09-26,S,20.13,0.88,0.0073,0.0903,1.0112,V3,0.239,0.12,0.5,reject_half
002396,2024-09-26,S,10.6,0.5,0.0288,0.043,1.1833,V3,5.163,2.581,0.5,skip_add
002690,2024-09-26,S,11.86,0.53,0.065,0.0545,1.2428,V3,4.769,2.384,0.5,skip_add
600132,2024-09-26,S,49.47,2.03,0.1,0.0566,1.2961,V3,1.752,0.876,0.5,skip_add
601066,2024-09-26,S,19.71,0.84,0.0556,0.1,1.3418,V3,6.358,3.179,0.5,skip_add
601318,2024-09-26,S,40.47,1.89,0.0646,0.0294,1.2834,V3,5.931,2.965,0.5,skip_add
603927,2024-09-26,S,15.81,0.79,0.0349,0.0629,1.2468,V3,7.138,3.569,0.5,skip_add
001289,2024-09-27,S,13.71,0.67,0.0414,0.077,1.1242,V3,2.524,1.262,0.5,reject_half
002142,2024-09-27,S,18.0,0.95,0.0398,0.0936,1.3018,V3,5.7,2.85,0.5,reject_half
002158,2024-09-27,S,16.53,0.72,0.0437,0.0967,1.1519,V3,3.468,1.734,0.5,reject_half
002462,2024-09-27,S,10.93,0.56,0.0278,0.0778,1.1076,V3,2.083,1.042,0.5,reject_half
300685,2024-09-27,S,18.8,0.97,0.054,0.1823,1.2562,V3,4.947,2.474,0.5,reject_half
300869,2024-09-27,S,12.67,0.51,0.0665,0.1496,1.2908,V3,7.202,3.601,0.5,reject_half
600363,2024-09-27,S,25.88,1.2,0.0462,0.0719,1.0855,V3,1.827,0.914,0.5,reject_half
600456,2024-09-27,S,26.21,1.32,0.0397,0.1,1.1742,V3,3.443,1.721,0.5,reject_half
002287,2024-09-30,S,17.94,0.73,0.1001,0.0361,1.2713,V3,5.077,5.077,1.0,confirmed
002507,2024-09-30,S,11.68,0.56,0.0884,-0.0064,1.1745,V3,4.741,4.741,1.0,confirmed
603035,2024-09-30,S,12.3,0.64,0.0906,0.0625,1.1465,V3,3.219,3.219,1.0,confirmed
600332,2024-10-08,S,23.7,0.99,0.0215,-0.0785,1.1593,V3,3.627,3.627,1.0,confirmed
600459,2024-10-08,S,12.04,0.62,0.0437,-0.07,1.1648,V3,4.08,4.08,1.0,confirmed
600598,2024-10-08,S,12.36,0.57,0.037,-0.0798,1.08,V3,3.719,3.719,1.0,confirmed
600685,2024-10-08,S,25.24,1.06,0.0355,-0.0832,1.0451,V3,-1.017,-1.017,1.0,confirmed
600699,2024-10-08,S,13.89,0.61,0.0707,-0.0769,1.2033,V3,4.321,4.321,1.0,confirmed
601021,2024-10-08,S,48.45,2.45,0.006,-0.0688,1.1543,V3,2.59,2.59,1.0,confirmed
601607,2024-10-08,S,18.65,0.8,0.0355,-0.0616,1.0645,V3,0.253,0.253,1.0,confirmed
601965,2024-10-08,S,16.23,0.71,0.0314,-0.0766,1.1176,V3,1.686,1.686,1.0,confirmed
000895,2024-10-18,S,23.37,0.93,0.0081,0.0395,0.9795,V3,-0.534,-0.267,0.5,reject_half
600803,2024-10-23,S,17.32,0.77,-0.0031,0.0151,1.0053,V3,-0.448,-0.448,1.0,confirmed
000895,2024-10-25,S,23.4,0.96,-0.0065,0.0395,0.9782,V3,-0.549,-0.274,0.5,reject_half
600803,2024-10-30,S,17.32,0.84,-0.0243,0.0151,1.0053,V3,-1.015,-1.015,1.0,confirmed
001219,2024-10-31,S,12.12,0.62,0.0563,0.0282,1.0815,V3,2.823,2.823,1.0,confirmed
001872,2024-10-31,S,20.13,0.99,-0.0187,0.0779,0.0,V3,-1.015,-0.507,0.5,stop_half
000719,2024-11-04,S,10.56,0.55,0.0305,0.0629,0.0,V3,-1.014,-0.507,0.5,stop_half
600980,2024-11-05,S,14.97,0.76,0.0132,-0.0059,1.1056,V3,1.752,1.752,1.0,confirmed
000719,2024-11-11,S,10.56,0.55,0.0312,0.0629,0.0,V3,-1.014,-0.507,0.5,stop_half
002034,2024-11-11,S,15.22,0.78,0.0092,0.0026,0.9717,V3,-0.567,-0.283,0.5,reject_half
002275,2024-12-27,S,14.51,0.76,0.0628,-0.017,1.0406,V3,-1.014,-1.014,1.0,confirmed
600456,2025-01-13,S,29.34,1.34,0.0059,0.0071,0.9656,V3,-0.77,-0.385,0.5,reject_half
600456,2025-01-20,S,27.33,1.4,0.0269,0.0356,1.0692,V3,0.28,0.28,1.0,confirmed
601811,2025-02-05,S,13.83,0.63,-0.0404,0.0309,1.012,V3,-1.016,-1.016,1.0,confirmed
600741,2025-02-06,S,15.26,0.69,0.0256,0.0647,1.0711,V3,1.253,1.253,1.0,confirmed
601965,2025-02-06,S,16.75,0.89,0.0535,0.0316,1.0514,V3,1.017,1.017,1.0,confirmed
002705,2025-02-10,S,14.8,0.61,-0.0124,0.0259,1.0013,V3,1.652,1.652,1.0,confirmed
002020,2025-02-14,S,11.9,0.58,0.0083,0.0394,0.9926,V3,-0.167,-0.084,0.5,reject_half
600038,2025-02-14,S,36.99,1.76,0.004,0.0008,0.9918,V3,-0.188,-0.094,0.5,reject_half
