code,date,grade,r,entry,cause
600727,2000-05-17,S,1.52,13.21,slow_draw
600727,2000-05-24,A,1.86,13.21,slow_draw
600727,2000-05-31,A,2.21,13.21,slow_draw
000682,2000-11-10,A,1.57,14.17,slow_draw
000931,2000-11-13,A,-0.9,21.86,slow_draw
600171,2000-11-20,B,-0.22,11.92,slow_draw
000682,2000-12-01,S,-1.02,14.17,slow_draw
600689,2001-01-09,B,-1.01,10.16,slow_draw
600671,2001-01-10,A,-1.02,13.38,slow_draw
600207,2001-03-28,S,-1.02,16.86,slow_draw
600756,2001-05-21,B,-1.02,12.25,slow_draw
000557,2001-06-21,B,0.97,20.82,slow_draw
600215,2001-06-26,A,-1.01,10.17,slow_draw
600009,2004-11-05,A,-0.26,10.05,slow_draw
600009,2005-06-17,A,0.12,10.9,slow_draw
600009,2005-07-29,A,-1.02,11.17,slow_draw
600009,2006-09-19,A,0.73,10.94,slow_draw
600009,2008-01-11,B,-1.01,31.09,slow_draw
600009,2008-01-18,B,-1.01,31.09,limit_down
600009,2008-02-29,A,-1.02,24.89,limit_down
002022,2009-06-16,A,1.81,11.74,slow_draw
002022,2009-06-23,A,1.02,11.74,slow_draw
002022,2009-06-30,B,0.24,11.74,limit_down
600511,2009-07-03,B,-1.02,14.12,slow_draw
002022,2009-07-08,B,0.69,11.74,slow_draw
600511,2009-07-10,B,-1.02,14.12,slow_draw
002200,2009-08-03,B,-1.01,22.53,fade_high
002200,2009-08-10,A,-1.01,22.53,limit_down
600315,2009-08-10,B,-1.01,10.66,slow_draw
002200,2009-08-18,A,-1.01,22.53,slow_draw
600062,2009-09-01,S,-0.88,11.2,slow_draw
600009,2009-09-17,B,-1.02,11.72,slow_draw
600009,2009-10-09,B,0.99,12.02,fade_high
000538,2009-10-13,B,2.29,12.26,slow_draw
000423,2009-10-14,B,4.55,14.29,slow_draw
000538,2009-10-20,B,1.81,12.86,fade_high
002200,2009-10-22,B,2.47,26.15,slow_draw
000423,2009-10-28,B,2.28,15.15,slow_draw
600444,2009-11-10,A,0.05,13.29,slow_draw
600444,2009-11-17,A,-1.02,13.89,slow_draw
600486,2009-11-19,S,1.11,10.12,slow_draw
600315,2009-12-01,B,-1.01,13.38,slow_draw
600600,2009-12-03,A,-1.02,28.53,slow_draw
600600,2009-12-10,S,-0.45,28.67,slow_draw
000869,2009-12-14,B,-0.54,41.98,slow_draw
600616,2009-12-14,B,-1.01,10.37,slow_draw
600062,2009-12-23,A,-1.01,12.23,slow_draw
600600,2009-12-24,A,-0.13,28.29,slow_draw
600062,2009-12-30,A,-1.02,12.67,slow_draw
600600,2009-12-31,A,-1.01,28.29,slow_draw
600600,2010-01-08,B,-1.01,28.29,slow_draw
600600,2010-01-15,A,-1.02,28.53,slow_draw
000950,2010-02-01,B,-1.01,11.54,slow_draw
000950,2010-02-22,B,-1.02,11.41,slow_draw
600009,2010-03-01,B,-1.02,15.24,slow_draw
000950,2010-03-03,B,-1.02,11.41,slow_draw
000950,2010-03-24,A,-1.02,11.43,slow_draw
000792,2010-03-30,B,-1.02,33.54,slow_draw
600550,2010-03-30,A,-1.02,26.78,slow_draw
600096,2010-03-31,A,-1.02,18.94,slow_draw
000950,2010-04-01,A,-1.02,11.47,slow_draw
600329,2010-04-01,B,1.21,9.51,slow_draw
000792,2010-04-07,A,-1.03,33.23,slow_draw
600550,2010-04-07,A,-1.02,27.45,slow_draw
600096,2010-04-08,A,-1.02,19.28,slow_draw
000686,2010-04-09,A,-1.01,13.37,limit_down
000950,2010-04-09,A,-1.02,11.39,slow_draw
600329,2010-04-09,B,1.23,9.51,slow_draw
000028,2010-04-13,A,1.47,16.65,slow_draw
600550,2010-04-14,B,-1.02,26.95,slow_draw
600329,2010-04-16,B,-1.01,9.93,slow_draw
600875,2010-04-20,S,1.01,18.27,slow_draw
600550,2010-04-21,B,-1.02,26.86,slow_draw
600062,2010-05-24,A,-1.01,14.54,slow_draw
601628,2010-06-02,S,0.77,18.83,fade_high
600875,2010-06-09,A,-1.01,19.74,slow_draw
601601,2010-06-10,B,0.02,13.46,fade_high
601628,2010-06-10,A,-1.02,18.83,fade_high
600096,2010-06-17,B,-1.02,14.4,fade_high
000860,2010-06-22,A,-1.01,12.25,slow_draw
601601,2010-06-22,A,0.7,13.35,slow_draw
601601,2010-07-06,B,1.67,13.35,slow_draw
600519,2010-07-07,A,3.42,69.17,slow_draw
000568,2010-07-08,A,3.58,18.61,slow_draw
002024,2010-07-08,A,1.65,11.3,slow_draw
000858,2010-07-16,B,3.58,17.69,slow_draw
600511,2010-07-20,A,2.48,17.73,slow_draw
000538,2010-07-22,B,1.96,18.04,slow_draw
002024,2010-07-22,A,3.28,11.3,slow_draw
000858,2010-07-23,B,3.22,17.69,slow_draw
601628,2010-07-27,A,0.06,18.35,slow_draw
002028,2010-07-28,B,-1.02,12.6,slow_draw
000538,2010-07-29,A,2.26,17.85,slow_draw
000538,2010-08-05,A,2.96,17.85,slow_draw
600054,2010-08-05,S,2.74,11.51,fade_high
600859,2010-08-06,A,7.0,20.62,slow_draw
600600,2010-08-09,S,0.43,28.01,slow_draw
600150,2010-08-11,B,-1.01,27.82,slow_draw
600858,2010-08-11,B,2.5,13.38,slow_draw
600859,2010-08-13,A,6.82,20.62,slow_draw
600511,2010-08-17,B,1.09,18.23,slow_draw
601601,2010-08-17,A,-1.02,14.99,slow_draw
601628,2010-08-17,A,-1.01,18.69,slow_draw
600150,2010-08-18,A,-1.01,27.82,slow_draw
600858,2010-08-18,A,2.37,13.38,slow_draw
600600,2010-08-23,B,2.42,28.01,slow_draw
000538,2010-08-26,B,5.72,20.0,slow_draw
600150,2010-08-26,A,-1.01,27.82,slow_draw
600062,2010-08-27,B,1.88,14.51,fade_high
600600,2010-08-30,B,2.31,28.01,slow_draw
000538,2010-09-02,B,5.16,20.0,slow_draw
002187,2010-09-02,A,-0.19,12.42,slow_draw
600150,2010-09-02,S,-1.01,27.82,slow_draw
600600,2010-09-06,B,-1.02,29.61,slow_draw
601628,2010-09-07,A,3.09,17.73,slow_draw
000869,2010-09-08,B,3.71,55.25,fade_high
600598,2010-09-08,B,-1.01,9.82,fade_high
601088,2010-09-08,S,2.55,9.39,fade_high
600600,2010-09-13,B,-1.02,29.61,slow_draw
002186,2010-09-14,A,0.52,13.58,limit_down
601628,2010-09-14,A,5.87,17.56,slow_draw
000759,2010-09-17,B,-1.01,12.09,slow_draw
600600,2010-09-20,B,-1.02,29.61,slow_draw
601601,2010-09-21,A,1.98,14.72,fade_high
600150,2010-09-28,A,4.21,26.71,fade_high
000759,2010-09-29,A,-1.02,11.91,slow_draw
600600,2010-09-30,B,-1.02,29.61,slow_draw
601601,2010-10-08,A,3.83,13.85,fade_high
600150,2010-10-12,A,4.52,26.71,slow_draw
000759,2010-10-13,A,2.76,11.91,slow_draw
600062,2010-10-13,B,0.68,16.46,slow_draw
600511,2010-10-18,B,2.12,20.27,slow_draw
000869,2010-10-19,B,4.09,55.25,slow_draw
600150,2010-10-19,A,1.13,26.71,slow_draw
000759,2010-10-20,A,0.9,11.91,slow_draw
600062,2010-10-20,B,-0.44,16.46,slow_draw
600600,2010-10-21,A,-1.02,29.99,slow_draw
600150,2010-10-26,A,0.27,26.71,slow_draw
600858,2010-11-01,B,1.76,13.88,slow_draw
000759,2010-11-03,A,0.98,11.74,slow_draw
600315,2010-11-03,B,0.08,20.7,slow_draw
600519,2010-11-08,A,4.92,89.36,slow_draw
601318,2010-11-09,A,-1.02,20.13,slow_draw
002186,2010-11-26,B,0.73,14.79,limit_down
601628,2010-11-26,A,-1.01,18.07,slow_draw
601601,2010-12-31,B,-1.02,14.35,slow_draw
002028,2011-02-15,S,-0.08,11.85,slow_draw
600009,2011-02-28,A,-0.21,11.8,slow_draw
002028,2011-03-01,S,-0.76,12.18,slow_draw
600729,2011-03-01,B,-1.02,23.17,slow_draw
000668,2011-03-07,S,0.43,11.93,slow_draw
600009,2011-03-07,A,-1.01,11.8,slow_draw
600729,2011-03-08,B,-1.02,23.17,slow_draw
600345,2011-03-09,A,-1.02,14.68,slow_draw
000881,2011-03-11,A,-1.02,11.61,slow_draw
600009,2011-03-14,B,-1.01,11.8,slow_draw
600345,2011-03-16,A,-1.02,14.68,slow_draw
600009,2011-03-21,B,0.79,11.8,fade_high
002028,2011-03-22,A,-1.02,12.22,slow_draw
002187,2011-03-23,A,-1.01,11.53,slow_draw
600037,2011-03-24,A,-1.01,10.73,slow_draw
600192,2011-03-24,B,-1.01,9.56,slow_draw
000526,2011-03-30,B,2.06,13.28,slow_draw
600600,2011-04-07,S,2.35,25.39,slow_draw
600138,2011-04-08,B,-1.01,9.64,slow_draw
600600,2011-04-14,S,1.16,26.21,slow_draw
600785,2011-04-14,A,2.98,15.85,slow_draw
600600,2011-04-21,A,1.79,26.06,slow_draw
000538,2011-04-29,A,-0.51,20.47,slow_draw
600729,2011-04-29,A,1.79,21.95,slow_draw
600600,2011-05-06,A,0.14,27.23,slow_draw
600729,2011-05-09,A,1.82,21.95,slow_draw
600600,2011-05-13,A,-1.02,28.0,slow_draw
600729,2011-05-16,A,-0.26,23.31,slow_draw
601088,2011-05-31,A,0.7,11.04,slow_draw
600600,2011-06-03,A,-1.02,27.54,slow_draw
600216,2011-06-07,A,0.46,14.4,slow_draw
600600,2011-06-21,S,1.01,28.08,slow_draw
600009,2011-06-24,A,0.98,10.31,slow_draw
000655,2011-06-27,B,0.04,16.71,slow_draw
002022,2011-06-27,B,1.01,11.2,slow_draw
600600,2011-06-28,A,1.61,26.84,slow_draw
000655,2011-07-04,B,0.17,17.08,slow_draw
002022,2011-07-04,B,0.74,11.2,slow_draw
601601,2011-07-04,A,0.74,12.91,slow_draw
601628,2011-07-04,A,-1.02,15.16,slow_draw
600600,2011-07-05,S,1.49,27.44,slow_draw
601088,2011-07-06,B,-0.46,11.75,slow_draw
000655,2011-07-11,B,-1.02,17.57,slow_draw
600859,2011-07-13,S,2.01,23.72,slow_draw
601088,2011-07-13,A,-1.02,11.75,slow_draw
000568,2011-07-14,S,1.39,29.06,slow_draw
600859,2011-07-20,A,2.36,23.72,slow_draw
600216,2011-07-26,B,0.53,13.15,slow_draw
600600,2011-07-26,A,0.03,28.65,fade_high
600997,2011-07-26,B,0.27,11.14,slow_draw
000655,2011-08-01,S,-1.01,17.45,jump_gap
000858,2011-08-04,A,0.65,26.19,slow_draw
000819,2011-08-09,A,-0.38,11.58,fade_high
600059,2011-08-09,A,-0.67,10.44,slow_draw
600600,2011-08-09,A,-1.02,28.65,slow_draw
002251,2011-08-10,A,-0.07,10.92,slow_draw
600779,2011-08-10,A,-0.1,19.92,slow_draw
000858,2011-08-11,A,0.16,26.19,slow_draw
002069,2011-08-11,A,-0.05,26.33,slow_draw
600729,2011-08-11,A,-1.02,25.58,slow_draw
002419,2011-08-15,A,-1.02,10.82,slow_draw
601601,2011-08-15,A,-1.02,13.52,slow_draw
002304,2011-08-22,B,-1.02,58.64,slow_draw
600316,2011-08-22,B,-1.02,31.07,slow_draw
601601,2011-08-22,A,-1.02,13.52,slow_draw
600197,2011-08-23,A,-1.01,10.36,slow_draw
600535,2011-08-24,A,-1.01,12.31,slow_draw
000858,2011-08-25,A,-1.02,27.57,slow_draw
600088,2011-08-26,A,0.14,9.85,fade_high
002094,2011-09-06,A,-1.01,9.82,slow_draw
601788,2011-09-06,A,-1.01,10.03,slow_draw
600844,2011-09-07,B,-1.02,19.98,slow_draw
601788,2011-09-14,A,-1.01,10.03,slow_draw
600844,2011-09-15,B,-1.01,19.82,slow_draw
601601,2011-09-20,S,-1.02,13.18,slow_draw
002304,2011-09-21,A,0.11,55.41,slow_draw
002295,2011-09-27,A,3.84,10.48,slow_draw
601601,2011-09-27,S,-0.56,13.18,slow_draw
601628,2011-09-27,B,-1.01,12.72,slow_draw
000423,2011-09-30,A,1.16,32.47,slow_draw
000568,2011-09-30,S,-1.01,25.47,slow_draw
000858,2011-09-30,A,-1.02,24.91,slow_draw
600535,2011-09-30,B,0.27,11.68,slow_draw
601318,2011-10-10,B,-0.4,13.07,slow_draw
600009,2011-10-11,S,1.29,10.11,slow_draw
601601,2011-10-11,A,-1.02,13.18,slow_draw
002024,2011-10-12,B,-1.02,10.65,slow_draw
600600,2011-10-12,A,1.61,26.25,slow_draw
000538,2011-10-13,A,1.19,19.94,slow_draw
600859,2011-10-13,B,-1.02,23.44,slow_draw
002069,2011-10-17,A,1.06,25.86,slow_draw
601318,2011-10-17,B,-1.01,13.07,slow_draw
002024,2011-10-19,A,-1.01,10.24,slow_draw
600600,2011-10-19,A,1.27,26.25,slow_draw
002069,2011-10-24,B,0.99,25.86,slow_draw
601318,2011-10-24,B,-1.01,13.07,slow_draw
600009,2011-10-25,S,-0.43,10.62,slow_draw
600436,2011-10-25,B,4.9,14.67,slow_draw
002024,2011-10-26,B,-1.01,10.24,slow_draw
601001,2011-10-26,S,-1.01,12.51,slow_draw
000538,2011-10-27,A,0.53,19.94,slow_draw
002151,2011-10-27,B,1.41,11.41,slow_draw
600844,2011-10-27,S,1.92,19.91,slow_draw
600859,2011-10-27,B,0.27,22.19,slow_draw
601788,2011-10-27,A,-1.01,10.51,slow_draw
000423,2011-10-28,A,2.51,31.86,slow_draw
000568,2011-10-28,A,-0.1,25.33,slow_draw
000858,2011-10-28,A,-1.01,25.38,slow_draw
600009,2011-11-01,S,0.32,10.62,slow_draw
600600,2011-11-02,B,0.51,27.45,slow_draw
000538,2011-11-03,A,1.72,19.9,slow_draw
000792,2011-11-03,B,-1.02,27.5,slow_draw
002151,2011-11-03,B,1.58,11.41,slow_draw
600827,2011-11-03,A,-1.01,13.0,slow_draw
600844,2011-11-03,S,1.21,19.91,slow_draw
600859,2011-11-03,B,0.29,22.19,slow_draw
000858,2011-11-04,A,-0.87,25.68,slow_draw
002304,2011-11-09,A,-1.02,57.69,slow_draw
600600,2011-11-09,B,0.27,27.35,slow_draw
000568,2011-11-11,B,-1.02,27.22,slow_draw
000858,2011-11-11,B,-1.02,25.48,slow_draw
600123,2011-11-14,S,-1.01,11.02,slow_draw
600009,2011-11-15,A,-1.02,10.95,slow_draw
600779,2011-11-17,S,-1.02,19.51,slow_draw
000858,2011-11-21,S,-1.02,25.19,slow_draw
000538,2011-11-24,A,-1.03,20.64,slow_draw
002069,2011-11-28,B,-1.02,26.94,slow_draw
601318,2011-11-28,A,-1.02,11.88,fade_high
601601,2011-11-29,S,-1.02,12.21,fade_high
000538,2011-12-01,A,-1.03,20.64,slow_draw
000655,2011-12-06,B,1.36,14.1,fade_high
601601,2011-12-06,S,-1.02,12.21,slow_draw
601628,2011-12-07,S,-1.01,14.25,slow_draw
600739,2011-12-16,A,-1.02,12.3,slow_draw
000581,2011-12-19,B,-1.02,12.93,slow_draw
601318,2011-12-19,B,-0.51,12.39,slow_draw
600362,2011-12-20,B,-1.02,19.34,slow_draw
601601,2011-12-20,A,1.88,12.19,slow_draw
600739,2011-12-23,A,-1.02,12.3,slow_draw
600875,2011-12-29,B,-1.02,19.69,slow_draw
600739,2011-12-30,B,2.01,11.03,slow_draw
601628,2012-01-06,B,1.3,14.0,fade_high
600875,2012-01-09,B,-1.02,19.69,slow_draw
600739,2012-01-10,B,2.68,11.03,slow_draw
601318,2012-01-11,B,2.6,11.3,slow_draw
601601,2012-01-12,B,1.41,12.36,slow_draw
600009,2012-01-19,A,0.47,10.46,slow_draw
601601,2012-01-19,A,2.25,12.36,slow_draw
600600,2012-01-20,B,-0.22,26.52,slow_draw
000568,2012-01-31,S,-0.32,26.11,slow_draw
600009,2012-02-02,A,0.33,10.69,slow_draw
601601,2012-02-02,A,1.58,12.36,slow_draw
000655,2012-02-08,A,1.15,14.1,slow_draw
000858,2012-02-08,A,0.72,22.24,slow_draw
600535,2012-02-08,A,0.25,10.3,slow_draw
600009,2012-02-09,A,0.07,10.86,slow_draw
601601,2012-02-09,S,1.1,12.36,slow_draw
600600,2012-02-10,B,1.06,25.45,slow_draw
000538,2012-02-13,A,-1.01,18.36,slow_draw
000869,2012-02-13,S,0.27,58.65,slow_draw
600779,2012-02-13,A,2.86,18.09,slow_draw
000423,2012-02-14,B,-1.02,31.08,slow_draw
000568,2012-02-14,A,3.94,24.45,slow_draw
000655,2012-02-15,B,-0.59,14.1,slow_draw
000858,2012-02-15,S,1.28,22.82,slow_draw
600535,2012-02-15,A,0.71,10.5,slow_draw
600600,2012-02-17,S,1.64,25.77,slow_draw
000869,2012-02-20,A,0.54,59.73,slow_draw
600498,2012-02-20,B,-1.01,12.71,slow_draw
000423,2012-02-21,B,0.35,31.33,slow_draw
000568,2012-02-21,A,3.34,25.09,slow_draw
600739,2012-02-21,B,3.77,13.4,slow_draw
601601,2012-02-23,S,-1.02,13.73,slow_draw
000538,2012-02-27,A,-0.41,18.13,slow_draw
600779,2012-02-27,A,2.16,18.03,slow_draw
601001,2012-02-27,B,-1.01,11.05,slow_draw
000423,2012-02-28,B,-1.01,31.8,slow_draw
000568,2012-02-28,A,0.6,25.54,slow_draw
600739,2012-02-28,B,3.36,13.4,slow_draw
002353,2012-03-01,B,1.55,16.4,slow_draw
000538,2012-03-05,A,-1.01,18.53,slow_draw
000869,2012-03-05,A,-1.02,61.37,slow_draw
600779,2012-03-05,A,0.13,19.37,slow_draw
600875,2012-03-05,A,-1.02,19.98,slow_draw
002069,2012-03-08,B,-1.02,24.3,slow_draw
002353,2012-03-08,B,1.61,17.25,slow_draw
000538,2012-03-12,A,-1.02,18.13,slow_draw
000869,2012-03-12,A,-1.02,60.25,slow_draw
002304,2012-03-12,A,-1.02,58.03,slow_draw
600875,2012-03-12,A,-1.02,19.96,slow_draw
000423,2012-03-13,A,-1.01,32.05,slow_draw
000538,2012-03-19,A,-1.02,18.13,slow_draw
002304,2012-03-19,A,-1.02,58.03,slow_draw
000858,2012-03-21,S,-1.01,24.22,slow_draw
002069,2012-03-22,A,-1.02,24.3,slow_draw
601601,2012-03-22,S,-1.01,12.99,slow_draw
002304,2012-03-26,A,-1.02,58.03,slow_draw
600508,2012-03-30,S,-0.08,11.88,slow_draw
000538,2012-04-05,S,-0.03,18.17,slow_draw
000878,2012-04-05,A,1.87,16.44,fade_high
002304,2012-04-05,A,3.75,58.03,slow_draw
000423,2012-04-06,S,-1.02,30.3,slow_draw
601601,2012-04-10,A,1.26,12.63,slow_draw
002353,2012-04-11,B,-1.02,18.73,slow_draw
600600,2012-04-11,A,1.77,26.74,slow_draw
000878,2012-04-12,S,3.09,14.77,slow_draw
600508,2012-04-12,A,0.97,10.84,slow_draw
600875,2012-04-12,S,-0.19,18.25,slow_draw
000423,2012-04-13,A,-1.02,30.52,slow_draw
000858,2012-04-16,S,-0.3,23.88,slow_draw
600535,2012-04-16,A,0.41,10.08,slow_draw
002344,2012-04-18,A,-0.28,12.07,slow_draw
600600,2012-04-18,A,1.19,27.67,slow_draw
000869,2012-04-19,A,-1.03,56.99,slow_draw
000878,2012-04-19,S,-1.02,15.18,slow_draw
600875,2012-04-19,S,-1.02,18.47,slow_draw
601001,2012-04-19,S,-1.01,10.54,slow_draw
002299,2012-04-20,S,1.06,11.2,slow_draw
600779,2012-04-23,A,3.07,19.66,fade_high
000858,2012-04-24,S,-1.02,23.67,slow_draw
601601,2012-04-24,A,0.52,12.63,slow_draw
002069,2012-04-25,A,-1.02,21.26,slow_draw
600600,2012-04-25,A,1.4,27.62,slow_draw
000869,2012-04-26,A,-1.02,58.03,slow_draw
600508,2012-04-26,S,0.29,11.24,slow_draw
600875,2012-04-26,S,-1.01,18.5,slow_draw
000858,2012-05-03,S,-1.02,23.67,slow_draw
600535,2012-05-03,A,0.66,10.29,slow_draw
600779,2012-05-03,A,3.13,19.66,slow_draw
002069,2012-05-04,A,-1.02,21.26,slow_draw
600600,2012-05-04,A,0.95,28.17,slow_draw
000869,2012-05-07,A,-0.36,56.86,slow_draw
000538,2012-05-08,A,0.28,18.2,slow_draw
002299,2012-05-08,A,-0.37,11.28,slow_draw
000858,2012-05-10,S,-1.02,23.67,slow_draw
600535,2012-05-10,A,1.59,10.29,slow_draw
600779,2012-05-10,B,1.68,19.66,slow_draw
600875,2012-05-14,S,-1.01,18.67,slow_draw
000423,2012-05-15,A,0.17,29.69,slow_draw
000538,2012-05-15,A,0.83,18.52,slow_draw
601318,2012-05-17,S,1.29,13.63,slow_draw
000423,2012-05-22,S,-0.27,28.83,slow_draw
000538,2012-05-22,S,2.64,18.37,slow_draw
000878,2012-05-22,B,1.8,15.32,slow_draw
600875,2012-05-22,S,-1.02,18.29,slow_draw
600123,2012-05-29,A,-1.02,11.99,slow_draw
600535,2012-05-31,A,3.14,10.69,slow_draw
600779,2012-05-31,A,-1.02,22.5,slow_draw
601318,2012-05-31,S,1.78,13.78,fade_high
600600,2012-06-01,A,0.5,29.99,slow_draw
600600,2012-06-08,B,-1.02,30.11,slow_draw
601628,2012-06-11,S,2.56,13.62,fade_high
600600,2012-06-15,A,-1.01,31.26,slow_draw
601601,2012-06-15,S,2.22,13.1,slow_draw
600645,2012-06-18,A,-1.01,25.64,limit_down
601628,2012-06-18,S,2.97,13.62,slow_draw
600645,2012-06-29,B,-1.02,23.8,limit_down
601601,2012-07-02,S,-1.02,14.37,slow_draw
601808,2012-07-03,S,-1.01,14.47,slow_draw
600600,2012-07-04,A,-1.01,31.26,slow_draw
002186,2012-07-10,A,2.26,14.64,slow_draw
000826,2012-07-24,B,-1.02,11.18,slow_draw
000878,2012-08-01,B,-0.45,14.9,slow_draw
000895,2012-08-01,A,-1.01,10.64,slow_draw
600875,2012-08-01,A,-1.01,13.77,slow_draw
600315,2012-08-06,B,1.27,25.73,slow_draw
600535,2012-08-06,B,1.55,13.19,slow_draw
600085,2012-08-07,A,-1.02,15.4,slow_draw
000878,2012-08-08,B,-0.83,14.88,slow_draw
600875,2012-08-08,B,-1.01,13.77,slow_draw
002038,2012-08-10,A,-1.01,11.66,slow_draw
002038,2012-08-17,A,-1.01,11.66,slow_draw
600535,2012-08-20,B,0.9,13.67,slow_draw
601628,2012-08-21,A,-1.02,15.3,slow_draw
002038,2012-08-31,B,0.12,11.66,slow_draw
000422,2012-09-03,S,-1.01,11.82,slow_draw
600362,2012-09-03,A,0.42,16.55,fade_high
600535,2012-09-03,B,0.87,13.67,slow_draw
601318,2012-09-03,A,-1.02,13.58,fade_high
601601,2012-09-03,B,-1.02,12.76,slow_draw
601888,2012-09-03,S,-1.01,12.57,slow_draw
000538,2012-09-05,S,1.35,20.67,slow_draw
000869,2012-09-05,B,-1.02,40.54,fade_high
000878,2012-09-05,A,0.42,14.69,fade_high
000423,2012-09-06,A,4.13,25.88,slow_draw
600362,2012-09-10,A,1.13,15.67,slow_draw
600893,2012-09-10,B,0.18,10.82,slow_draw
601318,2012-09-10,A,0.9,13.04,slow_draw
601601,2012-09-10,B,-1.02,12.97,slow_draw
601888,2012-09-10,S,-1.01,12.57,slow_draw
600085,2012-09-11,A,0.46,14.81,slow_draw
000538,2012-09-12,S,1.4,20.67,slow_draw
000869,2012-09-12,B,-1.02,40.54,slow_draw
002140,2012-09-12,S,-1.02,17.76,slow_draw
000858,2012-09-14,A,0.12,24.06,slow_draw
600547,2012-09-14,S,1.95,17.05,slow_draw
002422,2012-09-18,B,3.88,12.52,slow_draw
600085,2012-09-18,B,0.08,14.74,slow_draw
000538,2012-09-19,S,-0.46,21.63,slow_draw
000858,2012-09-21,A,-0.78,23.98,slow_draw
600362,2012-09-24,A,0.12,15.67,slow_draw
601318,2012-09-24,A,-1.02,13.15,slow_draw
601601,2012-09-24,B,-1.02,12.97,slow_draw
601888,2012-09-24,S,0.05,12.87,limit_down
000423,2012-09-27,A,2.89,27.3,slow_draw
000568,2012-09-27,B,1.32,24.48,slow_draw
600141,2012-09-27,S,-0.45,12.96,slow_draw
000858,2012-09-28,A,0.62,23.03,slow_draw
000422,2012-10-08,A,-1.01,11.0,limit_down
600362,2012-10-08,A,0.63,15.67,slow_draw
601318,2012-10-08,S,-1.02,13.15,slow_draw
601601,2012-10-08,B,-1.01,12.58,slow_draw
601888,2012-10-08,S,1.88,12.47,slow_draw
600085,2012-10-09,A,0.9,14.69,slow_draw
601808,2012-10-09,A,0.13,13.46,slow_draw
000538,2012-10-10,S,1.22,21.62,slow_draw
000895,2012-10-10,A,0.73,9.87,slow_draw
600138,2012-10-10,A,-1.01,10.29,slow_draw
600600,2012-10-10,A,-1.01,26.12,slow_draw
000858,2012-10-12,A,-1.02,23.43,slow_draw
000538,2012-10-17,S,-1.02,22.4,slow_draw
600585,2012-10-17,A,-1.01,9.8,slow_draw
000568,2012-10-18,S,-1.02,26.08,slow_draw
002167,2012-10-22,A,-1.01,10.79,limit_down
600694,2012-10-22,B,-1.02,17.64,slow_draw
601888,2012-10-22,S,-1.01,12.44,limit_down
000538,2012-10-24,A,0.24,22.4,fade_high
600062,2012-10-29,B,-1.02,13.29,slow_draw
600893,2012-10-29,A,-1.02,11.32,slow_draw
601888,2012-10-29,S,-1.01,12.44,limit_down
002353,2012-10-30,S,-1.02,21.03,slow_draw
600085,2012-10-30,A,-1.02,15.4,slow_draw
601628,2012-10-30,S,-1.02,14.53,slow_draw
000538,2012-10-31,A,-0.34,21.73,slow_draw
600585,2012-10-31,B,-1.01,9.8,slow_draw
000423,2012-11-01,A,-1.02,30.77,slow_draw
000568,2012-11-01,A,-1.02,26.3,slow_draw
600547,2012-11-02,B,-1.02,18.72,slow_draw
600489,2012-11-05,B,-1.01,12.79,slow_draw
600694,2012-11-05,B,-1.02,16.45,slow_draw
601888,2012-11-05,A,-1.01,12.44,jump_gap
000538,2012-11-07,A,-1.02,23.18,slow_draw
600585,2012-11-07,B,-1.01,9.8,slow_draw
600547,2012-11-09,A,-1.01,18.39,slow_draw
601601,2012-11-12,A,0.69,11.98,fade_high
600585,2012-11-14,B,0.98,10.14,slow_draw
600362,2012-11-19,A,1.74,16.12,slow_draw
601601,2012-11-19,A,1.83,11.98,fade_high
601628,2012-11-20,A,1.73,14.61,slow_draw
600547,2012-11-23,B,-1.02,17.87,slow_draw
600547,2012-11-30,B,-0.18,18.24,slow_draw
601628,2012-12-04,A,5.01,14.29,slow_draw
000895,2012-12-05,A,0.13,9.79,slow_draw
600600,2012-12-05,A,1.65,24.62,slow_draw
000423,2012-12-06,A,2.81,27.75,slow_draw
000568,2012-12-06,A,0.87,22.48,slow_draw
000792,2012-12-06,B,3.37,14.97,slow_draw
600141,2012-12-06,S,1.6,10.83,slow_draw
600547,2012-12-07,S,-1.02,18.24,slow_draw
600489,2012-12-10,B,0.74,12.38,fade_high
601318,2012-12-10,S,4.23,12.13,slow_draw
601888,2012-12-10,S,1.16,11.53,slow_draw
000895,2012-12-12,A,1.74,9.79,slow_draw
600600,2012-12-12,A,4.11,24.43,slow_draw
000858,2012-12-14,A,-1.02,19.17,slow_draw
600547,2012-12-14,S,-1.01,17.97,slow_draw
600489,2012-12-17,B,0.89,12.38,slow_draw
600809,2012-12-17,A,-1.01,21.2,slow_draw
002344,2012-12-18,A,3.8,10.3,slow_draw
002353,2012-12-18,S,5.83,21.65,slow_draw
002422,2012-12-18,B,7.72,14.41,slow_draw
000538,2012-12-19,A,3.44,22.2,slow_draw
000895,2012-12-19,A,1.74,9.79,slow_draw
600600,2012-12-19,A,2.24,24.83,slow_draw
000423,2012-12-20,A,3.95,29.17,slow_draw
000568,2012-12-20,B,-1.01,22.48,slow_draw
600141,2012-12-20,B,1.39,10.83,slow_draw
600685,2012-12-20,B,4.2,10.44,slow_draw
600859,2012-12-20,B,1.29,13.61,slow_draw
000858,2012-12-21,B,-1.02,19.17,slow_draw
600547,2012-12-21,S,0.03,17.97,slow_draw
002399,2012-12-24,A,0.76,9.92,slow_draw
600809,2012-12-24,A,0.93,21.2,slow_draw
