mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,300383,2022-01-14,S,S,A,C,S,S,A,14.479,14.46,13.76,0.7,,1,14.46,15.5293,2022-01-21,0,1.511,1,14.46,13.76,2022-01-27,1,-1.0151,1,14.46,13.76,2022-01-27,1,-1.0151
prebreak,002236,2022-01-17,S,S,A,C,S,S,A,17.9675,20.95,19.96,0.99,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,603322,2022-01-17,S,S,A,C,S,S,A,13.54,12.93,12.33,0.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,605177,2022-01-17,S,S,A,C,S,S,A,31.1361,27.04,25.83,1.21,,1,27.04,25.83,2022-01-24,1,-1.0164,1,27.04,25.83,2022-01-24,1,-1.0164,1,27.04,25.83,2022-01-24,1,-1.0164
prebreak,002315,2022-01-19,S,S,A,C,S,S,A,11.2757,11.3,10.73,0.57,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.3,11.1423,2022-02-23,0,-0.2916
prebreak,000895,2022-01-21,S,S,A,C,S,S,A,23.9734,24.78,23.66,1.12,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,601952,2022-01-21,S,S,A,C,S,S,A,9.9378,11.06,10.5,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,603322,2022-01-24,S,S,A,C,S,S,A,12.72,12.93,12.33,0.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,605177,2022-01-24,S,S,A,C,S,S,A,24.8703,27.04,25.83,1.21,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,002315,2022-01-26,S,S,A,C,S,S,A,10.5638,11.3,10.73,0.57,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.3,11.1423,2022-02-23,0,-0.2916
