code,date,exit,exit_date,r,stopped,reason
601198,2018-01-19,13.25,2018-01-31,-0.01830909090909091,True,止损触发(层面1)
000711,2018-01-22,10.63,2018-02-01,-0.014426785714285711,True,止损触发(层面1)
002032,2018-01-22,32.00809540951304,2018-01-25,1.9830029009954213,False,收线未确认平仓
002727,2018-01-22,17.89,2018-02-01,-0.019149295774647888,True,止损触发(层面1)
600009,2018-01-22,41.78,2018-02-09,-0.018788757396449706,True,止损触发(层面1)
603108,2018-01-23,12.49,2018-02-06,-0.016365517241379312,True,止损触发(层面1)
603393,2018-01-25,13.43,2018-06-15,-0.016462903225806454,True,止损触发(层面1)
002695,2018-01-30,15.35,2018-03-07,-1.0163333333333342,True,止损(确认期)
603108,2018-01-30,11.91,2018-02-06,-1.0157362068965519,True,止损触发(层面1)
002136,2018-02-08,13.5,2018-03-23,-0.015784615384615383,True,止损触发(层面1)
002727,2018-02-12,20.21,2018-03-29,1.4559924999999996,True,止损触发(层面1)
002491,2018-02-23,12.4,2018-04-23,0.4136682539682533,True,止损触发(层面1)
002737,2018-02-27,13.08,2018-03-23,3.8339444444444446,True,止损触发(层面1)
600597,2018-03-05,11.56,2018-03-23,-1.0163999999999984,True,止损触发(层面1)
600118,2018-03-06,20.948692112495905,2018-03-14,-0.48008586623166233,False,收线未确认平仓
000553,2018-03-19,13.91,2018-04-23,-1.0183568965517242,True,止损触发(层面1)
300463,2018-03-19,21.449266472126112,2018-03-22,0.058855581426272105,False,收线未确认平仓
600729,2018-03-19,21.47,2018-06-19,6.834684210526312,True,止损触发(层面1)
002223,2018-03-26,20.17,2018-04-09,-0.015803092783505154,True,止损触发(层面1)
002602,2018-03-26,10.9,2018-04-18,-0.01593076923076923,True,止损触发(层面1)
600062,2018-03-26,16.041953086505313,2018-03-29,-0.5768246041113965,False,收线未确认平仓
002242,2018-03-27,12.53,2018-04-12,-1.015246031746033,True,止损触发(层面1)
300024,2018-03-27,19.57,2018-04-20,-0.014300961538461538,True,止损触发(层面1)
000999,2018-04-04,13.51,2018-05-30,-0.01833571428571428,True,止损触发(层面1)
600482,2018-04-04,22.68,2018-05-02,-1.0175404040404061,True,止损触发(层面1)
300439,2018-04-09,20.32458023766221,2018-04-12,2.7667967879793154,False,收线未确认平仓
300583,2018-04-10,23.83,2018-04-23,-0.016027433628318585,True,止损触发(层面1)
000999,2018-04-13,13.39,2018-05-30,-0.015418181818181817,True,止损触发(层面1)
000999,2018-04-27,12.68,2018-07-27,-0.018532692307692306,True,止损触发(层面1)
000423,2018-05-03,47.19326190020872,2018-06-04,-0.1769825144978263,False,收线未确认平仓
002242,2018-05-07,12.76153060386561,2018-05-10,-0.04695066022398153,False,收线未确认平仓
002690,2018-05-07,12.03,2018-08-06,0.7107436363636337,True,止损触发(层面1)
002672,2018-05-08,14.457671922886226,2018-05-11,0.7763820861455135,False,收线未确认平仓
000423,2018-05-10,47.19326190020872,2018-06-04,-0.1769825144978263,False,收线未确认平仓
000999,2018-05-15,13.34,2018-05-30,-1.0164822580645176,True,止损触发(层面1)
002672,2018-05-15,13.88,2018-06-26,-0.01445068493150685,True,止损触发(层面1)
600138,2018-05-16,21.513724782945026,2018-06-04,0.01639507825002412,False,收线未确认平仓
600066,2018-05-24,13.399662766696244,2018-06-06,-0.11195116397421792,False,收线未确认平仓
600066,2018-05-31,12.78,2018-06-19,-1.017789090909092,True,止损触发(层面1)
002186,2018-06-04,15.742529329760046,2018-06-07,0.7106844028387855,False,收线未确认平仓
002424,2018-07-09,10.931373523744625,2018-07-17,-0.4332727653603065,False,收线未确认平仓
601688,2018-10-10,13.49,2018-12-20,1.0778734375000016,True,止损触发(层面1)
601688,2018-10-24,12.815527866737595,2018-10-29,2.0116134641913637,False,收线未确认平仓
601628,2018-10-25,18.83,2018-11-23,-0.021683333333333332,True,止损触发(层面1)
000028,2018-10-26,26.55,2018-11-26,-1.0162727999999999,True,止损触发(层面1)
002373,2019-01-18,16.61,2019-05-06,7.625795161290323,True,止损触发(层面1)
000999,2019-01-21,13.76,2019-04-22,4.459668000000001,True,止损触发(层面1)
000776,2019-02-15,11.42,2019-05-08,-0.01578,True,止损触发(层面1)
600999,2019-02-18,10.93,2019-05-06,1.3368294117647048,True,止损触发(层面1)
600150,2019-02-19,20.35,2019-10-18,10.66982205882353,True,止损触发(层面1)
002151,2019-02-20,24.7,2019-04-25,2.6557009345794382,True,止损触发(层面1)
300498,2019-02-20,22.823423297307766,2019-02-25,4.0528163729098035,False,收线未确认平仓
300176,2019-03-05,39.767527316996265,2019-03-08,2.549617555087586,False,收线未确认平仓
600897,2019-03-29,14.424391212220966,2019-04-03,-0.1443013129650565,False,收线未确认平仓
601800,2019-04-04,10.21,2019-04-26,-0.014641509433962264,True,止损触发(层面1)
000895,2019-05-31,17.28,2019-07-10,-1.0161451219512199,True,止损触发(层面1)
600388,2019-06-20,10.503725928407082,2019-06-25,0.029709298881286136,False,收线未确认平仓
600388,2019-06-27,9.95,2019-07-10,-1.0143981132075495,True,止损触发(层面1)
600885,2019-07-26,11.42,2019-08-26,-1.0156285714285722,True,止损触发(层面1)
600315,2019-08-15,33.41,2019-10-31,2.458090209790207,True,止损触发(层面1)
600104,2019-08-20,19.48,2019-09-25,-1.0162217391304327,True,止损触发(层面1)
600885,2019-08-23,12.03,2019-10-30,0.0015618181818177945,True,止损触发(层面1)
600104,2019-08-27,20.16,2019-09-17,-0.021580281690140847,True,止损触发(层面1)
600048,2019-09-20,11.58,2019-10-28,-0.015716071428571426,True,止损触发(层面1)
600048,2019-09-27,11.42,2019-10-28,-0.015226315789473683,True,止损触发(层面1)
000997,2019-10-22,14.24,2019-10-30,-1.0153732394366184,True,止损(确认期)
002223,2019-10-25,18.95,2019-11-11,-1.0193320000000001,True,止损(确认期)
603678,2019-11-14,20.201470410079104,2019-12-04,-0.5221792499267559,False,收线未确认平仓
603180,2019-11-25,28.38,2020-01-22,-0.019431531531531532,True,止损触发(层面1)
600754,2019-11-29,22.23,2020-02-03,-0.014691304347826088,True,止损触发(层面1)
300001,2019-12-05,21.38,2020-03-13,6.631890361445783,True,止损触发(层面1)
300316,2019-12-10,18.56,2020-03-30,7.120226388888888,True,止损触发(层面1)
300001,2019-12-12,21.38,2020-03-13,6.631890361445783,True,止损触发(层面1)
600612,2019-12-12,39.55,2020-02-03,-0.01488019801980198,True,止损触发(层面1)
300607,2019-12-13,13.76,2020-02-04,-0.019366666666666667,True,止损触发(层面1)
600372,2019-12-13,13.35,2020-02-03,-0.00023770491803313553,True,止损触发(层面1)
603833,2019-12-17,58.92,2020-02-03,-0.016107553956834532,True,止损触发(层面1)
601163,2019-12-24,12.33,2020-01-23,-0.01837450980392157,True,止损触发(层面1)
002142,2019-12-30,22.17,2020-01-22,-1.0164883495145607,True,止损触发(层面1)
300024,2019-12-30,14.36,2020-02-03,-0.0015724137931038156,True,止损触发(层面1)
300596,2020-01-03,33.27,2020-02-03,-0.01620833333333333,True,止损触发(层面1)
002558,2020-01-07,16.78,2020-01-20,-0.016562337662337664,True,止损触发(层面1)
300625,2020-01-10,12.99,2020-01-23,-0.014102857142857144,True,止损触发(层面1)
002223,2020-01-13,30.72,2020-07-24,16.641417808219174,True,止损触发(层面1)
300718,2020-01-13,12.83,2020-02-04,-0.016527118644067796,True,止损触发(层面1)
002558,2020-01-14,17.212818944208873,2020-01-17,0.5451869405310027,False,收线未确认平仓
300024,2020-01-14,14.25,2020-02-03,-1.0158260869565212,True,止损触发(层面1)
300423,2020-01-15,13.08,2020-02-03,-1.0169796610169488,True,止损触发(层面1)
603578,2020-01-15,11.738201670520798,2020-01-20,1.959630726511368,False,收线未确认平仓
600498,2020-01-17,26.91,2020-02-28,-0.021991397849462364,True,止损触发(层面1)
300233,2020-02-04,17.77,2020-02-28,-1.0183797297297323,True,止损触发(层面1)
000776,2020-02-05,12.887570147164157,2020-02-24,-0.2897211657782902,False,收线未确认平仓
002302,2020-02-05,10.96428307290905,2020-03-05,-0.04454060572398326,False,收线未确认平仓
603368,2020-02-05,20.795896413962097,2020-02-10,1.3769239142364915,False,收线未确认平仓
002038,2020-02-06,13.325025917909763,2020-02-11,0.7307106429380964,False,收线未确认平仓
603708,2020-02-06,21.27,2020-02-24,-1.0158242718446613,True,止损触发(层面1)
300520,2020-02-07,23.02,2020-02-25,4.614496666666665,True,止损触发(层面1)
002468,2020-02-10,18.66,2020-02-28,-1.0136361904761912,True,止损触发(层面1)
002926,2020-02-10,10.35,2020-02-28,-0.01430181818181818,True,止损触发(层面1)
601211,2020-02-10,14.85,2020-03-09,-1.0192593220338981,True,止损(确认期)
603508,2020-02-10,22.52,2020-02-25,-1.0179583333333342,True,止损(确认期)
002253,2020-02-11,14.81,2020-02-26,-1.0209740740740723,True,止损(确认期)
603858,2020-02-11,17.42,2020-03-12,-1.0150056179775246,True,止损触发(层面1)
002558,2020-02-12,17.41,2020-02-26,-1.0139125000000009,True,止损(确认期)
002262,2020-02-17,10.69,2020-03-12,-1.0154584905660398,True,止损触发(层面1)
002926,2020-02-17,10.35,2020-02-28,-0.01430181818181818,True,止损触发(层面1)
603508,2020-02-17,21.5,2020-03-13,-0.016673469387755102,True,止损触发(层面1)
002232,2020-02-18,10.21,2020-02-28,-0.015215686274509805,True,止损触发(层面1)
603260,2020-02-18,27.74,2020-03-09,-1.0150822695035462,True,止损(确认期)
000776,2020-02-19,12.887570147164157,2020-02-24,-0.2897211657782902,False,收线未确认平仓
002302,2020-02-19,10.96428307290905,2020-03-05,-0.04454060572398326,False,收线未确认平仓
002558,2020-02-19,16.79,2020-03-09,-0.019044776119402983,True,止损触发(层面1)
603288,2020-02-19,44.66,2020-03-09,-1.0159906542056076,True,止损(确认期)
002025,2020-02-20,25.05,2020-02-28,-1.0144443609022544,True,止损触发(层面1)
300423,2020-02-20,12.96,2020-02-25,-1.0138097222222207,True,止损(确认期)
600999,2020-02-20,13.177885499743521,2020-02-25,0.6998898433492506,False,收线未确认平仓
601869,2020-02-21,31.75,2020-02-28,-1.0143241176470605,True,止损触发(层面1)
600271,2020-02-24,21.43,2020-03-09,-1.0150715596330273,True,止损触发(层面1)
600298,2020-02-24,28.07,2020-03-18,1.8286635658914718,True,止损触发(层面1)
600498,2020-02-24,27.58,2020-05-26,3.2138482142857114,True,止损触发(层面1)
603508,2020-02-24,21.5,2020-03-13,-0.016673469387755102,True,止损触发(层面1)
002727,2020-02-25,22.85,2020-04-30,2.002845098039218,True,止损触发(层面1)
600048,2020-02-25,12.41,2020-03-09,-0.014737499999999999,True,止损触发(层面1)
300142,2020-02-26,28.58,2020-03-17,-1.0152138888888897,True,止损触发(层面1)
002462,2020-02-27,13.45,2020-03-10,-1.0194169811320777,True,止损触发(层面1)
300423,2020-02-27,13.06,2020-03-13,-1.0139152777777762,True,止损触发(层面1)
603332,2020-03-02,12.27,2020-03-10,-0.015541666666666667,True,止损触发(层面1)
002727,2020-03-03,22.85,2020-04-30,2.002845098039218,True,止损触发(层面1)
000623,2020-03-04,14.13289513549444,2020-03-09,-0.558764197952821,False,收线未确认平仓
000777,2020-03-04,10.89,2020-03-13,-0.015615094339622642,True,止损触发(层面1)
603790,2020-03-04,13.23,2020-04-03,-1.0166131147540973,True,止损(确认期)
002727,2020-03-10,22.85,2020-04-30,2.915363736263738,True,止损触发(层面1)
300491,2020-03-10,12.12,2020-04-23,-0.015351666666666668,True,止损触发(层面1)
002727,2020-03-17,22.85,2020-04-30,2.915363736263738,True,止损触发(层面1)
603858,2020-03-17,17.73,2020-04-30,-0.004757534246573202,True,止损触发(层面1)
603856,2020-04-08,10.18,2020-04-28,-0.015170588235294118,True,止损触发(层面1)
603868,2020-04-30,42.92,2020-12-10,6.852728025477706,True,止损触发(层面1)
600835,2020-05-11,12.709702877196609,2020-06-02,-0.11660687133898472,False,收线未确认平仓
600835,2020-05-18,12.709702877196609,2020-06-02,-0.11660687133898472,False,收线未确认平仓
002025,2020-05-27,26.618096906943816,2020-06-03,-0.44810007690593806,False,收线未确认平仓
603515,2020-05-27,22.84,2020-09-22,4.164066666666668,True,止损触发(层面1)
600535,2020-06-02,12.210430563450432,2020-06-05,-0.6377788730991356,False,收线未确认平仓
603351,2020-06-04,21.027382793258727,2020-06-09,-0.5033644098543774,False,收线未确认平仓
300531,2020-06-05,16.706143196744435,2020-06-10,-0.48936937120957386,False,收线未确认平仓
600535,2020-06-09,14.42,2020-09-25,3.7785760000000006,True,止损触发(层面1)
600482,2020-06-11,18.56,2020-09-07,4.132684615384614,True,止损触发(层面1)
300531,2020-06-12,20.37,2020-07-15,4.145501265822788,True,止损触发(层面1)
601088,2020-06-16,10.38,2020-07-16,-0.015778,True,止损触发(层面1)
601601,2020-07-01,27.02,2021-04-15,3.947414035087719,True,止损触发(层面1)
002032,2020-07-02,51.32,2020-10-27,-0.01718193832599119,True,止损触发(层面1)
601336,2020-07-06,45.15,2020-11-06,5.536631360946747,True,止损触发(层面1)
603351,2020-07-06,25.81,2020-08-26,4.888618749999999,True,止损触发(层面1)
601601,2020-07-08,27.02,2021-04-15,3.947414035087719,True,止损触发(层面1)
600036,2020-07-09,27.42,2020-09-30,1.2662118518518521,True,止损触发(层面1)
600036,2020-07-30,27.42,2020-09-30,0.44573928571428845,True,止损触发(层面1)
002462,2020-07-31,13.22,2020-09-11,-0.015947619047619047,True,止损触发(层面1)
603657,2020-09-29,17.33,2020-12-17,-0.01586867469879518,True,止损触发(层面1)
300349,2020-10-19,13.738175114765916,2020-10-22,0.024636270508215354,False,收线未确认平仓
002422,2020-10-28,19.58,2020-11-24,-1.0141688679245302,True,止损触发(层面1)
300583,2020-10-28,17.87,2020-10-30,-1.0164927710843352,True,止损(确认期)
600487,2020-10-29,14.12,2020-11-27,-1.0166400000000007,True,止损触发(层面1)
300422,2020-11-03,11.860152224824354,2020-11-19,-0.5177875503512908,False,收线未确认平仓
300771,2020-11-05,20.65734185187009,2020-11-12,-0.33491195284537434,False,收线未确认平仓
300166,2020-11-13,12.82,2020-11-25,-0.02991515151515119,False,收线未确认平仓
300616,2020-11-27,61.74,2021-02-01,3.408459695817493,True,止损触发(层面1)
600585,2020-12-10,40.44,2021-01-07,-1.0158912820512835,True,止损(确认期)
002886,2021-01-14,13.92,2021-01-25,-1.0159194029850744,True,止损触发(层面1)
002268,2021-01-21,18.011941805942627,2021-01-27,1.2005543842853534,False,收线未确认平仓
601088,2021-02-01,11.972409502351523,2021-02-24,-0.16936904388647203,False,收线未确认平仓
002734,2021-02-18,10.96,2021-03-10,-0.015145454545454545,True,止损触发(层面1)
000935,2021-02-19,12.57,2021-03-09,-0.015408064516129033,True,止损触发(层面1)
600585,2021-02-19,38.57,2021-03-05,-0.016375977653631284,True,止损触发(层面1)
000997,2021-02-23,13.778922176717575,2021-03-04,-0.035329218495776714,False,收线未确认平仓
000651,2021-03-03,39.81,2021-05-13,-1.0140087155963302,True,止损触发(层面1)
000581,2021-03-11,17.78,2021-06-09,-0.003776344086019824,True,止损触发(层面1)
002222,2021-03-11,12.51,2021-05-10,1.8738690909090894,True,止损触发(层面1)
300036,2021-04-30,24.78,2021-09-27,14.105510169491525,True,止损触发(层面1)
000063,2021-05-20,28.79,2021-07-05,1.216189130434782,True,止损触发(层面1)
000063,2021-05-27,28.79,2021-07-05,0.9367579310344821,True,止损触发(层面1)
603590,2021-06-02,35.41,2021-06-11,-0.018307482993197278,True,止损触发(层面1)
002930,2021-06-03,14.44479568903071,2021-06-08,0.17786513911048513,False,收线未确认平仓
300723,2021-06-08,22.17,2021-09-01,4.482270652173914,True,止损触发(层面1)
002151,2021-06-17,41.5,2021-07-01,-1.015077725118483,True,止损触发(层面1)
000063,2021-07-02,31.69,2021-08-25,0.5509641509433976,True,止损触发(层面1)
002741,2021-07-07,18.62,2021-07-28,3.1520373493975913,True,止损触发(层面1)
300625,2021-07-29,13.302878319113564,2021-08-06,-0.3701030015829218,False,收线未确认平仓
300348,2021-07-30,16.369208529324197,2021-08-06,-0.26179210096543115,False,收线未确认平仓
603131,2021-07-30,22.43,2021-12-03,7.531999999999999,True,止损触发(层面1)
000401,2021-08-04,11.03333512069366,2021-08-11,-0.06873309667909801,False,收线未确认平仓
300348,2021-08-06,16.54,2021-08-16,-0.01795714285714286,True,止损触发(层面1)
600585,2021-08-06,31.04,2021-08-26,-0.014930379746835443,True,止损触发(层面1)
600371,2021-08-31,10.43,2021-09-10,-1.0156725490196075,True,止损(确认期)
688550,2021-09-09,37.183009104316255,2021-09-14,3.08568804070649,False,收线未确认平仓
600990,2021-09-10,23.29,2021-10-12,-1.0187621052631572,True,止损(确认期)
000777,2021-09-13,11.04,2021-10-12,-0.015254545454545453,True,止损触发(层面1)
002946,2021-09-17,14.25,2021-10-18,-0.01616417910447761,True,止损触发(层面1)
600990,2021-09-17,22.99,2021-10-12,-1.0151922413793104,True,止损(确认期)
000777,2021-09-22,11.16,2021-10-12,-0.014624137931034484,True,止损触发(层面1)
600990,2021-09-28,22.99,2021-10-12,-1.0151922413793104,True,止损(确认期)
600566,2021-10-18,19.1,2022-01-26,8.266962121212122,True,止损触发(层面1)
600184,2021-10-19,11.843314354071753,2021-11-11,-0.21305363716652229,False,收线未确认平仓
600990,2021-10-19,25.424354845357588,2021-10-22,1.082067108066887,False,收线未确认平仓
000977,2021-10-22,32.72,2022-01-13,1.7904129770992345,True,止损触发(层面1)
600566,2021-10-25,19.1,2022-01-26,8.266962121212122,True,止损触发(层面1)
600184,2021-10-26,10.96,2021-10-28,-1.0142474576271185,True,止损(确认期)
603108,2021-10-26,11.53,2022-01-25,1.0590773584905633,True,止损触发(层面1)
000026,2021-10-29,10.07,2021-12-06,-1.014848076923076,True,止损触发(层面1)
000977,2021-10-29,32.72,2022-01-13,1.0846012499999986,True,止损触发(层面1)
600566,2021-11-01,19.1,2022-01-26,9.962384126984128,True,止损触发(层面1)
002695,2021-11-03,13.877147681710477,2021-11-08,0.6012601602166212,False,收线未确认平仓
605222,2021-11-03,23.42,2021-12-24,2.139913761467891,True,止损触发(层面1)
600104,2021-11-05,18.9542705418505,2021-11-10,0.5383852108247277,False,收线未确认平仓
600511,2021-11-11,27.33,2021-12-28,-0.009283620689656888,True,止损触发(层面1)
603568,2021-11-22,18.52,2022-01-17,0.9843146067415737,True,止损触发(层面1)
300168,2021-11-29,11.96,2022-01-10,0.3218640000000034,True,止损触发(层面1)
603139,2021-12-09,20.15,2022-01-18,-0.015162376237623761,True,止损触发(层面1)
002262,2021-12-13,14.18,2022-01-20,-0.015848529411764706,True,止损触发(层面1)
603568,2021-12-13,17.64,2022-03-09,-0.0038258426966274574,True,止损触发(层面1)
300383,2021-12-23,14.420094252601874,2021-12-30,-0.12448732520291196,False,收线未确认平仓
300873,2021-12-23,20.87,2022-01-20,-1.017951685393259,True,止损触发(层面1)
300838,2021-12-27,17.38112376958411,2021-12-30,0.5817841163429988,False,收线未确认平仓
300873,2021-12-30,20.87,2022-01-20,-1.017951685393259,True,止损触发(层面1)
600271,2022-01-04,12.896988216836068,2022-01-07,0.12451325296139867,False,收线未确认平仓
000623,2022-01-06,15.41,2022-01-19,-1.0140726190476188,True,止损(确认期)
300383,2022-01-14,14.46,2022-01-26,-0.015700000000000002,True,止损触发(层面1)
605177,2022-01-17,25.83,2022-01-24,-1.0163537190082652,True,止损触发(层面1)
002315,2022-01-19,11.14225496927283,2022-02-23,-0.2916386503985446,False,收线未确认平仓
002315,2022-01-26,11.14225496927283,2022-02-23,-0.2916386503985446,False,收线未确认平仓
601952,2022-01-28,11.06,2022-03-09,-0.015010714285714285,True,止损触发(层面1)
603955,2022-02-08,14.67,2022-03-14,1.1044651515151518,True,止损触发(层面1)
002315,2022-02-09,11.14225496927283,2022-02-23,-0.2916386503985446,False,收线未确认平仓
000028,2022-02-14,21.09,2022-03-08,-1.019918518518517,True,止损(确认期)
002315,2022-02-16,11.14225496927283,2022-02-23,-0.1659052253916726,False,收线未确认平仓
002373,2022-02-17,13.53,2022-03-04,-1.0152514705882374,True,止损触发(层面1)
600621,2022-02-28,11.85,2022-03-24,-1.016807407407409,True,止损触发(层面1)
605100,2022-02-28,12.571646530778827,2022-03-03,1.642989394719387,False,收线未确认平仓
002977,2022-03-01,40.878395802432564,2022-03-04,-0.46820955420412974,False,收线未确认平仓
600776,2022-03-02,10.47,2022-03-25,-1.016044,True,止损(确认期)
600729,2022-03-31,18.48,2022-04-12,-1.0170518072289136,True,止损触发(层面1)
600419,2022-04-18,12.79,2022-04-22,-1.018131481481483,True,止损触发(层面1)
600848,2022-04-18,12.02,2022-05-17,-1.0137641791044774,True,止损(确认期)
000651,2022-05-30,24.96,2022-08-02,-0.01897,True,止损触发(层面1)
600674,2022-06-06,10.47723253489453,2022-06-14,-0.28149493021093996,False,收线未确认平仓
600674,2022-06-13,11.63,2022-09-15,1.7986833333333339,True,止损触发(层面1)
002311,2022-07-08,56.721740524179836,2022-07-13,-0.42578837630715033,False,收线未确认平仓
603768,2022-07-27,19.92,2022-10-13,4.418060000000004,True,止损触发(层面1)
600419,2022-08-05,12.97,2022-10-28,1.100432000000001,True,止损触发(层面1)
002916,2022-10-20,57.0208224310692,2022-11-08,-0.30252311791252073,False,收线未确认平仓
600332,2022-10-27,24.974257217109425,2022-11-04,-0.030195463383107114,False,收线未确认平仓
603043,2022-10-31,20.15,2022-11-22,-0.02187714285714286,True,止损触发(层面1)
000651,2022-11-02,30.13,2023-05-04,4.2523982456140335,True,止损触发(层面1)
600977,2022-11-03,12.33,2023-02-07,3.8417599999999994,True,止损触发(层面1)
600585,2022-11-04,23.781376704813464,2022-11-17,-0.43896941265544576,False,收线未确认平仓
603369,2022-11-08,49.59,2023-06-01,5.561928301886794,True,止损触发(层面1)
600332,2022-11-10,25.63,2022-11-23,-0.01708684210526316,True,止损触发(层面1)
601601,2022-12-02,23.46,2023-03-15,3.318975510204081,True,止损触发(层面1)
000028,2022-12-07,22.47,2022-12-20,-0.016742156862745095,True,止损触发(层面1)
688981,2022-12-09,40.71,2022-12-29,-1.0184372781065074,True,止损触发(层面1)
002365,2022-12-26,10.93,2023-03-14,-1.0161038461538452,True,止损触发(层面1)
603213,2022-12-26,12.045583832300132,2022-12-29,-0.8420265044260149,False,收线未确认平仓
000998,2022-12-27,16.38,2023-03-08,-0.018042028985507247,True,止损触发(层面1)
603213,2023-01-03,12.56,2023-04-19,0.0007475409836062073,True,止损触发(层面1)
600406,2023-01-04,19.48,2023-02-10,-0.015421875000000002,True,止损触发(层面1)
002230,2023-01-09,55.44,2023-04-27,11.728119444444443,True,止损触发(层面1)
300442,2023-01-10,24.646020730115602,2023-01-13,1.788130219157716,False,收线未确认平仓
603213,2023-01-10,13.311177960731069,2023-01-13,1.2314097716902754,False,收线未确认平仓
600391,2023-01-13,19.71,2023-04-25,1.9497168539325842,True,止损触发(层面1)
603599,2023-01-13,19.21,2023-03-27,-0.01972972972972973,True,止损触发(层面1)
600391,2023-01-20,19.71,2023-04-25,1.9497168539325842,True,止损触发(层面1)
000501,2023-02-01,10.46,2023-04-14,0.022741509433964812,True,止损触发(层面1)
600768,2023-02-02,10.07,2023-04-25,1.5048919999999997,True,止损触发(层面1)
300970,2023-02-03,14.696935351379333,2023-02-08,2.835047984876022,False,收线未确认平仓
603599,2023-02-03,19.34,2023-03-27,-1.0192194805194799,True,止损触发(层面1)
002258,2023-02-07,17.4617870247142,2023-02-15,-0.3450199646939997,False,收线未确认平仓
600690,2023-02-17,23.28,2023-03-01,-1.018183673469388,True,止损触发(层面1)
000063,2023-02-20,28.22,2023-04-03,2.4302725490196075,True,止损触发(层面1)
002827,2023-02-20,10.252306355987365,2023-02-23,-0.7363404784561458,False,收线未确认平仓
600801,2023-02-20,14.19,2023-03-10,-0.01997037037037037,True,止损触发(层面1)
002179,2023-02-23,41.27914242029376,2023-02-28,-0.042505797099651736,False,收线未确认平仓
600993,2023-02-28,22.69,2023-04-11,-0.017073267326732672,True,止损触发(层面1)
300244,2023-03-01,24.49,2023-04-06,-0.014655118110236221,True,止损触发(层面1)
002179,2023-03-02,42.061273539836165,2023-03-08,-0.26152803342435277,False,收线未确认平仓
300244,2023-03-08,23.84,2023-04-27,-0.015618965517241378,True,止损触发(层面1)
600258,2023-03-13,23.174711393156656,2023-04-11,-0.2885129588984237,False,收线未确认平仓
300244,2023-03-15,23.35,2023-04-27,-0.016280733944954127,True,止损触发(层面1)
300294,2023-03-17,34.05897689989633,2023-03-22,-0.3059006509489159,False,收线未确认平仓
300244,2023-03-22,24.31,2023-05-05,1.284434782608695,True,止损触发(层面1)
002007,2023-03-24,20.32,2023-05-05,-0.01529009900990099,True,止损触发(层面1)
300294,2023-03-24,34.55,2023-06-26,-0.015537278106508876,True,止损触发(层面1)
002007,2023-03-31,20.32,2023-05-05,-0.01529009900990099,True,止损触发(层面1)
002163,2023-03-31,11.6,2023-04-18,-1.0170846153846145,True,止损触发(层面1)
300294,2023-03-31,34.55,2023-06-26,-0.015537278106508876,True,止损触发(层面1)
300947,2023-04-06,13.71,2023-04-26,-0.015787878787878788,True,止损触发(层面1)
601066,2023-04-19,26.16101766666619,2023-05-11,-0.08523735632224866,False,收线未确认平仓
601995,2023-05-08,44.12637533424572,2023-05-11,1.6919827903509377,False,收线未确认平仓
301083,2023-05-22,18.62,2023-07-26,12.030383636363636,True,止损触发(层面1)
000550,2023-05-24,24.72,2024-04-24,23.023383636363633,True,止损触发(层面1)
688303,2023-05-24,40.28,2023-06-20,-0.01561887755102041,True,止损触发(层面1)
600699,2023-05-25,14.81,2023-06-08,-0.01631304347826087,True,止损触发(层面1)
600893,2023-06-05,40.51,2023-07-20,-1.0158377551020412,True,止损触发(层面1)
603160,2023-06-05,49.687441895570416,2023-06-15,-0.597669112046435,False,收线未确认平仓
688586,2023-06-05,12.73,2023-07-17,-1.0159901639344253,True,止损触发(层面1)
600089,2023-06-08,15.719904646316818,2023-06-13,-0.25271888642523943,False,收线未确认平仓
600699,2023-06-08,17.42,2023-08-14,3.763913043478263,True,止损触发(层面1)
600893,2023-06-12,39.89,2023-07-21,-0.0212,True,止损触发(层面1)
301022,2023-06-15,23.72,2023-06-28,-0.01514873949579832,True,止损触发(层面1)
600089,2023-06-15,15.14,2023-07-20,-1.0152697368421049,True,止损触发(层面1)
002465,2023-06-16,9.92,2023-07-12,0.004827450980391738,True,止损触发(层面1)
002831,2023-06-16,16.06,2023-08-07,0.6997718749999986,True,止损触发(层面1)
300627,2023-06-19,21.436949262024118,2023-06-26,1.554094959600125,False,收线未确认平仓
600893,2023-06-19,40.04170265618108,2023-06-26,0.08481864068606958,False,收线未确认平仓
002053,2023-06-20,10.717317440031087,2023-07-05,-0.12649207137305837,False,收线未确认平仓
300627,2023-06-28,19.96,2023-09-20,-0.016138297872340425,True,止损触发(层面1)
301160,2023-06-28,15.8,2023-08-04,-0.014467469879518073,True,止损触发(层面1)
600893,2023-06-28,39.52,2023-07-28,-1.0158554973821972,True,止损触发(层面1)
600585,2023-07-04,22.42,2023-10-10,0.8372410256410279,True,止损触发(层面1)
003037,2023-07-07,12.428903354625875,2023-07-12,-0.25093440895687485,False,收线未确认平仓
301107,2023-07-07,14.69,2023-07-28,-0.020298181818181816,True,止损触发(层面1)
600827,2023-07-07,12.38,2023-08-14,-1.0150650793650777,True,止损触发(层面1)
000408,2023-07-11,20.368884369418645,2023-07-24,-0.733352242717217,False,收线未确认平仓
300629,2023-07-13,20.50350846200194,2023-07-31,-0.7040072480750575,False,收线未确认平仓
600199,2023-07-19,25.89,2023-08-14,-0.017412389380530975,True,止损触发(层面1)
601966,2023-07-24,21.889179320347218,2023-07-27,0.19502139481396094,False,收线未确认平仓
300384,2023-07-25,15.902007221291784,2023-08-02,-0.19243048552335246,False,收线未确认平仓
