code,name,price,涨幅%,换手率%,成交量,MA5,MA20,RSI,评级,策略,环境,风险档,触发价,止损价,每股风险,TY高,TY低,突破状态,放量阈值,动量20日%,C23,C23原因
601995,中金公司,34.91,-2.1854861305687923,0.0,268672.0,35.269999999999996,35.7115,0,A,钻潜评级策略,good,1R,35.76,34.66,1.1,35.69,34.73,未突破,484605.0,-3.5,达标,
603035,常熟汽饰,11.02,-0.4516711833785103,0.0,35096.0,11.117999999999999,10.855500000000001,0,A,钻潜评级策略,weak,0.5R,11.36,10.85,0.51,11.34,10.87,未突破,55338.0,6.0,达标,
603153,上海建科,13.34,0.0,0.0,13997.0,13.430000000000001,13.2755,0,A,钻潜评级策略,weak,0.5R,13.72,13.13,0.59,13.69,13.16,未突破,27827.0,4.7,达标,
603207,小方制药,22.5,0.0,0.0,12330.0,22.466,22.689500000000002,0,A,钻潜评级策略,weak,0.5R,22.95,21.98,0.97,22.9,22.02,未突破,24600.0,1.3,达标,
603213,镇洋发展,14.07,1.5151515151515138,0.0,28747.0,13.916,13.9115,0,A,钻潜评级策略,weak,0.5R,14.11,13.55,0.56,14.08,13.58,未突破,54649.0,-5.0,达标,
603235,天新药业,23.7,0.4237288135593209,0.0,3207.0,23.884,23.911,0,A,钻潜评级策略,good,1R,24.28,23.33,0.95,24.23,23.38,未突破,7552.0,6.3,达标,
603418,友升股份,43.71,-2.0613936813802414,0.0,9952.0,44.432,43.7245,0,A,钻潜评级策略,bad,0.5R,45.18,43.52,1.66,45.09,43.61,未突破,12510.0,3.3,达标,
603508,思维列控,23.13,-1.0269576379974388,0.0,41673.0,23.292,22.4895,0,A,钻潜评级策略,good,1R,23.67,22.85,0.82,23.62,22.9,未突破,64472.0,8.5,达标,
603515,欧普照明,17.11,-0.5810575246949501,0.0,14074.0,17.398,17.1845,0,A,钻潜评级策略,bad,0.5R,17.28,16.45,0.83,17.25,16.48,未突破,21741.0,0.6,达标,
605009,豪悦护理,23.93,-0.7053941908713779,0.0,9454.0,24.163999999999998,23.746000000000002,0,A,钻潜评级策略,good,1R,24.49,23.62,0.87,24.44,23.67,未突破,19944.0,4.0,达标,
688116,天奈科技,33.46,-2.220923436586786,0.0,67075.0,34.0,32.8455,0,A,钻潜评级策略,weak,0.5R,34.82,33.14,1.68,34.75,33.21,未突破,123386.0,-8.2,达标,
688569,铁科轨道,16.79,0.05959475566148509,0.0,6577.0,16.732000000000003,16.4715,0,A,钻潜评级策略,bad,0.5R,16.97,16.29,0.68,16.94,16.32,未突破,14794.0,2.8,达标,
