mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,600678,2023-07-11,S,S,A,C,S,S,A,5.5400,5.4400,5.2500,0.1900,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,000893,2023-07-13,S,S,A,C,S,S,A,24.6918,25.0900,24.0000,1.0900,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002035,2023-07-13,S,S,A,C,S,S,A,5.7566,6.2300,5.9300,0.3000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002038,2023-07-13,S,S,A,C,S,S,A,9.8113,9.8900,9.4300,0.4600,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002318,2023-07-13,S,S,A,C,S,S,A,15.5246,15.6700,14.9000,0.7700,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002685,2023-07-13,S,S,A,C,S,S,A,3.8900,3.7300,3.5700,0.1600,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300629,2023-07-13,S,S,A,C,S,S,A,19.8431,21.2200,20.1800,1.0400,,0,0.0000,0.0000,,0,0.0000,1,21.2200,20.7302,2023-07-27,0,-0.4861,1,21.2200,20.1800,2023-08-01,1,-1.0149
prebreak,600406,2023-07-13,S,S,A,C,S,S,A,22.4538,22.5700,21.5200,1.0500,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,601555,2023-07-13,S,S,A,C,S,S,A,6.8815,6.3000,6.0700,0.2300,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,601816,2023-07-13,S,S,A,C,S,S,A,5.2804,5.3300,5.0700,0.2600,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002594,2023-07-14,S,S,A,C,S,S,A,85.3447,87.7000,84.6400,3.0600,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,1,87.7000,84.6400,2023-08-09,1,-1.0212
prebreak,002635,2023-07-14,S,S,A,C,S,S,A,13.4652,13.5700,12.8400,0.7300,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002815,2023-07-14,S,S,A,C,S,S,A,12.2571,12.3800,11.7800,0.6000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300088,2023-07-14,S,S,A,C,S,S,A,6.1175,6.2000,5.9900,0.2100,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300131,2023-07-14,S,S,A,C,S,S,A,5.6300,5.3900,5.1900,0.2000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300164,2023-07-14,S,S,A,C,S,S,A,4.7700,4.7500,4.5500,0.2000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
