mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,600900,2019-01-03,S,S,A,C,S,S,A,11.8083,12.06,11.45,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,000999,2019-01-07,S,S,A,C,S,S,A,11.7807,12.41,11.85,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600660,2019-01-09,S,S,A,C,S,S,A,17.8445,18.11,17.38,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600036,2019-01-11,S,S,A,C,S,S,A,18.9816,18.44,17.46,0.98,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,002373,2019-01-18,S,S,A,C,S,S,A,11.7073,11.87,11.25,0.62,,1,11.87,12.0992,2019-01-25,0,0.3548,1,11.87,12.5008,2019-02-01,0,1.0023,1,11.87,14.1663,2019-02-22,0,3.6869
prebreak,002396,2019-01-18,S,S,A,C,S,S,A,12.7375,12.97,12.46,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600036,2019-01-18,S,S,A,C,S,S,A,19.4407,19.6,18.77,0.83,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,000999,2019-01-21,S,S,A,C,S,S,A,11.3409,11.52,11.02,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.52,12.4577,2019-02-25,0,1.8566
prebreak,600118,2019-02-01,S,S,A,C,S,S,A,17.8124,18.04,17.21,0.83,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600150,2019-02-12,S,S,A,C,S,S,A,12.9702,13.08,12.4,0.68,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,002151,2019-02-13,S,S,A,C,S,S,A,21.8948,21.84,20.77,1.07,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,300498,2019-02-13,S,S,A,C,S,S,A,21.6073,20.01,19.32,0.69,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
