mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,002393,2013-01-04,S,S,A,C,S,S,A,15.1429,14.63,13.88,0.75,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600150,2013-01-08,S,S,A,C,S,S,A,22.204,20.26,19.25,1.01,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600547,2013-01-09,S,S,A,C,S,S,A,17.5848,17.61,16.92,0.69,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600547,2013-01-16,S,S,A,C,S,S,A,18.5484,18.06,17.17,0.89,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600547,2013-01-23,S,S,A,C,S,S,A,18.0114,18.74,17.77,0.97,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600362,2013-02-07,S,S,A,C,S,S,A,20.2983,19.26,18.27,0.99,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,601808,2013-03-08,S,S,A,C,S,S,A,14.0856,14.4,13.8,0.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600600,2013-04-17,S,S,A,C,S,S,A,30.1035,30.28,28.78,1.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600600,2013-04-24,S,S,A,C,S,S,A,30.4625,31.12,29.73,1.39,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,601808,2013-05-03,S,S,A,C,S,S,A,12.9752,13.16,12.58,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600600,2013-05-06,S,S,A,C,S,S,A,29.8563,31.12,29.85,1.27,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,002393,2013-05-10,S,S,A,C,S,S,A,16.8956,17.36,16.49,0.87,,1,17.36,18.1686,2013-05-17,0,0.9137,1,17.36,17.9263,2013-05-24,0,0.6354,1,17.36,16.8291,2013-06-07,0,-0.625
prebreak,002393,2013-05-17,S,S,A,C,S,S,A,18.1686,17.36,16.49,0.87,,1,17.36,17.9073,2013-05-22,0,0.6136,1,17.36,17.9073,2013-05-22,0,0.6136,1,17.36,17.9073,2013-05-22,0,0.6136
prebreak,002051,2013-05-21,S,S,A,C,S,S,A,14.4142,12.62,12.0,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
